Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AW_N_3-1_-0000.dxf,1, - , - ,CO2 Lhyges,37.4,51.2,69.2,31.8,0.000,1285,1521,1749,1.0,1.1,0.9,37.578,36.989,0.438,0.151,131112,36989,43788,50335,0.0119328,1.1838108,0.080,-4.344, - ,0.0040198,1.3608330,0.063,0.053, - ,0.0111281,-4.659,1.100563,0.0020053,0.063,0.200131,0.0004023,0.033
AW_N_3-1_-0000.dxf,2, - , - ,CO2 Lhyges,97.2,125.4,129.0,31.8,0.000,1275,1509,1735,1.3,1.5,1.4,37.306,36.721,0.435,0.150,130158,36721,43466,49971,0.0119316,1.1836898,-0.022,-4.446, - ,0.0040197,1.3608157,0.050,0.040, - ,0.0111269,-4.768,1.100445,0.0020053,0.051,0.200129,0.0004023,0.026
AW_N_3-1_-0000.dxf,3*, - , - ,CO2 Lhyges,156.8,186.2,188.7,32.0,0.000,1279,1514,1740,1.4,1.6,1.5,37.432,36.845,0.436,0.150,130597,36845,43614,50137,0.0119318,1.1837155,0.000,-4.425, - ,0.0040195,1.3607470,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AW_N_3-1_-0000.dxf,4, - , - ,CO2 Lhyges,216.5,220.9,248.3,31.8,0.000,1275,1510,1735,1.5,1.6,1.6,37.287,36.703,0.434,0.150,130092,36703,43445,49945,0.0119316,1.1836912,-0.021,-4.445, - ,0.0040196,1.3607925,0.033,0.023, - ,0.0111269,-4.766,1.100447,0.0020053,0.033,0.200125,0.0004023,0.017
AW_N_3-1_-0000.dxf,5,S-Metolachlor, - ,CO2 Lhyges,2228.4,2241.1,2249.0,20.7,0.000,470,540,623,99.9,115.4,132.2,3.509,3.456,0.040,0.014,12024,3456,3983,4585,0.0116201,1.1527892,-26.126,-30.435, - ,0.0039194,1.3268485,-24.912,-24.922, - ,0.0108258,-31.696,1.070988,0.0019553,-24.879,0.195150,0.0003971,-12.916
AW_N_3-1_-0000.dxf,8+,S-Metolachlor,5,CO2 Lhyges,2228.4,2241.1,2249.0,20.7, - ,482,553,639,56.1,67.5,69.3,3.817,3.702,0.043,0.015,12880,3702,4267,4911,0.0116183,1.1526154,-26.273,-30.582,-0.151,0.0039182,1.3264395,-25.212,-25.223,-0.308,0.0108242,-31.842,1.070829,0.0019547,-25.179,0.195090,0.0003971,-13.073
AW_N_3-1_-0000.dxf,9+,S-Metolachlor,8,CO2 Lhyges,2228.4,2241.1,2249.0,20.7, - ,482,553,639,56.6,66.0,68.6,3.816,3.701,0.043,0.015,12878,3701,4266,4910,0.0116188,1.1526609,-26.235,-30.543,0.039,0.0039183,1.3264824,-25.181,-25.191,0.032,0.0108246,-31.802,1.070873,0.0019548,-25.148,0.195096,0.0003971,-13.056
AW_N_3-1_-0000.dxf,10+,S-Metolachlor,9,CO2 Lhyges,2231.3,2241.1,2249.3,18.0, - ,482,553,639,56.6,66.0,68.6,3.772,3.659,0.042,0.015,12729,3659,4217,4853,0.0116190,1.1526843,-26.215,-30.524,0.020,0.0039184,1.3265255,-25.149,-25.159,0.032,0.0108249,-31.782,1.070895,0.0019548,-25.116,0.195102,0.0003971,-13.040
AW_N_3-1_-0000.dxf,6, - , - ,CO2 Lhyges,2764.0,2793.1,2795.8,31.8,0.000,1285,1521,1748,1.0,1.1,0.9,37.394,36.808,0.436,0.150,130468,36808,43574,50086,0.0119329,1.1838254,0.093,-4.332, - ,0.0040195,1.3607378,-0.007,-0.017, - ,0.0111283,-4.644,1.100581,0.0020052,-0.007,0.200117,0.0004023,-0.004
AW_N_3-1_-0000.dxf,7, - , - ,CO2 Lhyges,2823.6,2853.1,2855.6,32.0,0.000,1281,1516,1743,1.3,1.5,1.4,37.521,36.934,0.437,0.151,130908,36934,43718,50257,0.0119315,1.1836825,-0.028,-4.452, - ,0.0040195,1.3607297,-0.013,-0.023, - ,0.0111268,-4.772,1.100440,0.0020052,-0.013,0.200116,0.0004023,-0.007
