Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AW_N_1-2_-0000.dxf,1, - , - ,CO2 Lhyges,37.4,65.0,69.2,31.8,0.000,1281,1516,1743,1.0,1.1,0.9,37.409,36.823,0.436,0.150,130506,36823,43584,50100,0.0119333,1.1836111,0.120,-4.305, - ,0.0040197,1.3605751,0.053,0.042, - ,0.0111286,-4.617,1.100610,0.0020053,0.052,0.200129,0.0004023,0.027
AW_N_1-2_-0000.dxf,2, - , - ,CO2 Lhyges,97.2,113.1,129.0,31.8,0.000,1273,1506,1731,1.4,1.5,1.4,37.255,36.672,0.434,0.150,129965,36672,43400,49894,0.0119318,1.1834683,-0.001,-4.426, - ,0.0040197,1.3605712,0.050,0.039, - ,0.0111271,-4.746,1.100469,0.0020053,0.050,0.200129,0.0004023,0.026
AW_N_1-2_-0000.dxf,3*, - , - ,CO2 Lhyges,157.0,186.4,188.7,31.8,0.000,1272,1505,1730,1.4,1.6,1.5,37.231,36.648,0.434,0.150,129879,36648,43372,49860,0.0119318,1.1834696,0.000,-4.425, - ,0.0040195,1.3605035,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AW_N_1-2_-0000.dxf,4, - , - ,CO2 Lhyges,216.5,245.8,248.5,32.0,0.000,1273,1507,1733,1.5,1.6,1.6,37.244,36.660,0.434,0.150,129924,36660,43386,49878,0.0119318,1.1834699,0.000,-4.424, - ,0.0040197,1.3605513,0.035,0.025, - ,0.0111272,-4.744,1.100471,0.0020053,0.035,0.200126,0.0004023,0.018
AW_N_1-2_-0000.dxf,9+,S-Metolachlor,8,CO2 Lhyges,2234.4,2240.1,2247.6,13.2, - ,198,228,263,415.6,480.3,547.6,1.624,1.575,0.018,0.006,5480,1575,1814,2091,0.0116115,1.1517023,-26.843,-31.148,-0.150,0.0039236,1.3280440,-23.858,-23.869,-0.137,0.0108168,-32.500,1.070109,0.0019574,-23.823,0.195361,0.0003974,-12.364
AW_N_1-2_-0000.dxf,10+,S-Metolachlor,9,CO2 Lhyges,2234.4,2240.1,2247.6,13.2, - ,193,221,255,306.5,350.5,407.1,1.548,1.502,0.017,0.006,5224,1502,1730,1992,0.0116138,1.1519296,-26.650,-30.957,0.197,0.0039191,1.3265277,-24.973,-24.983,-1.142,0.0108196,-32.253,1.070379,0.0019552,-24.939,0.195138,0.0003971,-12.947
AW_N_1-2_-0000.dxf,11+,S-Metolachlor,10,CO2 Lhyges,2228.1,2240.1,2247.8,19.6, - ,193,221,255,306.5,350.5,407.1,1.894,1.837,0.021,0.007,6389,1837,2116,2436,0.0116168,1.1522187,-26.406,-30.714,0.251,0.0039186,1.3263393,-25.111,-25.122,-0.142,0.0108226,-31.987,1.070670,0.0019549,-25.078,0.195110,0.0003971,-13.020
AW_N_1-2_-0000.dxf,12+,S-Metolachlor,11,CO2 Lhyges,2228.1,2240.1,2247.8,19.6, - ,209,240,277,72.0,83.2,95.4,2.232,2.165,0.025,0.009,7529,2165,2494,2870,0.0116169,1.1522313,-26.395,-30.703,0.011,0.0039169,1.3257858,-25.518,-25.529,-0.417,0.0108229,-31.961,1.070699,0.0019541,-25.485,0.195029,0.0003970,-13.233
AW_N_1-2_-0000.dxf,6, - , - ,CO2 Lhyges,2763.8,2792.7,2795.6,31.8,0.000,1281,1516,1742,1.0,1.1,0.9,37.353,36.768,0.435,0.150,130308,36768,43520,50021,0.0119335,1.1836347,0.140,-4.286, - ,0.0040194,1.3604498,-0.039,-0.050, - ,0.0111289,-4.593,1.100637,0.0020051,-0.040,0.200111,0.0004023,-0.021
AW_N_1-2_-0000.dxf,7, - , - ,CO2 Lhyges,2823.4,2834.7,2855.4,32.0,0.000,1280,1515,1742,1.3,1.4,1.4,37.510,36.922,0.437,0.151,130853,36922,43697,50233,0.0119321,1.1834939,0.021,-4.404, - ,0.0040196,1.3605243,0.015,0.005, - ,0.0111274,-4.722,1.100495,0.0020052,0.015,0.200122,0.0004023,0.008
