Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W6_3-2_-0000.dxf,13, - , - ,CO2 Lhyges,2368.0,2379.3,2403.7,35.7,0.000,1940,2193,2585,145.7,162.2,189.4,14.864,14.639,0.167,0.059,50885,14639,16713,19533,0.0116054,1.1417244,-28.305,-31.659, - ,0.0039866,1.3343238,-8.183,-8.192, - ,0.0108042,-33.635,1.068867,0.0019889,-8.126,0.198496,0.0004006,-4.201
AO_W6_3-2_-0000.dxf,14, - , - ,CO2 Lhyges,2434.4,2440.3,2446.8,12.3,0.000,34,39,46,145.8,162.2,189.7,0.218,0.214,0.002,0.001,747,214,247,286,0.0116951,1.1505458,-20.797,-24.177, - ,0.0039794,1.3319092,-9.978,-9.986, - ,0.0108946,-25.547,1.077717,0.0019853,-9.940,0.198133,0.0004003,-5.142
AO_W6_3-2_-0000.dxf,15, - , - ,CO2 Lhyges,2448.2,2457.2,2476.4,28.2,0.000,87,100,116,149.6,166.5,194.7,1.271,1.251,0.014,0.005,4359,1251,1439,1669,0.0116865,1.1497048,-21.513,-24.890, - ,0.0039851,1.3337962,-8.576,-8.584, - ,0.0108854,-26.364,1.076823,0.0019881,-8.534,0.198414,0.0004006,-4.413
AO_W6_3-2_-0000.dxf,16, - , - ,CO2 Lhyges,2550.0,2571.5,2597.7,47.7,0.000,1447,1652,1930,131.5,145.8,170.7,12.446,12.256,0.141,0.049,42711,12256,14104,16350,0.0116975,1.1507855,-20.593,-23.974, - ,0.0039858,1.3340588,-8.380,-8.389, - ,0.0108964,-25.389,1.077890,0.0019885,-8.341,0.198453,0.0004006,-4.313
AO_W6_3-2_-0000.dxf,27+,S-Metolachlor,16,CO2 Lhyges,2640.1,2649.3,2702.4,62.3, - ,1718,1980,2291,131.5,145.8,170.7,21.314,20.674,0.237,0.083,71959,20674,23698,27587,0.0116515,1.1462554,-24.449,-27.816,-3.937,0.0039867,1.3343501,-8.164,-8.172,0.218,0.0108502,-29.516,1.073375,0.0019889,-8.115,0.198498,0.0004006,-4.196
AO_W6_3-2_-0000.dxf,28+,S-Metolachlor,27,CO2 Lhyges,2640.1,2649.3,2702.4,62.3, - ,1711,1972,2281,610.6,697.1,811.2,21.109,20.476,0.235,0.082,71264,20476,23468,27321,0.0116501,1.1461211,-24.563,-27.930,-0.117,0.0039865,1.3342782,-8.217,-8.226,-0.054,0.0108489,-29.636,1.073243,0.0019888,-8.168,0.198487,0.0004006,-4.223
AO_W6_3-2_-0000.dxf,29+,S-Metolachlor,28,CO2 Lhyges,2639.5,2649.3,2674.2,34.7, - ,1711,1972,2281,610.6,697.1,811.2,20.016,19.415,0.223,0.078,67576,19415,22257,25903,0.0116527,1.1463775,-24.345,-27.712,0.224,0.0039862,1.3341742,-8.295,-8.303,-0.078,0.0108515,-29.400,1.073501,0.0019887,-8.246,0.198472,0.0004006,-4.264
AO_W6_3-2_-0000.dxf,30+,S-Metolachlor,29,CO2 Lhyges,2639.5,2649.3,2697.1,57.7, - ,1711,1972,2281,610.6,697.1,811.2,21.017,20.386,0.234,0.082,70951,20386,23365,27201,0.0116500,1.1461103,-24.572,-27.939,-0.233,0.0039865,1.3342713,-8.223,-8.231,0.073,0.0108488,-29.645,1.073233,0.0019888,-8.174,0.198486,0.0004006,-4.226
AO_W6_3-2_-0000.dxf,17, - , - ,CO2 Lhyges,3014.2,3019.0,3024.9,10.7,0.000,24,27,32,115.2,127.4,148.7,0.135,0.133,0.001,0.001,463,133,149,181,0.0113902,1.1205492,-46.327,-49.618, - ,0.0040651,1.3605934,11.343,11.335, - ,0.0105808,-53.614,1.047000,0.0020282,11.468,0.202409,0.0004047,5.901
AO_W6_3-2_-0000.dxf,18, - , - ,CO2 Lhyges,3092.4,3099.1,3106.4,14.0,0.000,34,39,45,102.9,112.8,132.5,0.250,0.246,0.003,0.001,856,246,282,328,0.0116594,1.1470317,-23.788,-27.157, - ,0.0039802,1.3321683,-9.786,-9.794, - ,0.0108588,-28.749,1.074213,0.0019857,-9.740,0.198173,0.0004003,-5.038
AO_W6_3-2_-0000.dxf,19, - , - ,CO2 Lhyges,3169.1,3179.1,3198.7,29.7,0.000,210,242,280,104.4,114.5,134.5,2.896,2.852,0.033,0.011,9934,2852,3273,3809,0.0116657,1.1476544,-23.258,-26.629, - ,0.0039912,1.3358665,-7.037,-7.045, - ,0.0108640,-28.286,1.074720,0.0019912,-6.990,0.198723,0.0004009,-3.613
AO_W6_3-2_-0000.dxf,20, - , - ,CO2 Lhyges,3346.3,3356.3,3389.1,42.8,0.000,774,898,1032,113.5,124.8,146.6,11.696,11.518,0.132,0.046,40099,11518,13208,15372,0.0116562,1.1467151,-24.057,-27.426, - ,0.0039875,1.3346007,-7.978,-7.986, - ,0.0108548,-29.105,1.073824,0.0019893,-7.930,0.198535,0.0004007,-4.100
AO_W6_3-2_-0000.dxf,21, - , - ,CO2 Lhyges,3400.2,3406.3,3415.1,14.8,0.000,23,27,31,147.5,163.7,192.2,0.159,0.157,0.002,0.001,548,157,182,209,0.0117737,1.1582760,-14.218,-17.621, - ,0.0039835,1.3332658,-8.970,-8.978, - ,0.0109727,-18.556,1.085365,0.0019873,-8.946,0.198332,0.0004005,-4.626
AO_W6_3-2_-0000.dxf,22, - , - ,CO2 Lhyges,3496.4,3571.2,3590.2,93.8,0.000,831,950,1109,122.8,135.5,159.1,12.235,12.048,0.138,0.048,41957,12048,13809,16099,0.0116506,1.1461648,-24.526,-27.893, - ,0.0039924,1.3362572,-6.746,-6.755, - ,0.0108487,-29.651,1.073227,0.0019918,-6.696,0.198781,0.0004009,-3.461
AO_W6_3-2_-0000.dxf,23, - , - ,CO2 Lhyges,3597.5,3609.4,3620.1,22.6,0.000,114,131,152,252.0,283.5,331.8,1.532,1.509,0.017,0.006,5246,1509,1725,2013,0.0116254,1.1436869,-26.635,-29.994, - ,0.0039860,1.3341012,-8.349,-8.357, - ,0.0108242,-31.844,1.070827,0.0019886,-8.295,0.198462,0.0004006,-4.289
AO_W6_3-2_-0000.dxf,24, - , - ,CO2 Lhyges,3663.4,3669.2,3671.1,7.7,0.000,40,46,53,320.3,361.7,423.0,0.102,0.100,0.001,0.000,348,100,115,133,0.0116928,1.1503218,-20.988,-24.367, - ,0.0039782,1.3315074,-10.277,-10.285, - ,0.0108924,-25.739,1.077506,0.0019847,-10.239,0.198074,0.0004002,-5.296
AO_W6_3-2_-0000.dxf,25, - , - ,CO2 Lhyges,3699.9,3729.2,3731.9,32.0,0.000,1460,1715,1963,5.0,0.2,1.8,42.577,41.916,0.492,0.169,147555,41916,49249,56391,0.0119431,1.1749453,-0.031,-3.483, - ,0.0040195,1.3453317,-0.001,-0.010, - ,0.0111385,-3.733,1.101576,0.0020052,-0.001,0.200118,0.0004023,-0.001
AO_W6_3-2_-0000.dxf,26, - , - ,CO2 Lhyges,3759.5,3789.0,3791.7,32.2,0.000,1459,1714,1963,5.2,0.5,2.0,42.672,42.009,0.494,0.170,147879,42009,49356,56514,0.0119425,1.1748838,-0.084,-3.535, - ,0.0040194,1.3452908,-0.032,-0.040, - ,0.0111378,-3.788,1.101516,0.0020051,-0.031,0.200112,0.0004023,-0.016
