Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W0_1-2.dxf,1, - , - ,CO2 Lhyges,37.2,66.7,69.4,32.2,0.000,1471,1728,1978,4.4,-0.4,0.6,42.818,42.153,0.495,0.170,148371,42153,49534,56684,0.0119459,1.1751057,0.204,-3.249, - ,0.0040200,1.3447101,0.128,0.120, - ,0.0111412,-3.487,1.101845,0.0020055,0.127,0.200144,0.0004024,0.066
AO_W0_1-2.dxf,2, - , - ,CO2 Lhyges,97.0,126.2,129.2,32.2,0.000,1456,1711,1958,5.1,0.4,1.6,42.556,41.895,0.492,0.169,147452,41895,49224,56333,0.0119442,1.1749366,0.060,-3.392, - ,0.0040198,1.3446153,0.057,0.049, - ,0.0111395,-3.638,1.101680,0.0020053,0.057,0.200130,0.0004023,0.030
AO_W0_1-2.dxf,3*, - , - ,CO2 Lhyges,156.8,186.2,188.9,32.2,0.000,1457,1711,1958,5.2,0.6,1.8,42.594,41.932,0.493,0.169,147575,41932,49264,56379,0.0119435,1.1748664,0.000,-3.452, - ,0.0040195,1.3445382,0.000,-0.008, - ,0.0111388,-3.700,1.101613,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W0_1-2.dxf,4, - , - ,CO2 Lhyges,216.3,245.8,248.5,32.2,0.000,1458,1712,1960,5.3,0.7,1.9,42.589,41.927,0.493,0.169,147562,41927,49260,56375,0.0119439,1.1749033,0.031,-3.420, - ,0.0040197,1.3446081,0.052,0.044, - ,0.0111392,-3.668,1.101647,0.0020053,0.052,0.200129,0.0004023,0.027
AO_W0_1-2.dxf,5, - , - ,CO2 Lhyges,1749.5,1821.6,1855.3,105.8,0.000,182,210,245,132.7,146.4,169.5,10.972,10.804,0.124,0.044,37836,10804,12427,14605,0.0116936,1.1502846,-20.923,-24.302, - ,0.0040416,1.3519111,5.484,5.475, - ,0.0108866,-26.257,1.076940,0.0020163,5.540,0.201225,0.0004035,2.855
AO_W0_1-2.dxf,6, - , - ,CO2 Lhyges,1860.9,1868.3,1883.5,22.6,0.000,22,25,29,216.9,243.3,284.1,0.331,0.326,0.004,0.001,1133,326,372,435,0.0116236,1.1434044,-26.779,-30.138, - ,0.0039934,1.3357888,-6.507,-6.516, - ,0.0108217,-32.068,1.070582,0.0019923,-6.451,0.198830,0.0004010,-3.334
AO_W0_1-2.dxf,7, - , - ,CO2 Lhyges,1895.6,1923.6,1943.5,47.9,0.000,324,372,433,228.4,256.6,299.5,3.958,3.898,0.045,0.016,13569,3898,4464,5206,0.0116430,1.1453072,-25.160,-28.524, - ,0.0039928,1.3355838,-6.660,-6.668, - ,0.0108411,-30.332,1.072482,0.0019920,-6.608,0.198799,0.0004010,-3.415
AO_W0_1-2.dxf,8, - , - ,CO2 Lhyges,1945.0,1951.2,1959.2,14.2,0.000,24,28,33,244.5,274.9,321.1,0.160,0.158,0.002,0.001,549,158,182,209,0.0117177,1.1526561,-18.905,-22.291, - ,0.0039665,1.3267937,-13.197,-13.206, - ,0.0109185,-23.405,1.080061,0.0019788,-13.168,0.197489,0.0003996,-6.816
AO_W0_1-2.dxf,9, - , - ,CO2 Lhyges,2096.1,2121.1,2127.4,31.3,0.000,537,615,718,212.2,237.9,278.1,4.407,4.339,0.050,0.017,15119,4339,4978,5802,0.0116613,1.1471049,-23.629,-27.000, - ,0.0039970,1.3370166,-5.594,-5.602, - ,0.0108589,-28.737,1.074227,0.0019941,-5.544,0.199011,0.0004012,-2.865
AO_W0_1-2.dxf,10, - , - ,CO2 Lhyges,2127.4,2130.8,2138.9,11.5,0.000,148,171,198,212.2,237.9,278.1,1.272,1.252,0.014,0.005,4364,1252,1438,1674,0.0116742,1.1483729,-22.550,-25.924, - ,0.0039956,1.3365225,-5.962,-5.970, - ,0.0108720,-27.570,1.075504,0.0019933,-5.915,0.198937,0.0004011,-3.056
