Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W6_3-1_-0000.dxf,1, - , - ,CO2 Lhyges,37.2,66.7,69.4,32.2,0.000,1456,1711,1959,4.2,-0.7,0.5,42.378,41.720,0.490,0.168,146884,41720,49031,56134,0.0119457,1.1752491,0.185,-3.267, - ,0.0040199,1.3455004,0.105,0.097, - ,0.0111410,-3.506,1.101825,0.0020054,0.105,0.200140,0.0004023,0.054
AO_W6_3-1_-0000.dxf,2, - , - ,CO2 Lhyges,97.0,126.4,129.2,32.2,0.000,1447,1700,1947,4.9,0.1,1.6,42.277,41.620,0.489,0.168,146522,41620,48908,55994,0.0119444,1.1751168,0.072,-3.379, - ,0.0040195,1.3453501,-0.007,-0.015, - ,0.0111397,-3.622,1.101698,0.0020052,-0.007,0.200117,0.0004023,-0.004
AO_W6_3-1_-0000.dxf,3*, - , - ,CO2 Lhyges,156.8,186.2,188.9,32.2,0.000,1448,1701,1948,5.0,0.4,1.8,42.303,41.646,0.489,0.168,146609,41646,48935,56028,0.0119435,1.1750317,0.000,-3.452, - ,0.0040195,1.3453592,0.000,-0.008, - ,0.0111388,-3.700,1.101613,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W6_3-1_-0000.dxf,4, - , - ,CO2 Lhyges,216.5,245.8,248.7,32.2,0.000,1450,1704,1951,5.1,0.4,1.8,42.405,41.746,0.491,0.168,146965,41746,49054,56165,0.0119437,1.1750522,0.017,-3.434, - ,0.0040196,1.3453888,0.022,0.014, - ,0.0111390,-3.682,1.101632,0.0020052,0.022,0.200123,0.0004023,0.011
AO_W6_3-1_-0000.dxf,5, - , - ,CO2 Lhyges,1737.0,1917.2,1917.2,180.2,0.000,482,565,636,4.1,-0.8,0.3,35.953,35.405,0.407,0.142,123236,35405,40659,47172,0.0116726,1.1483840,-22.678,-26.052, - ,0.0039807,1.3323520,-9.668,-9.676, - ,0.0108720,-27.568,1.075505,0.0019859,-9.625,0.198196,0.0004003,-4.978
AO_W6_3-1_-0000.dxf,6, - , - ,CO2 Lhyges,1917.4,1919.9,1942.7,25.3,0.000,353,410,471,211.1,237.6,275.4,4.594,4.524,0.052,0.018,15776,4524,5201,6051,0.0116863,1.1497313,-21.532,-24.909, - ,0.0039966,1.3376790,-5.709,-5.717, - ,0.0108840,-26.491,1.076684,0.0019938,-5.664,0.198988,0.0004011,-2.927
AO_W6_3-1_-0000.dxf,7, - , - ,CO2 Lhyges,2037.5,2048.4,2056.8,19.2,0.000,45,52,60,190.9,213.9,249.7,0.459,0.452,0.005,0.002,1569,452,517,601,0.0116289,1.1440826,-26.339,-29.700, - ,0.0039766,1.3309996,-10.673,-10.682, - ,0.0108287,-31.442,1.071267,0.0019839,-10.623,0.197997,0.0004001,-5.496
AO_W6_3-1_-0000.dxf,8, - , - ,CO2 Lhyges,2103.0,2115.3,2124.3,21.3,0.000,308,353,410,200.0,224.3,261.9,2.254,2.220,0.025,0.009,7719,2220,2541,2959,0.0116335,1.1445383,-25.951,-29.313, - ,0.0039818,1.3327359,-9.383,-9.391, - ,0.0108328,-31.076,1.071668,0.0019865,-9.332,0.198255,0.0004004,-4.826
AO_W6_3-1_-0000.dxf,9, - , - ,CO2 Lhyges,2314.5,2321.6,2333.1,18.6,0.000,175,202,233,143.1,159.2,186.3,1.230,1.211,0.014,0.005,4216,1211,1392,1613,0.0116787,1.1489819,-22.169,-25.544, - ,0.0039803,1.3322338,-9.756,-9.764, - ,0.0108781,-27.021,1.076104,0.0019857,-9.715,0.198179,0.0004003,-5.025
AO_W6_3-1_-0000.dxf,10, - , - ,CO2 Lhyges,2368.0,2379.0,2403.9,35.9,0.000,1935,2189,2578,138.9,154.5,180.6,14.905,14.679,0.168,0.059,51033,14679,16764,19589,0.0116085,1.1420769,-28.046,-31.401, - ,0.0039871,1.3345154,-8.060,-8.068, - ,0.0108072,-33.363,1.069165,0.0019892,-8.003,0.198520,0.0004007,-4.137
