Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W2_2-1_-0001.dxf,1, - , - ,CO2 Lhyges,37.2,66.0,69.4,32.2,0.000,1420,1669,1910,4.3,-0.5,1.5,41.436,40.792,0.479,0.165,143579,40792,47926,54861,0.0119450,1.1748811,0.127,-3.325, - ,0.0040197,1.3449082,0.044,0.036, - ,0.0111403,-3.566,1.101759,0.0020053,0.044,0.200128,0.0004023,0.023
AO_W2_2-1_-0001.dxf,2, - , - ,CO2 Lhyges,97.0,126.4,129.2,32.2,0.000,1411,1658,1897,5.0,0.3,2.4,41.250,40.609,0.477,0.164,142924,40609,47704,54612,0.0119435,1.1747305,-0.001,-3.453, - ,0.0040195,1.3448263,-0.016,-0.025, - ,0.0111388,-3.701,1.101612,0.0020052,-0.016,0.200115,0.0004023,-0.008
AO_W2_2-1_-0001.dxf,3*, - , - ,CO2 Lhyges,156.8,186.2,188.9,32.2,0.000,1411,1657,1897,5.1,0.5,2.6,41.293,40.652,0.478,0.164,143077,40652,47755,54670,0.0119435,1.1747320,0.000,-3.452, - ,0.0040195,1.3448484,0.000,-0.008, - ,0.0111388,-3.700,1.101613,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W2_2-1_-0001.dxf,4, - , - ,CO2 Lhyges,216.5,245.8,248.5,32.0,0.000,1412,1659,1899,5.2,0.6,2.7,41.268,40.627,0.477,0.164,142988,40627,47724,54638,0.0119432,1.1747012,-0.026,-3.478, - ,0.0040196,1.3448705,0.016,0.008, - ,0.0111385,-3.729,1.101581,0.0020052,0.017,0.200122,0.0004023,0.009
AO_W2_2-1_-0001.dxf,5, - , - ,CO2 Lhyges,1737.4,1811.2,1917.6,180.2,0.000,185,212,248,4.2,-0.7,0.9,30.900,30.428,0.349,0.122,106050,30428,34881,40741,0.0116547,1.1463261,-24.181,-27.549, - ,0.0040018,1.3389051,-4.419,-4.428, - ,0.0108518,-29.369,1.073535,0.0019964,-4.367,0.199247,0.0004014,-2.256
AO_W2_2-1_-0001.dxf,6, - , - ,CO2 Lhyges,2103.0,2115.7,2125.9,23.0,0.000,454,519,607,175.9,196.5,231.5,3.356,3.305,0.038,0.013,11512,3305,3787,4420,0.0116503,1.1458954,-24.547,-27.914, - ,0.0039975,1.3374854,-5.475,-5.483, - ,0.0108479,-29.722,1.073149,0.0019943,-5.423,0.199036,0.0004012,-2.802
AO_W2_2-1_-0001.dxf,16+,S-Metolachlor,15,CO2 Lhyges,2639.3,2649.1,2675.8,36.6, - ,169,194,227,322.6,365.2,427.6,1.936,1.878,0.022,0.008,6550,1878,2155,2518,0.0116640,1.1472428,-23.400,-26.771,-1.109,0.0040067,1.3405669,-3.184,-3.192,-0.379,0.0108607,-28.582,1.074397,0.0019989,-3.131,0.199493,0.0004017,-1.617
AO_W2_2-1_-0001.dxf,17+,S-Metolachlor,16,CO2 Lhyges,2639.3,2649.1,2675.8,36.6, - ,167,191,223,346.6,393.6,461.3,1.846,1.791,0.021,0.007,6238,1791,2054,2393,0.0116640,1.1472447,-23.399,-26.770,0.002,0.0039949,1.3366061,-6.129,-6.137,-2.955,0.0108619,-28.470,1.074518,0.0019930,-6.080,0.198904,0.0004011,-3.142
AO_W2_2-1_-0001.dxf,18+,S-Metolachlor,10,CO2 Lhyges,2639.7,2649.1,2658.9,19.2, - ,166,190,222,271.5,309.3,362.5,1.504,1.459,0.017,0.006,5084,1459,1673,1952,0.0116601,1.1468600,-23.726,-27.096,-1.240,0.0039980,1.3376599,-5.345,-5.353,-2.347,0.0108577,-28.849,1.074104,0.0019946,-5.295,0.199061,0.0004012,-2.736
AO_W2_2-1_-0001.dxf,13, - , - ,CO2 Lhyges,3699.7,3729.2,3731.7,32.0,0.000,1431,1681,1924,4.9,0.2,2.9,41.817,41.167,0.484,0.166,144886,41167,48355,55364,0.0119421,1.1745936,-0.118,-3.569, - ,0.0040196,1.3448630,0.011,0.003, - ,0.0111374,-3.826,1.101475,0.0020052,0.011,0.200121,0.0004023,0.006
AO_W2_2-1_-0001.dxf,14, - , - ,CO2 Lhyges,3759.5,3789.0,3791.5,32.0,0.000,1429,1678,1921,5.1,0.5,3.1,41.793,41.144,0.483,0.166,144801,41144,48327,55330,0.0119419,1.1745755,-0.133,-3.584, - ,0.0040194,1.3447953,-0.039,-0.048, - ,0.0111373,-3.841,1.101459,0.0020051,-0.039,0.200111,0.0004023,-0.020
