Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W2_2-3_-0001.dxf,1, - , - ,CO2 Lhyges,37.2,66.7,69.4,32.2,0.000,1421,1669,1911,4.3,-0.6,1.4,41.392,40.749,0.479,0.164,143459,40749,47889,54821,0.0119452,1.1752190,0.139,-3.313, - ,0.0040198,1.3453293,0.071,0.063, - ,0.0111405,-3.554,1.101773,0.0020053,0.071,0.200133,0.0004023,0.036
AO_W2_2-3_-0001.dxf,2, - , - ,CO2 Lhyges,97.0,126.4,129.2,32.2,0.000,1412,1659,1899,4.9,0.2,2.4,41.237,40.596,0.477,0.164,142907,40596,47703,54608,0.0119436,1.1750677,0.011,-3.441, - ,0.0040193,1.3451582,-0.056,-0.065, - ,0.0111390,-3.686,1.101627,0.0020051,-0.056,0.200107,0.0004023,-0.029
AO_W2_2-3_-0001.dxf,3*, - , - ,CO2 Lhyges,156.8,186.2,188.9,32.2,0.000,1415,1662,1903,5.1,0.4,2.6,41.371,40.728,0.479,0.164,143376,40728,47858,54789,0.0119435,1.1750551,0.000,-3.452, - ,0.0040195,1.3452339,0.000,-0.008, - ,0.0111388,-3.700,1.101613,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W2_2-3_-0001.dxf,4, - , - ,CO2 Lhyges,216.3,245.6,248.5,32.2,0.000,1414,1661,1901,5.2,0.5,2.7,41.370,40.727,0.479,0.164,143369,40727,47855,54787,0.0119431,1.1750202,-0.030,-3.481, - ,0.0040195,1.3452126,-0.016,-0.024, - ,0.0111385,-3.731,1.101579,0.0020052,-0.016,0.200116,0.0004023,-0.008
AO_W2_2-3_-0001.dxf,5, - , - ,CO2 Lhyges,1737.2,1773.4,1917.4,180.2,0.000,191,219,255,4.2,-0.7,0.9,31.847,31.362,0.360,0.126,109287,31362,35966,41959,0.0116564,1.1468108,-24.037,-27.405, - ,0.0039977,1.3379254,-5.433,-5.441, - ,0.0108540,-29.177,1.073745,0.0019944,-5.382,0.199044,0.0004012,-2.781
AO_W2_2-3_-0001.dxf,6, - , - ,CO2 Lhyges,2101.3,2114.9,2125.5,24.2,0.000,442,506,590,183.1,204.9,240.9,3.435,3.382,0.039,0.014,11779,3382,3877,4519,0.0116515,1.1463325,-24.444,-27.811, - ,0.0039921,1.3360677,-6.814,-6.822, - ,0.0108497,-29.561,1.073325,0.0019916,-6.763,0.198768,0.0004009,-3.496
AO_W2_2-3_-0001.dxf,7, - , - ,CO2 Lhyges,2312.8,2320.3,2333.5,20.7,0.000,269,309,359,136.0,150.9,178.1,1.912,1.883,0.022,0.008,6562,1883,2163,2516,0.0116779,1.1489282,-22.235,-25.609, - ,0.0039924,1.3361523,-6.751,-6.759, - ,0.0108761,-27.203,1.075905,0.0019918,-6.706,0.198779,0.0004009,-3.466
AO_W2_2-3_-0001.dxf,8, - , - ,CO2 Lhyges,2461.2,2467.9,2475.8,14.6,0.000,66,76,88,118.7,131.1,154.9,0.434,0.427,0.005,0.002,1490,427,492,571,0.0117035,1.1514486,-20.090,-23.472, - ,0.0039889,1.3349792,-7.623,-7.631, - ,0.0109020,-24.879,1.078447,0.0019900,-7.584,0.198604,0.0004007,-3.921
AO_W2_2-3_-0001.dxf,9, - , - ,CO2 Lhyges,2559.8,2570.1,2585.7,25.9,0.000,244,280,326,106.3,116.9,138.4,1.956,1.926,0.022,0.008,6714,1926,2213,2575,0.0116775,1.1488886,-22.268,-25.643, - ,0.0039941,1.3367398,-6.314,-6.322, - ,0.0108755,-27.256,1.075847,0.0019926,-6.268,0.198867,0.0004010,-3.239
AO_W2_2-3_-0001.dxf,10,S-Metolachlor, - ,CO2 Lhyges,2638.6,2647.8,2657.6,19.0,0.000,167,192,224,104.1,114.4,135.5,1.449,1.427,0.016,0.006,4970,1427,1635,1908,0.0116496,1.1461386,-24.609,-27.975, - ,0.0039966,1.3375567,-5.707,-5.715, - ,0.0108473,-29.778,1.073087,0.0019939,-5.655,0.198989,0.0004012,-2.922
