Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W0_1-7.dxf,11, - , - ,CO2 Lhyges,1957.3,1963.8,1978.6,21.3,0.000,22,25,29,331.9,374.8,442.0,0.300,0.295,0.003,0.001,1030,295,340,395,0.0117099,1.1515062,-19.559,-22.943, - ,0.0040070,1.3404019,-3.113,-3.121, - ,0.0109065,-24.480,1.078884,0.0019990,-3.070,0.199506,0.0004017,-1.585
AO_W0_1-7.dxf,12, - , - ,CO2 Lhyges,2037.5,2042.8,2047.4,9.8,0.000,20,23,27,306.0,345.4,407.7,0.097,0.096,0.001,0.000,333,96,109,128,0.0116007,1.1407709,-28.699,-32.051, - ,0.0039764,1.3301749,-10.719,-10.727, - ,0.0108005,-33.961,1.068510,0.0019838,-10.663,0.197989,0.0004001,-5.516
AO_W0_1-7.dxf,13, - , - ,CO2 Lhyges,2091.9,2099.4,2103.6,11.7,0.000,37,43,50,292.3,329.7,389.3,0.235,0.231,0.003,0.001,805,231,265,309,0.0116503,1.1456454,-24.549,-27.915, - ,0.0039946,1.3362363,-6.211,-6.219, - ,0.0108482,-29.695,1.073178,0.0019928,-6.159,0.198889,0.0004010,-3.183
AO_W0_1-7.dxf,14, - , - ,CO2 Lhyges,2104.2,2117.2,2123.4,19.2,0.000,645,737,861,305.8,345.0,407.4,4.569,4.499,0.052,0.018,15672,4499,5155,6018,0.0116515,1.1457689,-24.444,-27.811, - ,0.0039988,1.3376479,-5.161,-5.169, - ,0.0108490,-29.622,1.073258,0.0019950,-5.109,0.199098,0.0004013,-2.639
AO_W0_1-7.dxf,15, - , - ,CO2 Lhyges,2123.4,2127.6,2135.1,11.7,0.000,167,192,223,305.8,345.0,407.4,1.403,1.382,0.016,0.006,4821,1382,1589,1851,0.0116943,1.1499734,-20.864,-24.243, - ,0.0040048,1.3396711,-3.656,-3.665, - ,0.0108911,-25.854,1.077381,0.0019980,-3.611,0.199398,0.0004016,-1.865
AO_W0_1-7.dxf,16, - , - ,CO2 Lhyges,2149.8,2165.2,2170.9,21.1,0.000,32,36,42,318.1,359.4,424.0,0.482,0.475,0.005,0.002,1651,475,542,635,0.0116017,1.1408659,-28.618,-31.971, - ,0.0039960,1.3367223,-5.849,-5.858, - ,0.0107994,-34.057,1.068406,0.0019936,-5.788,0.198963,0.0004011,-2.991
AO_W0_1-7.dxf,17, - , - ,CO2 Lhyges,2175.5,2181.5,2189.3,13.8,0.000,158,177,210,330.9,373.5,441.2,0.872,0.859,0.010,0.003,2974,859,965,1150,0.0114226,1.1232593,-43.609,-46.910, - ,0.0040016,1.3385939,-4.457,-4.466, - ,0.0106198,-50.124,1.050821,0.0019965,-4.358,0.199248,0.0004014,-2.251
AO_W0_1-7.dxf,18, - , - ,CO2 Lhyges,2189.3,2195.8,2205.4,16.1,0.000,155,179,208,330.9,373.5,441.2,1.084,1.067,0.012,0.004,3730,1067,1231,1431,0.0117341,1.1538829,-17.535,-20.926, - ,0.0040096,1.3412563,-2.477,-2.486, - ,0.0109304,-22.341,1.081224,0.0020003,-2.438,0.199632,0.0004018,-1.259
AO_W0_1-7.dxf,19, - , - ,CO2 Lhyges,2214.1,2220.0,2231.5,17.3,0.000,70,81,94,318.2,359.4,424.2,0.460,0.453,0.005,0.002,1581,453,522,605,0.0117148,1.1519870,-19.149,-22.535, - ,0.0039921,1.3354239,-6.815,-6.823, - ,0.0109129,-23.904,1.079514,0.0019916,-6.777,0.198765,0.0004009,-3.503
AO_W0_1-7.dxf,20, - , - ,CO2 Lhyges,2235.9,2243.2,2255.3,19.4,0.000,58,66,77,296.9,335.2,395.9,0.559,0.551,0.006,0.002,1917,551,629,738,0.0116155,1.1422253,-27.461,-30.817, - ,0.0040047,1.3396366,-3.682,-3.690, - ,0.0108124,-32.901,1.069671,0.0019979,-3.621,0.199396,0.0004016,-1.870
AO_W0_1-7.dxf,21, - , - ,CO2 Lhyges,2285.4,2291.7,2297.7,12.3,0.000,28,33,37,281.7,317.6,375.4,0.187,0.184,0.002,0.001,646,184,216,247,0.0119426,1.1743948,-0.070,-3.522, - ,0.0040070,1.3403994,-3.115,-3.123, - ,0.0111393,-3.659,1.101657,0.0019989,-3.118,0.199496,0.0004017,-1.610
AO_W0_1-7.dxf,22, - , - ,CO2 Lhyges,2301.5,2324.1,2334.5,33.0,0.000,1118,1279,1495,285.0,321.5,379.9,12.942,12.745,0.146,0.051,44427,12745,14632,17050,0.0116755,1.1481272,-22.436,-25.810, - ,0.0039993,1.3378345,-5.022,-5.030, - ,0.0108729,-27.482,1.075599,0.0019952,-4.974,0.199125,0.0004013,-2.570
AO_W0_1-7.dxf,23, - , - ,CO2 Lhyges,2334.5,2340.8,2365.5,30.9,0.000,240,275,321,285.0,321.5,379.9,5.147,5.069,0.058,0.020,17642,5069,5789,6784,0.0116151,1.1421848,-27.495,-30.852, - ,0.0040013,1.3384917,-4.533,-4.542, - ,0.0108123,-32.906,1.069665,0.0019962,-4.473,0.199225,0.0004014,-2.311
AO_W0_1-7.dxf,24, - , - ,CO2 Lhyges,2409.8,2425.2,2438.4,28.6,0.000,107,123,144,292.8,330.2,390.0,1.905,1.876,0.021,0.008,6542,1876,2149,2517,0.0116476,1.1453840,-24.771,-28.137, - ,0.0040093,1.3411555,-2.552,-2.560, - ,0.0108440,-30.070,1.072768,0.0020002,-2.496,0.199620,0.0004018,-1.289
AO_W0_1-7.dxf,25, - , - ,CO2 Lhyges,2446.1,2458.9,2471.4,25.3,0.000,1535,1751,2053,318.3,359.8,424.5,16.195,15.949,0.182,0.064,55523,15949,18232,21342,0.0116249,1.1431527,-26.671,-30.031, - ,0.0040002,1.3381389,-4.796,-4.804, - ,0.0108223,-32.016,1.070639,0.0019957,-4.738,0.199173,0.0004013,-2.447
AO_W0_1-7.dxf,26, - , - ,CO2 Lhyges,2471.8,2484.4,2517.8,46.0,0.000,1865,2115,2495,583.4,662.3,779.0,17.419,17.154,0.197,0.069,59750,17154,19662,22934,0.0116560,1.1462048,-24.072,-27.441, - ,0.0039968,1.3369728,-5.663,-5.671, - ,0.0108537,-29.207,1.073712,0.0019939,-5.612,0.198998,0.0004012,-2.900
AO_W0_1-7.dxf,27, - , - ,CO2 Lhyges,2539.4,2574.5,2587.0,47.7,0.000,843,963,1126,312.2,352.6,415.9,11.397,11.223,0.129,0.045,39096,11223,12863,15010,0.0116549,1.1461026,-24.159,-27.528, - ,0.0039982,1.3374481,-5.310,-5.318, - ,0.0108525,-29.313,1.073596,0.0019947,-5.258,0.199069,0.0004012,-2.717
AO_W0_1-7.dxf,52+,S-Metolachlor,30,CO2 Lhyges,2641.3,2649.7,2676.2,34.9, - ,302,348,404,312.4,352.5,416.3,3.377,3.276,0.038,0.013,11414,3276,3758,4381,0.0116657,1.1471652,-23.255,-26.626,-1.965,0.0039978,1.3373162,-5.408,-5.416,1.889,0.0108633,-28.343,1.074658,0.0019945,-5.358,0.199049,0.0004012,-2.769
AO_W0_1-7.dxf,53+,S-Metolachlor,52,CO2 Lhyges,2641.3,2649.7,2676.2,34.9, - ,323,370,432,760.0,857.5,1019.0,4.163,4.038,0.046,0.016,14071,4038,4624,5409,0.0116442,1.1450502,-25.055,-28.421,-1.844,0.0040046,1.3395884,-3.718,-3.726,1.699,0.0108411,-30.330,1.072484,0.0019979,-3.662,0.199387,0.0004016,-1.891
AO_W0_1-7.dxf,54+,S-Metolachlor,53,CO2 Lhyges,2641.3,2649.7,2676.2,34.9, - ,300,344,401,1124.5,1294.4,1496.2,3.381,3.280,0.038,0.013,11421,3280,3757,4384,0.0116494,1.1455546,-24.626,-27.993,0.441,0.0039953,1.3364743,-6.034,-6.042,-2.325,0.0108472,-29.785,1.073080,0.0019932,-5.982,0.198924,0.0004011,-3.091
AO_W0_1-7.dxf,56+,S-Metolachlor,52,CO2 Lhyges,2641.3,2649.7,2676.2,34.9, - ,302,347,404,370.6,377.2,525.0,3.380,3.279,0.038,0.013,11415,3279,3756,4380,0.0116484,1.1454636,-24.703,-28.070,-1.483,0.0039939,1.3360206,-6.371,-6.379,-0.969,0.0108464,-29.855,1.073003,0.0019925,-6.320,0.198857,0.0004010,-3.266
AO_W0_1-7.dxf,31, - , - ,CO2 Lhyges,2676.9,2692.3,2719.1,42.2,0.000,497,570,665,311.6,351.7,415.2,5.867,5.778,0.066,0.023,20119,5778,6614,7727,0.0116415,1.1447826,-25.283,-28.648, - ,0.0039983,1.3374830,-5.284,-5.292, - ,0.0108390,-30.515,1.072281,0.0019947,-5.229,0.199074,0.0004012,-2.702
AO_W0_1-7.dxf,32, - , - ,CO2 Lhyges,2764.9,2772.2,2782.8,18.0,0.000,43,49,57,275.7,310.6,367.3,0.402,0.396,0.005,0.002,1377,396,453,528,0.0116483,1.1454514,-24.714,-28.080, - ,0.0039918,1.3353177,-6.894,-6.902, - ,0.0108465,-29.847,1.073012,0.0019915,-6.843,0.198752,0.0004009,-3.537
AO_W0_1-7.dxf,33, - , - ,CO2 Lhyges,2801.0,2810.8,2825.3,24.2,0.000,348,399,465,269.2,303.0,358.5,3.570,3.516,0.040,0.014,12250,3516,4030,4704,0.0116566,1.1462670,-24.019,-27.388, - ,0.0039994,1.3378598,-5.003,-5.012, - ,0.0108540,-29.175,1.073747,0.0019953,-4.952,0.199130,0.0004013,-2.558
AO_W0_1-7.dxf,34, - , - ,CO2 Lhyges,2846.2,2854.9,2867.5,21.3,0.000,60,68,80,274.3,309.0,365.4,0.672,0.662,0.008,0.003,2302,662,755,885,0.0116020,1.1408948,-28.594,-31.946, - ,0.0039940,1.3360519,-6.348,-6.356, - ,0.0107999,-34.012,1.068455,0.0019926,-6.287,0.198863,0.0004010,-3.249
AO_W0_1-7.dxf,35, - , - ,CO2 Lhyges,2873.3,2882.5,2895.7,22.4,0.000,198,227,265,277.0,311.9,369.0,1.797,1.770,0.020,0.007,6163,1770,2028,2366,0.0116490,1.1455179,-24.657,-28.024, - ,0.0039953,1.3364789,-6.030,-6.039, - ,0.0108468,-29.818,1.073044,0.0019932,-5.978,0.198925,0.0004011,-3.089
AO_W0_1-7.dxf,36, - , - ,CO2 Lhyges,2913.0,2926.2,2958.8,45.8,0.000,1539,1750,2059,270.0,304.0,359.6,19.001,18.712,0.214,0.075,65122,18712,21386,25024,0.0116227,1.1429328,-26.858,-30.217, - ,0.0039978,1.3373255,-5.401,-5.409, - ,0.0108203,-32.193,1.070445,0.0019945,-5.343,0.199052,0.0004012,-2.760
AO_W0_1-7.dxf,37, - , - ,CO2 Lhyges,2970.7,2985.1,3021.5,50.8,0.000,1445,1646,1932,291.6,328.6,388.4,29.837,29.383,0.336,0.118,102330,29383,33624,39324,0.0116369,1.1443271,-25.671,-29.034, - ,0.0040008,1.3383286,-4.655,-4.663, - ,0.0108341,-30.953,1.071802,0.0019960,-4.599,0.199200,0.0004014,-2.376
AO_W0_1-7.dxf,38, - , - ,CO2 Lhyges,3022.3,3028.8,3035.9,13.6,0.000,57,65,76,388.4,439.5,517.9,0.400,0.394,0.005,0.002,1374,394,451,529,0.0116394,1.1445763,-25.459,-28.823, - ,0.0040068,1.3403151,-3.177,-3.186, - ,0.0108361,-30.781,1.071990,0.0019989,-3.120,0.199496,0.0004017,-1.611
AO_W0_1-7.dxf,39, - , - ,CO2 Lhyges,3049.7,3056.6,3065.6,15.9,0.000,71,82,95,359.2,406.1,478.8,0.445,0.438,0.005,0.002,1528,438,504,585,0.0117003,1.1505597,-20.364,-23.746, - ,0.0039923,1.3354640,-6.785,-6.793, - ,0.0108984,-25.204,1.078092,0.0019917,-6.744,0.198772,0.0004009,-3.486
AO_W0_1-7.dxf,40, - , - ,CO2 Lhyges,3076.5,3086.9,3099.7,23.2,0.000,102,117,137,347.2,392.6,462.7,1.268,1.248,0.014,0.005,4348,1248,1429,1670,0.0116434,1.1449721,-25.122,-28.487, - ,0.0039996,1.3379235,-4.956,-4.964, - ,0.0108408,-30.355,1.072456,0.0019954,-4.902,0.199140,0.0004013,-2.532
AO_W0_1-7.dxf,41, - , - ,CO2 Lhyges,3109.1,3134.0,3155.3,46.2,0.000,2007,2288,2685,366.3,414.3,488.3,25.379,24.991,0.287,0.100,87164,24991,28732,33441,0.0116914,1.1496927,-21.103,-24.481, - ,0.0040002,1.3381209,-4.809,-4.817, - ,0.0108888,-26.066,1.077149,0.0019956,-4.764,0.199167,0.0004013,-2.461
AO_W0_1-7.dxf,42, - , - ,CO2 Lhyges,3155.3,3179.9,3215.3,60.0,0.000,3566,4054,4769,366.3,414.3,488.3,58.951,58.052,0.666,0.233,202355,58052,66637,77666,0.0116731,1.1478865,-22.640,-26.014, - ,0.0039994,1.3378616,-5.002,-5.010, - ,0.0108705,-27.702,1.075359,0.0019953,-4.954,0.199129,0.0004013,-2.559
AO_W0_1-7.dxf,43, - , - ,CO2 Lhyges,3266.3,3274.8,3290.9,24.7,0.000,119,137,159,360.9,408.1,481.3,1.060,1.044,0.012,0.004,3634,1044,1196,1393,0.0116511,1.1457222,-24.483,-27.850, - ,0.0039880,1.3340553,-7.833,-7.841, - ,0.0108497,-29.565,1.073320,0.0019896,-7.784,0.198564,0.0004007,-4.024
AO_W0_1-7.dxf,44, - , - ,CO2 Lhyges,3349.2,3358.0,3369.7,20.5,0.000,258,294,345,324.1,365.8,431.8,2.253,2.219,0.025,0.009,7720,2219,2528,2973,0.0115834,1.1390716,-30.146,-33.493, - ,0.0040043,1.3394795,-3.799,-3.807, - ,0.0107803,-35.765,1.066536,0.0019977,-3.731,0.199374,0.0004016,-1.927
AO_W0_1-7.dxf,45, - , - ,CO2 Lhyges,3371.0,3382.2,3394.6,23.6,0.000,68,77,90,357.1,403.6,476.0,0.985,0.970,0.011,0.004,3379,970,1113,1296,0.0116647,1.1470657,-23.339,-26.710, - ,0.0039931,1.3357433,-6.577,-6.586, - ,0.0108628,-28.390,1.074606,0.0019921,-6.529,0.198815,0.0004010,-3.375
AO_W0_1-7.dxf,46, - , - ,CO2 Lhyges,3397.1,3406.1,3415.1,18.0,0.000,34,39,46,375.1,424.2,500.2,0.297,0.293,0.003,0.001,1019,293,336,390,0.0116850,1.1490565,-21.644,-25.021, - ,0.0039841,1.3327268,-8.821,-8.829, - ,0.0108840,-26.495,1.076679,0.0019876,-8.779,0.198365,0.0004005,-4.540
AO_W0_1-7.dxf,47, - , - ,CO2 Lhyges,3424.9,3433.5,3452.1,27.2,0.000,92,104,123,365.9,413.8,487.9,1.080,1.064,0.012,0.004,3699,1064,1212,1423,0.0115878,1.1394985,-29.782,-33.131, - ,0.0039976,1.3372659,-5.445,-5.453, - ,0.0107854,-35.316,1.067028,0.0019944,-5.380,0.199044,0.0004012,-2.780
AO_W0_1-7.dxf,48, - , - ,CO2 Lhyges,3469.4,3478.8,3488.8,19.4,0.000,64,74,86,352.6,398.4,470.1,0.726,0.715,0.008,0.003,2488,715,816,957,0.0116002,1.1407232,-28.740,-32.092, - ,0.0040014,1.3385215,-4.511,-4.519, - ,0.0107974,-34.236,1.068209,0.0019963,-4.448,0.199230,0.0004014,-2.298
AO_W0_1-7.dxf,49, - , - ,CO2 Lhyges,3503.9,3658.3,3672.3,168.5,0.000,586,671,784,373.1,421.5,497.7,44.059,43.388,0.498,0.174,151103,43388,49758,57958,0.0116623,1.1468260,-23.543,-26.914, - ,0.0039933,1.3358161,-6.523,-6.532, - ,0.0108603,-28.610,1.074366,0.0019922,-6.475,0.198826,0.0004010,-3.346
AO_W0_1-7.dxf,50, - , - ,CO2 Lhyges,3700.6,3730.0,3732.5,32.0,0.000,1419,1666,1908,5.8,1.2,5.5,41.447,40.803,0.479,0.165,143559,40803,47906,54850,0.0119395,1.1740860,-0.333,-3.784, - ,0.0040185,1.3442585,-0.244,-0.253, - ,0.0111350,-4.047,1.101233,0.0020047,-0.244,0.200070,0.0004023,-0.126
AO_W0_1-7.dxf,51, - , - ,CO2 Lhyges,3760.3,3789.8,3792.3,32.0,0.000,1417,1664,1905,5.6,1.1,4.9,41.495,40.851,0.480,0.165,143732,40851,47964,54916,0.0119399,1.1741244,-0.300,-3.751, - ,0.0040187,1.3443086,-0.207,-0.215, - ,0.0111353,-4.013,1.101270,0.0020048,-0.207,0.200077,0.0004023,-0.107
