Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W0_1-5.dxf,11, - , - ,CO2 Lhyges,2091.5,2098.8,2102.7,11.3,0.000,32,37,43,288.3,325.2,378.7,0.201,0.198,0.002,0.001,688,198,226,265,0.0116047,1.1413649,-28.367,-31.721, - ,0.0039950,1.3366349,-6.099,-6.107, - ,0.0108025,-33.779,1.068709,0.0019931,-6.039,0.198913,0.0004011,-3.120
AO_W0_1-5.dxf,12, - , - ,CO2 Lhyges,2103.4,2116.5,2122.8,19.4,0.000,597,682,793,300.5,339.0,395.1,4.399,4.332,0.050,0.017,15060,4332,4966,5763,0.0116552,1.1463361,-24.135,-27.504, - ,0.0039760,1.3302867,-10.820,-10.828, - ,0.0108551,-29.082,1.073849,0.0019836,-10.775,0.197967,0.0004001,-5.574
AO_W0_1-5.dxf,13, - , - ,CO2 Lhyges,2122.8,2126.8,2134.5,11.7,0.000,152,175,202,300.5,339.0,395.1,1.304,1.285,0.015,0.005,4472,1285,1479,1708,0.0117065,1.1513812,-19.841,-23.224, - ,0.0039745,1.3297612,-11.210,-11.218, - ,0.0109065,-24.479,1.078885,0.0019828,-11.176,0.197887,0.0004000,-5.783
AO_W0_1-5.dxf,14, - , - ,CO2 Lhyges,2149.4,2180.7,2188.4,39.1,0.000,167,188,222,311.5,352.0,409.7,1.557,1.533,0.017,0.006,5304,1533,1727,2044,0.0114491,1.1260622,-41.394,-44.703, - ,0.0039842,1.3330175,-8.789,-8.797, - ,0.0106481,-47.597,1.053587,0.0019878,-8.700,0.198381,0.0004005,-4.499
AO_W0_1-5.dxf,15, - , - ,CO2 Lhyges,2188.4,2194.9,2204.9,16.5,0.000,158,182,210,311.5,352.0,409.7,1.223,1.204,0.014,0.005,4189,1204,1380,1605,0.0116506,1.1458817,-24.522,-27.889, - ,0.0039830,1.3326288,-9.078,-9.086, - ,0.0108497,-29.560,1.073326,0.0019871,-9.030,0.198315,0.0004004,-4.670
AO_W0_1-5.dxf,16, - , - ,CO2 Lhyges,2213.3,2219.2,2231.7,18.4,0.000,69,80,92,308.8,348.8,406.3,0.467,0.460,0.005,0.002,1603,460,531,612,0.0117400,1.1546708,-17.040,-20.433, - ,0.0039786,1.3311308,-10.192,-10.200, - ,0.0109395,-21.525,1.082117,0.0019848,-10.163,0.198089,0.0004002,-5.257
AO_W0_1-5.dxf,17, - , - ,CO2 Lhyges,2235.0,2242.6,2254.1,19.0,0.000,53,60,70,289.6,326.9,380.9,0.521,0.513,0.006,0.002,1782,513,587,683,0.0116285,1.1437125,-26.369,-29.729, - ,0.0039808,1.3318761,-9.638,-9.646, - ,0.0108279,-31.512,1.071190,0.0019860,-9.586,0.198204,0.0004003,-4.958
AO_W0_1-5.dxf,18, - , - ,CO2 Lhyges,2284.6,2290.8,2297.1,12.5,0.000,26,31,35,276.4,311.7,363.3,0.180,0.177,0.002,0.001,620,177,207,236,0.0118734,1.1677899,-5.872,-9.303, - ,0.0039775,1.3307706,-10.460,-10.468, - ,0.0110731,-9.584,1.095178,0.0019842,-10.458,0.198030,0.0004001,-5.410
AO_W0_1-5.dxf,19, - , - ,CO2 Lhyges,2300.7,2323.2,2333.5,32.8,0.000,1082,1237,1440,278.8,314.5,366.6,12.929,12.732,0.146,0.051,44292,12732,14616,16944,0.0116720,1.1479820,-22.734,-26.107, - ,0.0039775,1.3307655,-10.464,-10.472, - ,0.0108716,-27.598,1.075472,0.0019843,-10.422,0.198037,0.0004002,-5.391
AO_W0_1-5.dxf,20, - , - ,CO2 Lhyges,2333.5,2339.5,2365.0,31.6,0.000,228,261,304,278.8,314.5,366.6,5.125,5.047,0.058,0.020,17549,5047,5779,6722,0.0116424,1.1450744,-25.209,-28.574, - ,0.0039810,1.3319467,-9.585,-9.593, - ,0.0108417,-30.276,1.072543,0.0019861,-9.536,0.198214,0.0004003,-4.932
AO_W0_1-5.dxf,21, - , - ,CO2 Lhyges,2409.4,2425.0,2437.6,28.2,0.000,106,121,141,285.7,322.2,375.9,1.818,1.791,0.021,0.007,6230,1791,2054,2386,0.0116637,1.1471712,-23.424,-26.795, - ,0.0039826,1.3324788,-9.190,-9.198, - ,0.0108629,-28.383,1.074614,0.0019869,-9.144,0.198292,0.0004004,-4.729
AO_W0_1-5.dxf,22, - , - ,CO2 Lhyges,2445.3,2458.0,2471.0,25.7,0.000,1504,1717,2002,312.4,353.0,411.3,15.976,15.733,0.180,0.063,54700,15733,17997,20970,0.0116300,1.1438564,-26.246,-29.607, - ,0.0039837,1.3328489,-8.914,-8.923, - ,0.0108290,-31.408,1.071304,0.0019874,-8.862,0.198349,0.0004005,-4.583
AO_W0_1-5.dxf,23, - , - ,CO2 Lhyges,2471.0,2483.5,2528.9,57.9,0.000,2128,2417,2834,312.4,353.0,411.3,26.864,26.456,0.302,0.106,91965,26456,30246,35263,0.0116238,1.1432446,-26.767,-30.126, - ,0.0039838,1.3328836,-8.889,-8.897, - ,0.0108228,-31.966,1.070694,0.0019875,-8.835,0.198354,0.0004005,-4.569
AO_W0_1-5.dxf,50+,S-Metolachlor,27,CO2 Lhyges,2640.3,2649.3,2675.8,35.5, - ,296,340,393,304.3,343.5,400.9,3.399,3.297,0.038,0.013,11467,3297,3779,4392,0.0116543,1.1462428,-24.215,-27.583,-1.402,0.0039814,1.3320928,-9.477,-9.485,0.362,0.0108535,-29.217,1.073701,0.0019863,-9.430,0.198235,0.0004004,-4.877
AO_W0_1-5.dxf,30, - , - ,CO2 Lhyges,2764.4,2772.0,2782.6,18.2,0.000,42,49,57,269.6,303.8,354.8,0.410,0.404,0.005,0.002,1406,404,464,538,0.0116702,1.1478046,-22.885,-26.258, - ,0.0039790,1.3312924,-10.072,-10.080, - ,0.0108697,-27.774,1.075280,0.0019851,-10.029,0.198116,0.0004002,-5.188
AO_W0_1-5.dxf,31, - , - ,CO2 Lhyges,2800.2,2810.0,2824.2,24.0,0.000,337,386,448,263.8,296.9,347.2,3.452,3.400,0.039,0.014,11821,3400,3900,4521,0.0116645,1.1472508,-23.357,-26.728, - ,0.0039744,1.3297320,-11.232,-11.240, - ,0.0108645,-28.235,1.074776,0.0019828,-11.189,0.197884,0.0004000,-5.789
AO_W0_1-5.dxf,32, - , - ,CO2 Lhyges,2845.7,2854.7,2866.2,20.5,0.000,53,61,71,269.6,303.6,354.8,0.598,0.589,0.007,0.002,2045,589,673,783,0.0116123,1.1421177,-27.727,-31.082, - ,0.0039723,1.3290386,-11.748,-11.756, - ,0.0108126,-32.884,1.069689,0.0019817,-11.695,0.197783,0.0003999,-6.052
AO_W0_1-5.dxf,33, - , - ,CO2 Lhyges,2872.3,2881.7,2895.3,23.0,0.000,246,282,327,271.8,306.0,357.7,2.257,2.223,0.025,0.009,7735,2223,2549,2963,0.0116589,1.1466934,-23.831,-27.201, - ,0.0039841,1.3329754,-8.820,-8.828, - ,0.0108579,-28.832,1.074123,0.0019876,-8.774,0.198366,0.0004005,-4.537
AO_W0_1-5.dxf,34, - , - ,CO2 Lhyges,2912.2,2925.6,2968.8,56.6,0.000,1707,1942,2275,268.5,302.4,353.4,21.094,20.773,0.238,0.083,72210,20773,23754,27683,0.0116262,1.1434792,-26.567,-29.927, - ,0.0039830,1.3326187,-9.085,-9.094, - ,0.0108253,-31.745,1.070935,0.0019871,-9.033,0.198315,0.0004004,-4.671
AO_W0_1-5.dxf,35, - , - ,CO2 Lhyges,2970.1,2986.8,3020.7,50.6,0.000,1676,1916,2235,288.9,325.6,380.5,34.342,33.820,0.387,0.135,117644,33820,38728,45095,0.0116430,1.1451336,-25.159,-28.524, - ,0.0039853,1.3334009,-8.504,-8.512, - ,0.0108419,-30.262,1.072558,0.0019882,-8.454,0.198430,0.0004006,-4.371
AO_W0_1-5.dxf,36, - , - ,CO2 Lhyges,3021.7,3028.0,3035.3,13.6,0.000,57,65,76,396.5,448.8,524.0,0.402,0.395,0.005,0.002,1376,395,453,528,0.0116423,1.1450674,-25.215,-28.580, - ,0.0039907,1.3351858,-7.177,-7.185, - ,0.0108406,-30.372,1.072438,0.0019909,-7.125,0.198696,0.0004008,-3.683
AO_W0_1-5.dxf,37, - , - ,CO2 Lhyges,3048.9,3055.6,3064.8,15.9,0.000,70,81,94,358.0,404.8,472.8,0.435,0.428,0.005,0.002,1490,428,493,569,0.0117124,1.1519553,-19.352,-22.737, - ,0.0039696,1.3281186,-12.432,-12.440, - ,0.0109129,-23.911,1.079506,0.0019803,-12.400,0.197642,0.0003997,-6.418
AO_W0_1-5.dxf,38, - , - ,CO2 Lhyges,3075.4,3086.1,3099.1,23.6,0.000,101,116,135,346.5,391.9,457.4,1.292,1.272,0.015,0.005,4429,1272,1458,1698,0.0116503,1.1458532,-24.547,-27.913, - ,0.0039896,1.3348164,-7.451,-7.460, - ,0.0108487,-29.647,1.073231,0.0019904,-7.401,0.198640,0.0004008,-3.826
AO_W0_1-5.dxf,39, - , - ,CO2 Lhyges,3108.5,3132.7,3154.4,46.0,0.000,1993,2277,2657,364.9,412.9,482.1,24.898,24.518,0.282,0.098,85421,24518,28205,32698,0.0116966,1.1504032,-20.673,-24.053, - ,0.0039860,1.3336351,-8.330,-8.338, - ,0.0108954,-25.476,1.077794,0.0019886,-8.290,0.198463,0.0004006,-4.286
AO_W0_1-5.dxf,40, - , - ,CO2 Lhyges,3154.4,3178.7,3214.2,59.8,0.000,3538,4027,4718,364.9,412.9,482.1,59.182,58.280,0.669,0.233,202955,58280,66921,77754,0.0116750,1.1482767,-22.483,-25.857, - ,0.0039876,1.3341612,-7.939,-7.947, - ,0.0108736,-27.425,1.075662,0.0019894,-7.894,0.198542,0.0004007,-4.081
AO_W0_1-5.dxf,41, - , - ,CO2 Lhyges,3265.8,3274.6,3292.2,26.3,0.000,127,145,169,354.5,400.8,468.1,1.162,1.144,0.013,0.005,3979,1144,1310,1525,0.0116382,1.1446648,-25.558,-28.922, - ,0.0039848,1.3332332,-8.629,-8.637, - ,0.0108371,-30.684,1.072096,0.0019880,-8.578,0.198406,0.0004005,-4.435
AO_W0_1-5.dxf,42, - , - ,CO2 Lhyges,3348.8,3357.4,3369.5,20.7,0.000,255,291,339,321.4,362.7,424.1,2.279,2.245,0.026,0.009,7799,2245,2560,2995,0.0115950,1.1404159,-29.175,-32.526, - ,0.0039877,1.3342008,-7.909,-7.917, - ,0.0107936,-34.575,1.067839,0.0019895,-7.849,0.198551,0.0004007,-4.058
AO_W0_1-5.dxf,43, - , - ,CO2 Lhyges,3371.0,3383.9,3394.4,23.4,0.000,63,72,84,352.6,398.6,465.7,0.980,0.965,0.011,0.004,3357,965,1102,1289,0.0116118,1.1420626,-27.773,-31.129, - ,0.0039904,1.3351045,-7.237,-7.245, - ,0.0108101,-33.102,1.069450,0.0019908,-7.179,0.198685,0.0004008,-3.711
AO_W0_1-5.dxf,44, - , - ,CO2 Lhyges,3396.9,3404.8,3414.2,17.3,0.000,37,42,49,377.0,426.5,498.5,0.295,0.290,0.003,0.001,1012,290,335,387,0.0117261,1.1533113,-18.197,-21.586, - ,0.0039806,1.3318286,-9.673,-9.681, - ,0.0109255,-22.781,1.080743,0.0019859,-9.641,0.198193,0.0004003,-4.986
AO_W0_1-5.dxf,45, - , - ,CO2 Lhyges,3423.8,3432.4,3440.6,16.7,0.000,99,113,132,363.7,411.4,480.6,0.908,0.894,0.010,0.004,3106,894,1023,1189,0.0116405,1.1448839,-25.372,-28.736, - ,0.0039762,1.3303466,-10.775,-10.783, - ,0.0108403,-30.404,1.072402,0.0019837,-10.727,0.197976,0.0004001,-5.550
AO_W0_1-5.dxf,46, - , - ,CO2 Lhyges,3468.8,3478.4,3488.4,19.6,0.000,64,73,85,354.4,400.5,468.2,0.746,0.734,0.008,0.003,2564,734,847,983,0.0117289,1.1535852,-17.964,-21.354, - ,0.0040001,1.3383484,-4.825,-4.833, - ,0.0109263,-22.713,1.080817,0.0019956,-4.788,0.199163,0.0004013,-2.473
AO_W0_1-5.dxf,47, - , - ,CO2 Lhyges,3503.5,3657.7,3672.5,169.1,0.000,567,650,756,375.9,424.8,496.9,42.437,41.790,0.480,0.167,145496,41790,47968,55739,0.0116704,1.1478320,-22.862,-26.235, - ,0.0039865,1.3337843,-8.219,-8.227, - ,0.0108692,-27.819,1.075231,0.0019888,-8.174,0.198486,0.0004006,-4.226
AO_W0_1-5.dxf,48, - , - ,CO2 Lhyges,3700.6,3730.0,3732.7,32.2,0.000,1413,1660,1901,5.8,1.2,3.3,41.256,40.615,0.477,0.164,142949,40615,47709,54625,0.0119431,1.1746457,-0.036,-3.487, - ,0.0040198,1.3449195,0.061,0.053, - ,0.0111384,-3.740,1.101568,0.0020053,0.061,0.200131,0.0004023,0.032
AO_W0_1-5.dxf,49, - , - ,CO2 Lhyges,3760.3,3789.8,3792.5,32.2,0.000,1413,1660,1900,5.6,1.0,3.1,41.333,40.691,0.478,0.164,143216,40691,47797,54729,0.0119428,1.1746197,-0.058,-3.509, - ,0.0040199,1.3449738,0.102,0.093, - ,0.0111381,-3.766,1.101541,0.0020054,0.102,0.200139,0.0004023,0.053
