Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W3_3-3_-0000.dxf,1, - , - ,CO2 Lhyges,37.4,66.9,69.2,31.8,0.000,1252,1482,1703,1.0,1.0,1.1,36.584,36.011,0.426,0.147,127643,36011,42632,49000,0.0119333,1.1838725,0.123,-4.302, - ,0.0040201,1.3607023,0.142,0.131, - ,0.0111286,-4.617,1.100610,0.0020055,0.142,0.200147,0.0004024,0.073
AO_W3_3-3_-0000.dxf,2, - , - ,CO2 Lhyges,97.2,124.8,129.0,31.8,0.000,1245,1474,1693,1.3,1.4,1.5,36.417,35.846,0.424,0.146,127051,35846,42434,48771,0.0119323,1.1837710,0.037,-4.387, - ,0.0040197,1.3605701,0.045,0.034, - ,0.0111276,-4.705,1.100514,0.0020053,0.045,0.200128,0.0004023,0.023
AO_W3_3-3_-0000.dxf,3*, - , - ,CO2 Lhyges,156.8,184.8,188.7,32.0,0.000,1247,1476,1697,1.4,1.5,1.6,36.475,35.903,0.425,0.147,127250,35903,42500,48847,0.0119318,1.1837267,0.000,-4.425, - ,0.0040195,1.3605092,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W3_3-3_-0000.dxf,4, - , - ,CO2 Lhyges,216.5,245.8,248.3,31.8,0.000,1244,1472,1692,1.4,1.5,1.6,36.411,35.840,0.424,0.146,127029,35840,42424,48764,0.0119316,1.1837044,-0.019,-4.443, - ,0.0040198,1.3605900,0.059,0.049, - ,0.0111269,-4.765,1.100448,0.0020053,0.059,0.200131,0.0004023,0.031
AO_W3_3-3_-0000.dxf,6,S-Metolachlor, - ,CO2 Lhyges,2247.8,2255.1,2264.1,16.3,0.000,291,335,387,89.7,103.7,119.6,2.147,2.114,0.024,0.008,7376,2114,2438,2824,0.0116211,1.1528960,-26.046,-30.355, - ,0.0039456,1.3355007,-18.382,-18.392, - ,0.0108241,-31.855,1.070815,0.0019684,-18.341,0.196456,0.0003985,-9.506
AO_W3_3-3_-0000.dxf,10+,S-Metolachlor,6,CO2 Lhyges,2247.8,2255.1,2264.1,16.3, - ,323,372,431,57.3,66.2,76.3,2.725,2.643,0.030,0.011,9221,2643,3049,3529,0.0116298,1.1537650,-25.311,-29.624,0.754,0.0039460,1.3356116,-18.300,-18.311,0.083,0.0108328,-31.075,1.071669,0.0019686,-18.261,0.196471,0.0003985,-9.465
AO_W3_3-3_-0000.dxf,11+,S-Metolachlor,10,CO2 Lhyges,2247.8,2255.1,2264.1,16.3, - ,306,353,408,74.3,85.8,99.0,2.439,2.366,0.027,0.009,8255,2366,2729,3160,0.0116290,1.1536874,-25.377,-29.689,-0.067,0.0039461,1.3356512,-18.271,-18.281,0.030,0.0108320,-31.146,1.071591,0.0019686,-18.232,0.196477,0.0003985,-9.450
AO_W3_3-3_-0000.dxf,12+,S-Metolachlor,11,CO2 Lhyges,2247.8,2255.1,2264.1,16.3, - ,304,350,405,-52.3,-57.4,-78.4,2.398,2.326,0.027,0.009,8115,2326,2685,3105,0.0116333,1.1541085,-25.021,-29.335,0.365,0.0039434,1.3347476,-18.935,-18.946,-0.677,0.0108365,-30.741,1.072034,0.0019673,-18.898,0.196344,0.0003984,-9.796
AO_W3_3-3_-0000.dxf,13+,S-Metolachlor,12,CO2 Lhyges,2247.8,2255.1,2264.1,16.3, - ,295,340,393,329.5,381.1,439.9,2.250,2.182,0.025,0.009,7612,2182,2518,2912,0.0116342,1.1542041,-24.940,-29.255,0.083,0.0039425,1.3344302,-19.169,-19.179,-0.238,0.0108376,-30.646,1.072137,0.0019668,-19.132,0.196298,0.0003983,-9.918
AO_W3_3-3_-0000.dxf,14+,S-Metolachlor,13,CO2 Lhyges,2247.8,2255.1,2264.1,16.3, - ,295,340,394,85.0,98.2,113.4,2.259,2.191,0.025,0.009,7643,2191,2527,2925,0.0116268,1.1534708,-25.560,-29.871,-0.635,0.0039449,1.3352704,-18.551,-18.561,0.630,0.0108299,-31.331,1.071389,0.0019681,-18.512,0.196421,0.0003985,-9.595
AO_W3_3-3_-0000.dxf,15+,S-Metolachlor,14,CO2 Lhyges,2247.8,2255.1,2264.1,16.3, - ,302,348,402,-165.2,-189.0,-224.0,2.362,2.291,0.026,0.009,7994,2291,2644,3060,0.0116315,1.1539332,-25.169,-29.482,0.401,0.0039454,1.3354168,-18.443,-18.454,0.110,0.0108345,-30.918,1.071840,0.0019683,-18.405,0.196443,0.0003985,-9.540
AO_W3_3-3_-0000.dxf,8, - , - ,CO2 Lhyges,2763.8,2793.3,2795.6,31.8,0.000,1252,1482,1703,1.0,1.0,1.0,36.510,35.938,0.425,0.147,127387,35938,42549,48900,0.0119342,1.1839638,0.200,-4.225, - ,0.0040200,1.3606844,0.129,0.118, - ,0.0111295,-4.534,1.100701,0.0020055,0.129,0.200144,0.0004024,0.066
AO_W3_3-3_-0000.dxf,9, - , - ,CO2 Lhyges,2823.6,2853.1,2855.4,31.8,0.000,1254,1484,1706,1.3,1.4,1.4,36.697,36.122,0.428,0.147,128030,36122,42760,49148,0.0119321,1.1837577,0.026,-4.398, - ,0.0040198,1.3605924,0.061,0.051, - ,0.0111275,-4.717,1.100500,0.0020053,0.061,0.200131,0.0004023,0.032
