Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W11_3-2_-0005.dxf,1, - , - ,CO2 Lhyges,37.2,66.7,69.2,32.0,0.000,1295,1534,1761,0.6,0.6,0.1,37.599,37.010,0.439,0.151,131209,37010,43872,50328,0.0119347,1.1854166,0.238,-4.188, - ,0.0040198,1.3598635,0.078,0.067, - ,0.0111300,-4.492,1.100746,0.0020054,0.078,0.200134,0.0004023,0.040
AO_W11_3-2_-0005.dxf,2, - , - ,CO2 Lhyges,97.0,125.2,129.0,32.0,0.000,1286,1524,1748,1.1,1.2,0.9,37.531,36.943,0.438,0.151,130964,36943,43784,50238,0.0119323,1.1851842,0.041,-4.383, - ,0.0040199,1.3598886,0.096,0.086, - ,0.0111276,-4.702,1.100517,0.0020054,0.096,0.200138,0.0004023,0.050
AO_W11_3-2_-0005.dxf,3*, - , - ,CO2 Lhyges,156.8,185.8,188.7,32.0,0.000,1288,1526,1751,1.2,1.3,1.1,37.588,36.998,0.438,0.151,131156,36998,43848,50309,0.0119318,1.1851350,0.000,-4.425, - ,0.0040195,1.3597575,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W11_3-2_-0005.dxf,4, - , - ,CO2 Lhyges,216.5,245.8,248.5,32.0,0.000,1288,1526,1752,1.3,1.4,1.1,37.597,37.007,0.439,0.151,131189,37007,43857,50324,0.0119313,1.1850831,-0.044,-4.468, - ,0.0040197,1.3598362,0.058,0.047, - ,0.0111266,-4.792,1.100419,0.0020053,0.058,0.200130,0.0004023,0.030
AO_W11_3-2_-0005.dxf,11+,S-Metolachlor,10,CO2 Lhyges,2223.1,2230.7,2239.6,16.5, - ,381,440,506,100.9,116.3,133.3,3.419,3.315,0.038,0.013,11560,3315,3840,4405,0.0116604,1.1581746,-22.749,-27.073,1.182,0.0039276,1.3286563,-22.873,-22.883,0.377,0.0108653,-28.168,1.074849,0.0019594,-22.845,0.195556,0.0003976,-11.854
AO_W11_3-2_-0005.dxf,12+,S-Metolachlor,11,CO2 Lhyges,2223.1,2230.7,2239.6,16.5, - ,378,435,501,104.6,121.1,138.1,3.355,3.254,0.038,0.013,11338,3254,3760,4325,0.0116334,1.1554934,-25.011,-29.325,-2.315,0.0039290,1.3291351,-22.520,-22.531,0.360,0.0108381,-30.596,1.072193,0.0019601,-22.487,0.195627,0.0003976,-11.667
AO_W11_3-2_-0005.dxf,15+,S-Metolachlor,14,CO2 Lhyges,2223.1,2230.7,2239.6,16.5, - ,328,378,435,154.6,178.6,204.6,2.505,2.429,0.028,0.010,8469,2429,2812,3228,0.0116558,1.1577159,-23.136,-27.458,2.506,0.0039286,1.3290092,-22.613,-22.623,0.426,0.0108605,-28.591,1.074386,0.0019599,-22.584,0.195608,0.0003976,-11.718
AO_W11_3-2_-0005.dxf,19+,S-Metolachlor,11,CO2 Lhyges,2223.1,2230.7,2239.6,16.5, - ,373,430,495,108.9,126.1,143.9,3.282,3.183,0.037,0.013,11089,3183,3677,4229,0.0116317,1.1553266,-25.152,-29.465,-2.459,0.0039280,1.3288093,-22.760,-22.770,0.115,0.0108366,-30.737,1.072038,0.0019596,-22.727,0.195580,0.0003976,-11.792
AO_W11_3-2_-0005.dxf,20+,S-Metolachlor,19,CO2 Lhyges,2223.1,2230.7,2239.6,16.5, - ,367,423,487,115.1,133.3,152.1,3.176,3.080,0.036,0.012,10732,3080,3558,4093,0.0116311,1.1552625,-25.206,-29.519,-0.055,0.0039285,1.3289725,-22.640,-22.650,0.123,0.0108359,-30.799,1.071970,0.0019599,-22.607,0.195604,0.0003976,-11.730
AO_W11_3-2_-0005.dxf,8, - , - ,CO2 Lhyges,2763.6,2793.1,2795.6,32.0,0.000,1287,1526,1750,0.6,0.5,0.2,37.292,36.707,0.435,0.150,130146,36707,43519,49920,0.0119361,1.1855646,0.362,-4.064, - ,0.0040200,1.3599365,0.132,0.121, - ,0.0111314,-4.361,1.100890,0.0020055,0.131,0.200145,0.0004024,0.068
AO_W11_3-2_-0005.dxf,9, - , - ,CO2 Lhyges,2823.4,2852.8,2855.4,32.0,0.000,1291,1530,1755,1.1,1.2,0.9,37.619,37.029,0.439,0.151,131274,37029,43890,50355,0.0119335,1.1852982,0.138,-4.287, - ,0.0040199,1.3598832,0.092,0.082, - ,0.0111288,-4.599,1.100629,0.0020054,0.092,0.200137,0.0004023,0.048
