Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W2_2-2_-0000.dxf,1, - , - ,CO2 Lhyges,37.4,66.9,69.2,31.8,0.000,1252,1481,1702,1.0,1.0,1.1,36.609,36.035,0.426,0.147,127686,36035,42647,49004,0.0119342,1.1834758,0.200,-4.225, - ,0.0040198,1.3598743,0.073,0.062, - ,0.0111295,-4.532,1.100703,0.0020053,0.072,0.200133,0.0004023,0.037
AO_W2_2-2_-0000.dxf,2, - , - ,CO2 Lhyges,97.2,126.0,129.0,31.8,0.000,1244,1472,1691,1.3,1.4,1.6,36.358,35.788,0.423,0.146,126801,35788,42349,48664,0.0119326,1.1833132,0.063,-4.362, - ,0.0040195,1.3597845,0.007,-0.004, - ,0.0111279,-4.676,1.100545,0.0020052,0.007,0.200120,0.0004023,0.003
AO_W2_2-2_-0000.dxf,3*, - , - ,CO2 Lhyges,156.8,184.8,188.7,32.0,0.000,1243,1470,1690,1.4,1.5,1.7,36.426,35.856,0.424,0.146,127037,35856,42426,48756,0.0119318,1.1832392,0.000,-4.425, - ,0.0040195,1.3597753,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W2_2-2_-0000.dxf,4, - , - ,CO2 Lhyges,216.5,243.7,248.5,32.0,0.000,1242,1469,1689,1.4,1.5,1.7,36.362,35.793,0.424,0.146,126814,35793,42351,48670,0.0119318,1.1832381,-0.001,-4.425, - ,0.0040195,1.3597826,0.005,-0.005, - ,0.0111272,-4.744,1.100471,0.0020052,0.005,0.200120,0.0004023,0.003
AO_W2_2-2_-0000.dxf,12+,S-Metolachlor,11,CO2 Lhyges,2249.0,2256.6,2266.6,17.6, - ,682,784,911,114.6,131.8,152.9,6.804,6.599,0.076,0.026,23016,6599,7605,8812,0.0116215,1.1524693,-26.005,-30.314,0.207,0.0039473,1.3353536,-17.960,-17.971,-0.205,0.0108244,-31.828,1.070845,0.0019693,-17.919,0.196540,0.0003986,-9.287
AO_W2_2-2_-0000.dxf,13+,S-Metolachlor,12,CO2 Lhyges,2249.0,2256.6,2266.6,17.6, - ,657,756,877,-1241.1,-1419.2,-1657.3,6.333,6.142,0.071,0.025,21424,6142,7082,8200,0.0116284,1.1531470,-25.432,-29.744,0.588,0.0039464,1.3350414,-18.190,-18.200,-0.234,0.0108313,-31.208,1.071523,0.0019688,-18.150,0.196494,0.0003985,-9.407
AO_W2_2-2_-0000.dxf,14+,S-Metolachlor,13,CO2 Lhyges,2249.7,2256.6,2268.3,18.6, - ,657,756,877,-1241.1,-1419.2,-1657.3,6.462,6.267,0.072,0.025,21864,6267,7229,8367,0.0116322,1.1535262,-25.112,-29.425,0.329,0.0039463,1.3350239,-18.203,-18.213,-0.013,0.0108351,-30.865,1.071898,0.0019688,-18.164,0.196491,0.0003985,-9.414
AO_W2_2-2_-0000.dxf,15+,S-Metolachlor,14,CO2 Lhyges,2249.3,2256.6,2266.2,16.9, - ,657,756,877,-1241.1,-1419.2,-1657.3,6.240,6.052,0.070,0.024,21110,6052,6979,8080,0.0116281,1.1531232,-25.452,-29.764,-0.349,0.0039464,1.3350394,-18.191,-18.202,0.012,0.0108311,-31.229,1.071500,0.0019688,-18.152,0.196493,0.0003985,-9.408
AO_W2_2-2_-0000.dxf,17+,S-Metolachlor,12,CO2 Lhyges,2249.0,2256.6,2266.6,17.6, - ,683,785,912,113.8,131.4,152.0,6.818,6.613,0.076,0.026,23055,6613,7613,8828,0.0116099,1.1513126,-26.982,-31.288,-1.004,0.0039464,1.3350435,-18.188,-18.199,-0.232,0.0108128,-32.862,1.069713,0.0019688,-18.145,0.196495,0.0003985,-9.404
AO_W2_2-2_-0000.dxf,18+,S-Metolachlor,17,CO2 Lhyges,2249.0,2256.6,2266.6,17.6, - ,683,784,911,114.4,131.6,152.7,6.808,6.603,0.076,0.026,23029,6603,7610,8817,0.0116218,1.1524903,-25.987,-30.297,1.023,0.0039473,1.3353298,-17.978,-17.988,0.214,0.0108246,-31.808,1.070866,0.0019692,-17.937,0.196536,0.0003986,-9.296
AO_W2_2-2_-0000.dxf,19+,S-Metolachlor,18,CO2 Lhyges,2249.5,2256.6,2265.4,15.9, - ,683,784,911,114.4,131.6,152.7,6.516,6.319,0.073,0.025,22040,6319,7282,8438,0.0116207,1.1523835,-26.077,-30.386,-0.093,0.0039472,1.3353168,-17.987,-17.998,-0.010,0.0108235,-31.904,1.070761,0.0019692,-17.946,0.196534,0.0003986,-9.301
AO_W2_2-2_-0000.dxf,8, - , - ,CO2 Lhyges,2764.2,2793.7,2796.0,31.8,0.000,1248,1477,1697,1.0,1.0,1.1,36.399,35.829,0.424,0.146,126956,35829,42402,48725,0.0119341,1.1834647,0.191,-4.235, - ,0.0040200,1.3599469,0.126,0.116, - ,0.0111294,-4.544,1.100689,0.0020055,0.126,0.200144,0.0004024,0.065
AO_W2_2-2_-0000.dxf,9, - , - ,CO2 Lhyges,2824.0,2853.3,2855.8,31.8,0.000,1248,1476,1696,1.3,1.4,1.5,36.535,35.962,0.426,0.147,127421,35962,42555,48904,0.0119327,1.1833254,0.073,-4.352, - ,0.0040198,1.3598659,0.067,0.056, - ,0.0111280,-4.668,1.100554,0.0020053,0.067,0.200132,0.0004023,0.034
