Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W10_5-2_-0005.dxf,1, - , - ,CO2 Lhyges,37.2,66.7,69.2,32.0,0.000,1303,1545,1772,0.6,0.6,0.2,37.870,37.276,0.442,0.152,132163,37276,44191,50696,0.0119347,1.1855296,0.243,-4.183, - ,0.0040194,1.3600316,-0.033,-0.043, - ,0.0111301,-4.483,1.100757,0.0020051,-0.033,0.200112,0.0004023,-0.017
AO_W10_5-2_-0005.dxf,2, - , - ,CO2 Lhyges,97.0,126.4,129.0,32.0,0.000,1295,1535,1762,1.1,1.2,0.9,37.782,37.189,0.441,0.152,131851,37189,44082,50579,0.0119328,1.1853378,0.081,-4.344, - ,0.0040194,1.3600462,-0.022,-0.033, - ,0.0111281,-4.656,1.100567,0.0020052,-0.022,0.200114,0.0004023,-0.011
AO_W10_5-2_-0005.dxf,3*, - , - ,CO2 Lhyges,156.8,185.6,188.7,32.0,0.000,1296,1536,1762,1.2,1.3,1.0,37.814,37.221,0.441,0.152,131960,37221,44116,50623,0.0119318,1.1852421,0.000,-4.425, - ,0.0040195,1.3600761,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W10_5-2_-0005.dxf,4, - , - ,CO2 Lhyges,216.3,245.8,248.3,32.0,0.000,1296,1536,1762,1.3,1.4,1.1,37.820,37.227,0.441,0.152,131979,37227,44122,50630,0.0119315,1.1852115,-0.026,-4.450, - ,0.0040194,1.3600483,-0.020,-0.031, - ,0.0111269,-4.770,1.100443,0.0020052,-0.020,0.200115,0.0004023,-0.011
AO_W10_5-2_-0005.dxf,6,S-Metolachlor, - ,CO2 Lhyges,2216.4,2236.5,2251.3,34.9,0.000,2015,2303,2681,156.0,180.7,206.8,18.138,17.860,0.207,0.071,62282,17860,20662,23761,0.0116464,1.1568850,-23.925,-28.244, - ,0.0039319,1.3304340,-21.794,-21.805, - ,0.0108508,-29.464,1.073431,0.0019616,-21.763,0.195772,0.0003978,-11.290
AO_W10_5-2_-0005.dxf,11+,S-Metolachlor,6,CO2 Lhyges,2216.4,2236.5,2251.3,34.9, - ,2025,2314,2694,146.2,169.0,193.7,18.770,18.203,0.211,0.073,63485,18203,21064,24218,0.0116489,1.1571358,-23.714,-28.033,0.217,0.0039319,1.3304356,-21.793,-21.804,0.001,0.0108533,-29.238,1.073678,0.0019616,-21.762,0.195772,0.0003978,-11.289
AO_W10_5-2_-0005.dxf,12+,S-Metolachlor,11,CO2 Lhyges,2216.4,2236.5,2251.3,34.9, - ,2021,2309,2688,150.7,174.3,199.6,18.609,18.048,0.209,0.072,62938,18048,20879,24011,0.0116461,1.1568569,-23.949,-28.267,-0.241,0.0039319,1.3304183,-21.806,-21.816,-0.013,0.0108505,-29.489,1.073404,0.0019615,-21.775,0.195770,0.0003978,-11.295
AO_W10_5-2_-0005.dxf,13+,S-Metolachlor,12,CO2 Lhyges,2216.4,2236.5,2251.3,34.9, - ,1981,2264,2634,-3164.9,-3583.9,-4321.4,17.353,16.829,0.195,0.067,58674,16829,19470,22375,0.0116469,1.1569376,-23.881,-28.200,0.070,0.0039293,1.3295447,-22.448,-22.459,-0.657,0.0108516,-29.392,1.073510,0.0019602,-22.418,0.195641,0.0003976,-11.631
AO_W10_5-2_-0005.dxf,9, - , - ,CO2 Lhyges,2763.6,2792.9,2795.6,32.0,0.000,1295,1536,1762,0.6,0.5,0.1,37.508,36.920,0.438,0.151,130904,36920,43772,50212,0.0119353,1.1855853,0.290,-4.136, - ,0.0040193,1.3600159,-0.044,-0.055, - ,0.0111306,-4.432,1.100812,0.0020051,-0.045,0.200110,0.0004023,-0.023
AO_W10_5-2_-0005.dxf,10, - , - ,CO2 Lhyges,2823.4,2852.8,2855.4,32.0,0.000,1297,1537,1764,1.1,1.2,0.9,37.839,37.246,0.442,0.152,132050,37246,44150,50654,0.0119331,1.1853650,0.104,-4.321, - ,0.0040193,1.3599926,-0.061,-0.072, - ,0.0111284,-4.630,1.100596,0.0020051,-0.062,0.200106,0.0004023,-0.032
