Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W10_2-2_-0005.dxf,1, - , - ,CO2 Lhyges,37.2,66.7,69.2,32.0,0.000,1303,1544,1772,0.6,0.6,0.2,37.870,37.276,0.442,0.152,132165,37276,44191,50698,0.0119346,1.1854997,0.232,-4.194, - ,0.0040197,1.3600734,0.039,0.029, - ,0.0111299,-4.497,1.100741,0.0020053,0.039,0.200126,0.0004023,0.020
AO_W10_2-2_-0005.dxf,2, - , - ,CO2 Lhyges,97.0,124.1,129.0,32.0,0.000,1294,1533,1760,1.1,1.2,0.9,37.798,37.205,0.441,0.152,131904,37205,44098,50601,0.0119323,1.1852744,0.042,-4.383, - ,0.0040196,1.3600639,0.032,0.022, - ,0.0111277,-4.700,1.100519,0.0020053,0.032,0.200125,0.0004023,0.017
AO_W10_2-2_-0005.dxf,3*, - , - ,CO2 Lhyges,156.8,183.9,188.7,32.0,0.000,1294,1534,1760,1.2,1.3,1.0,37.821,37.228,0.441,0.152,131984,37228,44124,50631,0.0119318,1.1852251,0.000,-4.425, - ,0.0040195,1.3600200,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W10_2-2_-0005.dxf,4, - , - ,CO2 Lhyges,216.5,243.9,248.3,31.8,0.000,1295,1535,1761,1.3,1.4,1.2,37.804,37.211,0.441,0.152,131917,37211,44101,50605,0.0119313,1.1851732,-0.044,-4.468, - ,0.0040193,1.3599519,-0.050,-0.061, - ,0.0111267,-4.788,1.100423,0.0020051,-0.050,0.200109,0.0004023,-0.026
AO_W10_2-2_-0005.dxf,6,S-Metolachlor, - ,CO2 Lhyges,2199.7,2235.7,2251.1,51.4,0.000,1638,1873,2180,184.9,214.1,245.2,15.176,14.944,0.173,0.060,52121,14944,17270,19908,0.0116340,1.1556378,-24.963,-29.278, - ,0.0039371,1.3321503,-20.492,-20.503, - ,0.0108378,-30.621,1.072165,0.0019642,-20.457,0.196033,0.0003981,-10.608
AO_W10_2-2_-0005.dxf,12+,S-Metolachlor,6,CO2 Lhyges,2221.7,2235.7,2248.8,27.2, - ,1638,1873,2180,184.9,214.1,245.2,14.679,14.236,0.165,0.057,49644,14236,16452,18957,0.0116344,1.1556842,-24.924,-29.239,0.040,0.0039356,1.3316199,-20.882,-20.893,-0.398,0.0108385,-30.565,1.072227,0.0019634,-20.847,0.195955,0.0003980,-10.812
AO_W10_2-2_-0005.dxf,13+,S-Metolachlor,12,CO2 Lhyges,2213.7,2235.7,2250.1,36.4, - ,1638,1873,2180,184.9,214.1,245.2,15.108,14.652,0.169,0.059,51098,14652,16932,19514,0.0116333,1.1555750,-25.016,-29.330,-0.094,0.0039362,1.3318261,-20.731,-20.741,0.155,0.0108373,-30.669,1.072113,0.0019637,-20.695,0.195985,0.0003980,-10.733
AO_W10_2-2_-0005.dxf,15+,S-Metolachlor,6,CO2 Lhyges,2199.7,2235.7,2251.1,51.4, - ,1608,1839,2140,376.0,486.9,463.0,14.008,13.586,0.157,0.054,47364,13586,15700,18078,0.0116337,1.1556149,-24.983,-29.297,-0.020,0.0039328,1.3306824,-21.571,-21.582,-1.102,0.0108381,-30.601,1.072187,0.0019620,-21.537,0.195817,0.0003978,-11.172
AO_W10_2-2_-0005.dxf,16+,S-Metolachlor,15,CO2 Lhyges,2199.7,2235.7,2251.1,51.4, - ,1555,1777,2069,-4734.8,-5477.5,-6310.7,12.666,12.284,0.142,0.049,42826,12284,14195,16348,0.0116334,1.1555857,-25.007,-29.321,-0.025,0.0039334,1.3308824,-21.424,-21.435,0.150,0.0108377,-30.633,1.072152,0.0019623,-21.390,0.195847,0.0003979,-11.095
AO_W10_2-2_-0005.dxf,10, - , - ,CO2 Lhyges,2763.6,2792.2,2795.6,32.0,0.000,1296,1536,1762,0.6,0.6,0.2,37.582,36.992,0.439,0.151,131159,36992,43857,50310,0.0119354,1.1855806,0.300,-4.126, - ,0.0040195,1.3600104,-0.007,-0.018, - ,0.0111308,-4.423,1.100822,0.0020052,-0.008,0.200117,0.0004023,-0.004
AO_W10_2-2_-0005.dxf,11, - , - ,CO2 Lhyges,2823.4,2852.8,2855.4,32.0,0.000,1299,1540,1767,1.1,1.2,0.8,37.906,37.312,0.442,0.152,132285,37312,44226,50746,0.0119328,1.1853211,0.081,-4.344, - ,0.0040196,1.3600627,0.031,0.021, - ,0.0111281,-4.658,1.100565,0.0020053,0.031,0.200125,0.0004023,0.016
