Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W13_2-1_-0006.dxf,1, - , - ,CO2 Lhyges,37.2,66.7,69.2,32.0,0.000,1290,1529,1754,0.6,0.6,0.2,37.444,36.857,0.437,0.150,130638,36857,43678,50103,0.0119350,1.1850572,0.266,-4.160, - ,0.0040195,1.3593988,0.005,-0.006, - ,0.0111303,-4.460,1.100782,0.0020052,0.004,0.200120,0.0004023,0.002
AO_W13_2-1_-0006.dxf,2, - , - ,CO2 Lhyges,97.0,126.4,129.0,32.0,0.000,1280,1516,1740,1.1,1.2,0.9,37.380,36.794,0.436,0.150,130408,36794,43594,50020,0.0119326,1.1848152,0.061,-4.363, - ,0.0040197,1.3594529,0.044,0.034, - ,0.0111279,-4.679,1.100542,0.0020053,0.044,0.200128,0.0004023,0.023
AO_W13_2-1_-0006.dxf,3*, - , - ,CO2 Lhyges,156.8,185.6,188.7,32.0,0.000,1280,1516,1740,1.2,1.3,1.1,37.404,36.818,0.436,0.150,130487,36818,43619,50050,0.0119318,1.1847425,0.000,-4.425, - ,0.0040195,1.3593925,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W13_2-1_-0006.dxf,4, - , - ,CO2 Lhyges,216.5,245.2,248.5,32.0,0.000,1281,1518,1742,1.3,1.4,1.1,37.407,36.821,0.436,0.150,130501,36821,43624,50056,0.0119319,1.1847543,0.010,-4.415, - ,0.0040197,1.3594571,0.048,0.037, - ,0.0111273,-4.734,1.100482,0.0020053,0.048,0.200128,0.0004023,0.025
AO_W13_2-1_-0006.dxf,12+,S-Metolachlor,6,CO2 Lhyges,2224.0,2234.8,2241.3,17.3, - ,1133,1301,1502,152.1,175.8,200.7,9.766,9.472,0.110,0.038,32993,9472,10959,12562,0.0116528,1.1570355,-23.386,-27.708,-0.093,0.0039215,1.3262574,-24.375,-24.385,-0.827,0.0108583,-28.792,1.074166,0.0019564,-24.348,0.195256,0.0003972,-12.638
AO_W13_2-1_-0006.dxf,13+,S-Metolachlor,12,CO2 Lhyges,2219.2,2234.8,2250.9,31.8, - ,1133,1301,1502,152.1,175.8,200.7,11.105,10.770,0.125,0.043,37523,10770,12465,14288,0.0116558,1.1573356,-23.133,-27.455,0.259,0.0039226,1.3266183,-24.109,-24.120,0.272,0.0108612,-28.532,1.074451,0.0019569,-24.083,0.195309,0.0003973,-12.500
AO_W13_2-1_-0006.dxf,14+,S-Metolachlor,13,CO2 Lhyges,2222.3,2234.8,2244.5,22.2, - ,1133,1301,1502,152.1,175.8,200.7,10.419,10.105,0.117,0.040,35200,10105,11692,13403,0.0116530,1.1570548,-23.370,-27.691,-0.243,0.0039220,1.3263995,-24.270,-24.281,-0.165,0.0108584,-28.779,1.074181,0.0019566,-24.243,0.195277,0.0003973,-12.584
AO_W13_2-1_-0006.dxf,15+,S-Metolachlor,14,CO2 Lhyges,2224.2,2234.8,2243.0,18.8, - ,1133,1301,1502,152.1,175.8,200.7,10.047,9.744,0.113,0.039,33941,9744,11274,12923,0.0116523,1.1569916,-23.424,-27.745,-0.055,0.0039217,1.3263038,-24.341,-24.351,-0.072,0.0108578,-28.833,1.074121,0.0019564,-24.314,0.195263,0.0003972,-12.621
AO_W13_2-1_-0006.dxf,16+,S-Metolachlor,15,CO2 Lhyges,2224.2,2234.8,2243.0,18.8, - ,1104,1268,1464,181.0,209.4,239.2,9.486,9.200,0.106,0.037,32041,9200,10641,12200,0.0116491,1.1566722,-23.693,-28.013,-0.276,0.0039213,1.3261631,-24.444,-24.455,-0.106,0.0108547,-29.117,1.073811,0.0019562,-24.417,0.195242,0.0003972,-12.674
AO_W13_2-1_-0006.dxf,17+,S-Metolachlor,12,CO2 Lhyges,2224.0,2234.8,2241.3,17.3, - ,1121,1287,1487,163.8,189.6,216.2,9.557,9.269,0.107,0.037,32282,9269,10719,12293,0.0116467,1.1564298,-23.898,-28.217,-0.523,0.0039215,1.3262584,-24.374,-24.384,0.001,0.0108522,-29.338,1.073569,0.0019564,-24.346,0.195256,0.0003972,-12.637
