Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W9_1-3_-0002.dxf,1, - , - ,CO2 Lhyges,37.4,66.9,69.2,31.8,0.000,1290,1527,1755,1.0,1.1,1.0,37.722,37.131,0.440,0.152,131598,37131,43950,50517,0.0119337,1.1836715,0.158,-4.267, - ,0.0040200,1.3605115,0.108,0.098, - ,0.0111290,-4.578,1.100652,0.0020054,0.108,0.200140,0.0004023,0.056
AO_W9_1-3_-0002.dxf,2, - , - ,CO2 Lhyges,97.0,125.8,129.0,32.0,0.000,1279,1514,1740,1.3,1.5,1.4,37.433,36.846,0.436,0.150,130580,36846,43609,50124,0.0119325,1.1835471,0.053,-4.372, - ,0.0040195,1.3603583,-0.004,-0.015, - ,0.0111278,-4.686,1.100534,0.0020052,-0.004,0.200118,0.0004023,-0.002
AO_W9_1-3_-0002.dxf,3*, - , - ,CO2 Lhyges,156.8,184.8,188.7,32.0,0.000,1278,1513,1739,1.4,1.5,1.4,37.449,36.863,0.436,0.150,130636,36863,43626,50147,0.0119318,1.1834845,0.000,-4.425, - ,0.0040195,1.3603639,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W9_1-3_-0002.dxf,4, - , - ,CO2 Lhyges,216.5,246.0,248.3,31.8,0.000,1279,1513,1739,1.4,1.6,1.5,37.461,36.874,0.436,0.150,130675,36874,43640,50161,0.0119318,1.1834858,0.001,-4.423, - ,0.0040194,1.3603386,-0.019,-0.029, - ,0.0111272,-4.741,1.100474,0.0020052,-0.019,0.200115,0.0004023,-0.010
AO_W9_1-3_-0002.dxf,7, - , - ,CO2 Lhyges,2246.8,2252.2,2262.6,15.9,0.000,490,570,649,198.5,229.2,263.1,3.473,3.420,0.039,0.014,11911,3420,3947,4544,0.0116356,1.1541051,-24.824,-29.139, - ,0.0039252,1.3284437,-23.465,-23.475, - ,0.0108408,-30.361,1.072449,0.0019582,-23.433,0.195439,0.0003974,-12.161
AO_W9_1-3_-0002.dxf,13+,S-Metolachlor,7,CO2 Lhyges,2246.8,2252.2,2262.6,15.9, - ,514,598,681,-586.0,-676.3,-784.5,3.911,3.793,0.044,0.015,13206,3793,4377,5036,0.0116335,1.1538988,-24.999,-29.313,-0.179,0.0039226,1.3275736,-24.104,-24.114,-0.655,0.0108389,-30.523,1.072272,0.0019569,-24.073,0.195311,0.0003973,-12.495
AO_W9_1-3_-0002.dxf,16+,S-Metolachlor,7,CO2 Lhyges,2246.8,2252.2,2262.6,15.9, - ,502,584,665,280.7,333.6,352.1,3.724,3.612,0.042,0.014,12581,3612,4170,4799,0.0116386,1.1544052,-24.571,-28.887,0.260,0.0039257,1.3286257,-23.331,-23.341,0.137,0.0108437,-30.096,1.072740,0.0019585,-23.300,0.195465,0.0003975,-12.091
AO_W9_1-3_-0002.dxf,11, - , - ,CO2 Lhyges,2764.2,2793.7,2796.0,31.8,0.000,1283,1519,1746,1.0,1.0,0.9,37.408,36.822,0.436,0.150,130505,36822,43587,50095,0.0119342,1.1837248,0.203,-4.222, - ,0.0040198,1.3604619,0.072,0.061, - ,0.0111296,-4.529,1.100706,0.0020053,0.072,0.200133,0.0004023,0.037
AO_W9_1-3_-0002.dxf,12, - , - ,CO2 Lhyges,2823.8,2853.3,2855.6,31.8,0.000,1283,1519,1746,1.3,1.4,1.3,37.560,36.971,0.438,0.151,131022,36971,43758,50293,0.0119326,1.1835628,0.066,-4.359, - ,0.0040194,1.3603392,-0.018,-0.029, - ,0.0111280,-4.672,1.100550,0.0020052,-0.018,0.200115,0.0004023,-0.009
