Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W13_1-2_-0006.dxf,1, - , - ,CO2 Lhyges,37.2,66.7,69.2,32.0,0.000,1290,1529,1755,0.6,0.5,0.1,37.471,36.883,0.437,0.150,130772,36883,43726,50164,0.0119347,1.1855294,0.243,-4.183, - ,0.0040200,1.3600779,0.120,0.110, - ,0.0111300,-4.488,1.100751,0.0020054,0.120,0.200143,0.0004024,0.062
AO_W13_1-2_-0006.dxf,2, - , - ,CO2 Lhyges,97.0,125.8,129.0,32.0,0.000,1282,1519,1743,1.1,1.2,0.9,37.397,36.811,0.436,0.150,130505,36811,43631,50064,0.0119320,1.1852631,0.018,-4.406, - ,0.0040198,1.3600268,0.083,0.072, - ,0.0111274,-4.726,1.100490,0.0020054,0.083,0.200135,0.0004023,0.043
AO_W13_1-2_-0006.dxf,3*, - , - ,CO2 Lhyges,156.8,186.2,188.7,32.0,0.000,1284,1522,1747,1.2,1.3,1.1,37.425,36.838,0.437,0.150,130595,36838,43662,50096,0.0119318,1.1852412,0.000,-4.425, - ,0.0040195,1.3599146,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W13_1-2_-0006.dxf,4, - , - ,CO2 Lhyges,216.5,245.2,248.5,32.0,0.000,1283,1521,1745,1.3,1.4,1.1,37.442,36.855,0.437,0.150,130656,36855,43680,50121,0.0119313,1.1851887,-0.044,-4.469, - ,0.0040196,1.3599538,0.029,0.018, - ,0.0111266,-4.791,1.100419,0.0020053,0.029,0.200125,0.0004023,0.015
AO_W13_1-2_-0006.dxf,13+,S-Metolachlor,6,CO2 Lhyges,2222.9,2231.3,2239.2,16.3, - ,513,591,680,88.6,102.3,116.9,4.427,4.293,0.050,0.017,14945,4293,4962,5690,0.0116360,1.1558557,-24.793,-29.108,1.935,0.0039174,1.3253668,-25.404,-25.415,-1.565,0.0108420,-30.254,1.072566,0.0019543,-25.375,0.195051,0.0003970,-13.175
AO_W13_1-2_-0006.dxf,14+,S-Metolachlor,13,CO2 Lhyges,2222.9,2231.3,2239.2,16.3, - ,515,592,682,87.1,100.9,114.9,4.452,4.317,0.050,0.017,15026,4317,4986,5722,0.0116255,1.1548149,-25.671,-29.982,-0.900,0.0039174,1.3253661,-25.405,-25.415,-0.001,0.0108315,-31.192,1.071541,0.0019543,-25.374,0.195051,0.0003970,-13.174
AO_W13_1-2_-0006.dxf,16+,S-Metolachlor,13,CO2 Lhyges,2222.9,2231.3,2239.2,16.3, - ,511,589,678,90.3,104.5,119.0,4.398,4.265,0.049,0.017,14847,4265,4927,5655,0.0116287,1.1551266,-25.408,-29.720,-0.631,0.0039187,1.3257925,-25.091,-25.102,0.321,0.0108345,-30.923,1.071835,0.0019549,-25.060,0.195113,0.0003971,-13.011
AO_W13_1-2_-0006.dxf,17+,S-Metolachlor,13,CO2 Lhyges,2222.9,2231.3,2239.2,16.3, - ,513,591,681,88.3,102.0,116.3,4.432,4.298,0.050,0.017,14964,4298,4967,5698,0.0116334,1.1555977,-25.010,-29.324,-0.223,0.0039184,1.3257099,-25.152,-25.162,0.259,0.0108392,-30.496,1.072302,0.0019548,-25.122,0.195101,0.0003971,-13.043
AO_W13_1-2_-0006.dxf,18+,S-Metolachlor,17,CO2 Lhyges,2222.9,2231.3,2239.2,16.3, - ,514,592,681,87.6,101.5,115.5,4.443,4.309,0.050,0.017,14998,4309,4976,5713,0.0116242,1.1546813,-25.784,-30.094,-0.793,0.0039186,1.3257676,-25.110,-25.120,0.044,0.0108300,-31.323,1.071397,0.0019549,-25.078,0.195110,0.0003971,-13.020
AO_W13_1-2_-0006.dxf,21+,S-Metolachlor,18,CO2 Lhyges,2222.9,2231.3,2239.2,16.3, - ,514,592,682,87.4,101.0,115.1,4.447,4.313,0.050,0.017,15015,4313,4983,5719,0.0116315,1.1554130,-25.166,-29.480,0.634,0.0039191,1.3259567,-24.971,-24.981,0.143,0.0108373,-30.669,1.072112,0.0019552,-24.940,0.195137,0.0003971,-12.948
AO_W13_1-2_-0006.dxf,24+,S-Metolachlor,13,CO2 Lhyges,2222.9,2231.3,2239.2,16.3, - ,514,592,682,87.2,100.9,114.9,4.450,4.316,0.050,0.017,15023,4316,4985,5722,0.0116288,1.1551374,-25.399,-29.711,-0.622,0.0039189,1.3258847,-25.024,-25.034,0.391,0.0108346,-30.916,1.071843,0.0019551,-24.992,0.195127,0.0003971,-12.975
AO_W13_1-2_-0006.dxf,25+,S-Metolachlor,24,CO2 Lhyges,2222.9,2231.3,2239.2,16.3, - ,514,592,682,87.2,100.8,114.9,4.450,4.316,0.050,0.017,15024,4316,4986,5721,0.0116302,1.1552841,-25.275,-29.588,0.127,0.0039182,1.3256327,-25.209,-25.219,-0.190,0.0108361,-30.777,1.071995,0.0019547,-25.178,0.195090,0.0003971,-13.072
AO_W13_1-2_-0006.dxf,11, - , - ,CO2 Lhyges,2763.8,2793.1,2795.8,32.0,0.000,1282,1519,1743,0.6,0.5,0.1,37.116,36.533,0.433,0.149,129536,36533,43316,49686,0.0119360,1.1856563,0.350,-4.076, - ,0.0040198,1.3600256,0.082,0.071, - ,0.0111313,-4.372,1.100878,0.0020054,0.081,0.200135,0.0004023,0.042
AO_W13_1-2_-0006.dxf,12, - , - ,CO2 Lhyges,2823.4,2852.8,2855.4,32.0,0.000,1284,1522,1746,1.1,1.2,0.9,37.454,36.866,0.437,0.150,130705,36866,43701,50138,0.0119334,1.1854000,0.134,-4.291, - ,0.0040197,1.3599910,0.056,0.046, - ,0.0111287,-4.602,1.100626,0.0020053,0.056,0.200130,0.0004023,0.029
