Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W5_2-3_-0002.dxf,1, - , - ,CO2 Lhyges,37.4,66.3,69.2,31.8,0.000,1257,1488,1710,1.1,1.2,1.1,36.791,36.215,0.429,0.148,128327,36215,42851,49260,0.0119333,1.1832542,0.128,-4.297, - ,0.0040198,1.3602291,0.065,0.054, - ,0.0111287,-4.609,1.100619,0.0020053,0.064,0.200132,0.0004023,0.033
AO_W5_2-3_-0002.dxf,2, - , - ,CO2 Lhyges,97.2,126.7,129.0,31.8,0.000,1247,1476,1696,1.4,1.5,1.5,36.484,35.913,0.425,0.147,127252,35913,42490,48849,0.0119321,1.1831318,0.024,-4.400, - ,0.0040197,1.3601987,0.042,0.032, - ,0.0111274,-4.719,1.100499,0.0020053,0.042,0.200127,0.0004023,0.022
AO_W5_2-3_-0002.dxf,3*, - , - ,CO2 Lhyges,156.8,185.8,188.7,32.0,0.000,1247,1475,1697,1.4,1.6,1.6,36.535,35.963,0.425,0.147,127424,35963,42547,48914,0.0119318,1.1831031,0.000,-4.425, - ,0.0040195,1.3601414,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W5_2-3_-0002.dxf,4, - , - ,CO2 Lhyges,216.5,246.0,248.3,31.8,0.000,1244,1472,1692,1.5,1.6,1.6,36.432,35.862,0.424,0.146,127070,35862,42429,48780,0.0119320,1.1831233,0.017,-4.408, - ,0.0040198,1.3602243,0.061,0.050, - ,0.0111274,-4.727,1.100490,0.0020053,0.061,0.200131,0.0004023,0.031
AO_W5_2-3_-0002.dxf,6,S-Metolachlor, - ,CO2 Lhyges,2232.1,2239.2,2247.2,15.0,0.000,141,163,188,58.3,67.3,77.3,1.009,0.994,0.011,0.004,3464,994,1147,1323,0.0116363,1.1537978,-24.770,-29.085, - ,0.0039325,1.3306907,-21.653,-21.663, - ,0.0108406,-30.371,1.072439,0.0019618,-21.619,0.195801,0.0003978,-11.214
AO_W5_2-3_-0002.dxf,9+,S-Metolachlor,6,CO2 Lhyges,2232.1,2239.2,2247.2,15.0, - ,145,168,194,2.3,0.0,-1.4,1.090,1.057,0.012,0.004,3687,1057,1221,1409,0.0116427,1.1544315,-24.234,-28.552,0.549,0.0039391,1.3329410,-19.998,-20.009,1.691,0.0108463,-29.861,1.072996,0.0019652,-19.964,0.196131,0.0003982,-10.352
AO_W5_2-3_-0002.dxf,12+,S-Metolachlor,9,CO2 Lhyges,2232.1,2239.2,2247.2,15.0, - ,145,167,192,-41.4,-45.3,-54.1,1.078,1.046,0.012,0.004,3644,1046,1206,1392,0.0116303,1.1532089,-25.268,-29.580,-1.059,0.0039317,1.3304295,-21.845,-21.855,-1.884,0.0108348,-30.895,1.071865,0.0019615,-21.810,0.195763,0.0003978,-11.314
AO_W5_2-3_-0002.dxf,13+,S-Metolachlor,12,CO2 Lhyges,2232.1,2239.2,2247.2,15.0, - ,145,168,194,-0.8,0.0,-1.7,1.090,1.057,0.012,0.004,3686,1057,1220,1408,0.0116392,1.1540878,-24.525,-28.841,0.762,0.0039362,1.3319465,-20.729,-20.740,1.140,0.0108432,-30.144,1.072687,0.0019637,-20.695,0.195985,0.0003980,-10.733
AO_W5_2-3_-0002.dxf,7, - , - ,CO2 Lhyges,2763.8,2793.1,2795.6,31.8,0.000,1250,1479,1701,1.1,1.1,1.0,36.487,35.915,0.425,0.147,127267,35915,42499,48853,0.0119340,1.1833172,0.181,-4.244, - ,0.0040198,1.3602338,0.068,0.057, - ,0.0111293,-4.552,1.100680,0.0020053,0.068,0.200132,0.0004023,0.035
AO_W5_2-3_-0002.dxf,8, - , - ,CO2 Lhyges,2823.4,2852.8,2855.1,31.8,0.000,1253,1482,1703,1.3,1.5,1.4,36.681,36.106,0.427,0.147,127936,36106,42719,49111,0.0119322,1.1831398,0.031,-4.394, - ,0.0040196,1.3601822,0.030,0.019, - ,0.0111275,-4.711,1.100507,0.0020053,0.030,0.200125,0.0004023,0.015
