Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W5_2-1_-0002.dxf,1, - , - ,CO2 Lhyges,37.4,66.0,69.2,31.8,0.000,1268,1501,1726,1.1,1.2,1.2,37.095,36.513,0.432,0.149,129460,36513,43236,49711,0.0119333,1.1841071,0.121,-4.304, - ,0.0040201,1.3614399,0.135,0.124, - ,0.0111286,-4.619,1.100608,0.0020055,0.135,0.200146,0.0004024,0.070
AO_W5_2-1_-0002.dxf,2, - , - ,CO2 Lhyges,97.2,126.2,129.0,31.8,0.000,1257,1488,1711,1.4,1.5,1.7,36.750,36.174,0.428,0.148,128247,36174,42830,49243,0.0119323,1.1840121,0.041,-4.384, - ,0.0040197,1.3613056,0.036,0.026, - ,0.0111276,-4.701,1.100518,0.0020053,0.036,0.200126,0.0004023,0.019
AO_W5_2-1_-0002.dxf,3*, - , - ,CO2 Lhyges,156.8,185.6,188.7,32.0,0.000,1252,1483,1705,1.4,1.6,1.7,36.696,36.121,0.428,0.148,128058,36121,42766,49170,0.0119318,1.1839641,0.000,-4.425, - ,0.0040195,1.3612560,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W5_2-1_-0002.dxf,4, - , - ,CO2 Lhyges,216.5,245.4,248.3,31.8,0.000,1255,1486,1708,1.5,1.6,1.7,36.768,36.192,0.428,0.148,128311,36192,42850,49269,0.0119318,1.1839619,-0.002,-4.426, - ,0.0040198,1.3613407,0.062,0.052, - ,0.0111271,-4.747,1.100467,0.0020053,0.062,0.200131,0.0004023,0.032
AO_W5_2-1_-0002.dxf,13+,S-Metolachlor,6,CO2 Lhyges,2229.2,2244.7,2253.4,24.2, - ,681,783,908,309.5,359.0,412.6,6.502,6.306,0.073,0.025,21998,6306,7287,8405,0.0116469,1.1556934,-23.878,-28.197,1.092,0.0039360,1.3329625,-20.785,-20.795,-1.985,0.0108509,-29.452,1.073445,0.0019636,-20.752,0.195974,0.0003980,-10.763
AO_W5_2-1_-0002.dxf,14+,S-Metolachlor,13,CO2 Lhyges,2229.2,2244.7,2253.4,24.2, - ,669,770,893,-117.0,-142.6,-146.4,6.222,6.034,0.070,0.024,21058,6034,6972,8051,0.0116435,1.1553575,-24.162,-28.479,-0.291,0.0039397,1.3342209,-19.860,-19.871,0.944,0.0108472,-29.789,1.073075,0.0019654,-19.826,0.196159,0.0003982,-10.280
AO_W5_2-1_-0002.dxf,15+,S-Metolachlor,14,CO2 Lhyges,2229.2,2244.7,2253.4,24.2, - ,681,783,908,478.4,551.3,640.3,6.483,6.287,0.073,0.025,21940,6287,7267,8386,0.0116477,1.1557685,-23.815,-28.134,0.356,0.0039384,1.3337992,-20.170,-20.181,-0.316,0.0108514,-29.407,1.073493,0.0019648,-20.137,0.196097,0.0003981,-10.442
AO_W5_2-1_-0002.dxf,16+,S-Metolachlor,15,CO2 Lhyges,2229.2,2244.7,2253.4,24.2, - ,673,773,897,714.4,827.2,949.7,6.271,6.082,0.070,0.024,21224,6082,7028,8114,0.0116458,1.1555868,-23.968,-28.287,-0.157,0.0039395,1.3341720,-19.896,-19.907,0.280,0.0108495,-29.581,1.073303,0.0019654,-19.863,0.196152,0.0003982,-10.299
AO_W5_2-1_-0002.dxf,6,S-Metolachlor, - ,CO2 Lhyges,2229.2,2244.7,2253.4,24.2,0.000,667,766,889,135.6,157.0,180.4,6.049,5.957,0.069,0.024,20789,5957,6877,7956,0.0116342,1.1544326,-24.943,-29.257, - ,0.0039438,1.3356137,-18.837,-18.848, - ,0.0108374,-30.661,1.072121,0.0019675,-18.800,0.196364,0.0003984,-9.745
AO_W5_2-1_-0002.dxf,11, - , - ,CO2 Lhyges,2763.8,2793.3,2795.6,31.8,0.000,1258,1490,1713,1.1,1.1,1.1,36.703,36.128,0.428,0.148,128101,36128,42786,49187,0.0119351,1.1842930,0.278,-4.148, - ,0.0040202,1.3614921,0.173,0.163, - ,0.0111304,-4.453,1.100789,0.0020055,0.173,0.200153,0.0004024,0.089
AO_W5_2-1_-0002.dxf,12, - , - ,CO2 Lhyges,2823.6,2853.1,2855.4,31.8,0.000,1261,1493,1716,1.3,1.5,1.5,36.903,36.324,0.430,0.148,128791,36324,43013,49454,0.0119335,1.1841286,0.139,-4.286, - ,0.0040201,1.3614580,0.148,0.138, - ,0.0111288,-4.600,1.100628,0.0020055,0.148,0.200148,0.0004024,0.076
