Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W5_2-4_-0002.dxf,1, - , - ,CO2 Lhyges,37.2,66.7,69.2,32.0,0.000,1327,1572,1804,0.5,0.5,0.1,38.401,37.799,0.448,0.154,133964,37799,44792,51373,0.0119348,1.1850176,0.245,-4.180, - ,0.0040198,1.3591208,0.074,0.063, - ,0.0111301,-4.484,1.100756,0.0020053,0.073,0.200133,0.0004023,0.038
AO_W5_2-4_-0002.dxf,2, - , - ,CO2 Lhyges,97.0,126.2,129.0,32.0,0.000,1317,1561,1791,1.1,1.2,0.9,38.418,37.815,0.448,0.154,134011,37815,44802,51393,0.0119321,1.1847514,0.021,-4.404, - ,0.0040196,1.3590601,0.029,0.018, - ,0.0111274,-4.722,1.100495,0.0020053,0.029,0.200125,0.0004023,0.015
AO_W5_2-4_-0002.dxf,3*, - , - ,CO2 Lhyges,156.5,186.2,188.7,32.2,0.000,1315,1558,1788,1.2,1.3,1.0,38.437,37.834,0.448,0.154,134075,37834,44823,51417,0.0119318,1.1847267,0.000,-4.425, - ,0.0040195,1.3590205,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W5_2-4_-0002.dxf,4, - , - ,CO2 Lhyges,216.3,245.8,248.5,32.2,0.000,1318,1562,1792,1.3,1.4,1.1,38.485,37.882,0.449,0.154,134242,37882,44878,51482,0.0119314,1.1846835,-0.037,-4.461, - ,0.0040196,1.3590367,0.012,0.001, - ,0.0111267,-4.782,1.100429,0.0020052,0.012,0.200121,0.0004023,0.006
AO_W5_2-4_-0002.dxf,9+,S-Metolachlor,8,CO2 Lhyges,2221.9,2228.4,2238.4,16.5, - ,250,288,330,52.0,60.0,68.0,1.932,1.874,0.022,0.007,6515,1874,2167,2474,0.0116457,1.1563140,-23.983,-28.301,-0.104,0.0039044,1.3201103,-28.631,-28.641,-0.131,0.0108530,-29.268,1.073646,0.0019478,-28.608,0.194405,0.0003963,-14.865
AO_W5_2-4_-0002.dxf,10+,S-Metolachlor,9,CO2 Lhyges,2221.9,2228.4,2238.4,16.5, - ,244,282,322,57.6,66.6,75.4,1.837,1.782,0.021,0.007,6192,1782,2057,2353,0.0116278,1.1545364,-25.483,-29.795,-1.537,0.0039051,1.3203235,-28.474,-28.485,0.162,0.0108350,-30.875,1.071887,0.0019482,-28.447,0.194437,0.0003964,-14.781
AO_W5_2-4_-0002.dxf,12+,S-Metolachlor,10,CO2 Lhyges,2221.9,2228.4,2238.4,16.5, - ,247,285,326,54.6,63.1,71.4,1.888,1.831,0.021,0.007,6365,1831,2115,2418,0.0116334,1.1550981,-25.009,-29.323,0.486,0.0039055,1.3204654,-28.370,-28.380,0.107,0.0108406,-30.373,1.072436,0.0019484,-28.344,0.194458,0.0003964,-14.727
AO_W5_2-4_-0002.dxf,13+,S-Metolachlor,12,CO2 Lhyges,2221.9,2228.4,2238.4,16.5, - ,246,283,324,56.2,65.0,73.6,1.860,1.804,0.021,0.007,6270,1804,2084,2382,0.0116315,1.1549093,-25.168,-29.481,-0.163,0.0039053,1.3203976,-28.420,-28.430,-0.051,0.0108387,-30.541,1.072252,0.0019483,-28.393,0.194448,0.0003964,-14.753
AO_W5_2-4_-0002.dxf,6, - , - ,CO2 Lhyges,2763.6,2792.9,2795.6,32.0,0.000,1310,1552,1780,0.5,0.5,0.1,37.861,37.267,0.442,0.152,132083,37267,44167,50648,0.0119361,1.1851490,0.356,-4.070, - ,0.0040196,1.3590444,0.018,0.007, - ,0.0111314,-4.363,1.100887,0.0020052,0.017,0.200122,0.0004023,0.009
AO_W5_2-4_-0002.dxf,7, - , - ,CO2 Lhyges,2823.4,2852.9,2855.4,32.0,0.000,1313,1556,1785,1.1,1.1,0.9,38.274,37.674,0.446,0.154,133514,37674,44638,51201,0.0119330,1.1848436,0.099,-4.326, - ,0.0040196,1.3590398,0.014,0.004, - ,0.0111283,-4.638,1.100587,0.0020052,0.014,0.200122,0.0004023,0.007
