Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W10_1-2_-0005.dxf,1, - , - ,CO2 Lhyges,37.2,66.0,69.2,32.0,0.000,1299,1539,1766,0.6,0.6,0.1,37.727,37.135,0.440,0.151,131655,37135,44023,50497,0.0119358,1.1854756,0.335,-4.091, - ,0.0040199,1.3598275,0.087,0.076, - ,0.0111311,-4.389,1.100860,0.0020054,0.086,0.200136,0.0004023,0.044
AO_W10_1-2_-0005.dxf,2, - , - ,CO2 Lhyges,97.0,126.4,129.0,32.0,0.000,1294,1534,1760,1.1,1.2,0.9,37.733,37.142,0.440,0.152,131663,37142,44018,50504,0.0119326,1.1851511,0.061,-4.364, - ,0.0040197,1.3597616,0.038,0.028, - ,0.0111279,-4.679,1.100542,0.0020053,0.038,0.200126,0.0004023,0.020
AO_W10_1-2_-0005.dxf,3*, - , - ,CO2 Lhyges,156.8,186.0,188.7,32.0,0.000,1295,1534,1761,1.2,1.4,1.1,37.780,37.187,0.441,0.152,131821,37187,44070,50564,0.0119318,1.1850785,0.000,-4.425, - ,0.0040195,1.3597095,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W10_1-2_-0005.dxf,4, - , - ,CO2 Lhyges,216.5,245.2,248.5,32.0,0.000,1295,1534,1761,1.3,1.4,1.1,37.770,37.178,0.441,0.152,131787,37178,44058,50551,0.0119314,1.1850410,-0.032,-4.456, - ,0.0040195,1.3597027,-0.005,-0.016, - ,0.0111268,-4.777,1.100435,0.0020052,-0.005,0.200118,0.0004023,-0.003
AO_W10_1-2_-0005.dxf,25+,S-Metolachlor,24,CO2 Lhyges,2223.3,2230.9,2238.8,15.5, - ,325,375,433,192.5,221.8,256.3,2.234,2.166,0.025,0.009,7554,2166,2508,2880,0.0116550,1.1575796,-23.204,-27.526,6.139,0.0039306,1.3296249,-22.126,-22.136,-3.443,0.0108595,-28.682,1.074286,0.0019609,-22.096,0.195705,0.0003977,-11.463
AO_W10_1-2_-0005.dxf,27+,S-Metolachlor,25,CO2 Lhyges,2223.3,2230.9,2238.8,15.5, - ,345,397,459,-2354.1,-2699.9,-3158.2,2.503,2.427,0.028,0.010,8462,2427,2806,3228,0.0116408,1.1561710,-24.393,-28.710,-1.217,0.0039317,1.3300178,-21.837,-21.847,0.295,0.0108452,-29.962,1.072886,0.0019615,-21.804,0.195764,0.0003978,-11.311
AO_W10_1-2_-0005.dxf,28+,S-Metolachlor,27,CO2 Lhyges,2223.3,2230.9,2238.8,15.5, - ,328,377,436,702.5,815.2,867.0,2.260,2.192,0.025,0.009,7643,2192,2534,2917,0.0116432,1.1564139,-24.188,-28.505,0.210,0.0039345,1.3309590,-21.145,-21.155,0.708,0.0108474,-29.769,1.073097,0.0019629,-21.112,0.195902,0.0003979,-10.950
AO_W10_1-2_-0005.dxf,6,S-Metolachlor, - ,CO2 Lhyges,2223.3,2230.9,2238.8,15.5,0.000,335,385,446,183.4,211.3,243.8,2.314,2.278,0.026,0.009,7950,2278,2637,3035,0.0116542,1.1575048,-23.267,-27.589, - ,0.0039373,1.3319041,-20.450,-20.460, - ,0.0108581,-28.813,1.074144,0.0019643,-20.418,0.196041,0.0003981,-10.588
AO_W10_1-2_-0005.dxf,9, - , - ,CO2 Lhyges,2763.4,2792.7,2795.4,32.0,0.000,1297,1537,1764,0.6,0.6,0.2,37.650,37.059,0.439,0.151,131387,37059,43931,50397,0.0119355,1.1854444,0.309,-4.117, - ,0.0040201,1.3598984,0.139,0.128, - ,0.0111308,-4.419,1.100827,0.0020055,0.138,0.200146,0.0004024,0.071
AO_W10_1-2_-0005.dxf,10, - , - ,CO2 Lhyges,2823.2,2852.6,2855.1,32.0,0.000,1300,1540,1767,1.1,1.2,0.9,37.941,37.346,0.443,0.152,132393,37346,44263,50785,0.0119332,1.1852135,0.114,-4.311, - ,0.0040199,1.3598456,0.100,0.090, - ,0.0111285,-4.625,1.100601,0.0020054,0.100,0.200139,0.0004023,0.052
