Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W13_3-2_-0006.dxf,1, - , - ,CO2 Lhyges,37.2,66.3,69.2,32.0,0.000,1288,1527,1752,0.6,0.5,0.1,37.396,36.810,0.436,0.150,130519,36810,43642,50068,0.0119349,1.1856033,0.257,-4.168, - ,0.0040197,1.3601786,0.058,0.047, - ,0.0111302,-4.471,1.100770,0.0020053,0.057,0.200130,0.0004023,0.029
AO_W13_3-2_-0006.dxf,2, - , - ,CO2 Lhyges,97.0,125.6,129.0,32.0,0.000,1278,1515,1739,1.1,1.2,0.9,37.302,36.717,0.435,0.150,130177,36717,43522,49938,0.0119323,1.1853469,0.041,-4.384, - ,0.0040195,1.3601042,0.003,-0.008, - ,0.0111277,-4.699,1.100520,0.0020052,0.003,0.200119,0.0004023,0.001
AO_W13_3-2_-0006.dxf,3*, - , - ,CO2 Lhyges,156.8,186.2,188.7,32.0,0.000,1280,1518,1742,1.2,1.3,1.1,37.357,36.771,0.436,0.150,130369,36771,43585,50013,0.0119318,1.1852984,0.000,-4.425, - ,0.0040195,1.3601003,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W13_3-2_-0006.dxf,4, - , - ,CO2 Lhyges,216.5,244.7,248.5,32.0,0.000,1280,1516,1740,1.3,1.4,1.1,37.345,36.760,0.436,0.150,130326,36760,43570,49997,0.0119316,1.1852735,-0.021,-4.445, - ,0.0040195,1.3601012,0.001,-0.010, - ,0.0111269,-4.765,1.100448,0.0020052,0.001,0.200119,0.0004023,0.000
AO_W13_3-2_-0006.dxf,12+,S-Metolachlor,11,CO2 Lhyges,2224.0,2229.4,2238.8,14.8, - ,218,252,289,124.2,143.6,163.8,2.089,2.026,0.023,0.008,7053,2026,2342,2685,0.0116361,1.1559220,-24.784,-29.099,-0.615,0.0039168,1.3253276,-25.566,-25.577,0.435,0.0108421,-30.239,1.072583,0.0019540,-25.537,0.195018,0.0003970,-13.260
AO_W13_3-2_-0006.dxf,13+,S-Metolachlor,12,CO2 Lhyges,2224.0,2229.4,2238.8,14.8, - ,213,246,282,129.6,149.7,171.1,2.006,1.946,0.023,0.008,6774,1946,2250,2577,0.0116425,1.1565591,-24.246,-28.564,0.551,0.0039147,1.3246340,-26.076,-26.087,-0.523,0.0108488,-29.646,1.073232,0.0019530,-26.049,0.194916,0.0003969,-13.527
AO_W13_3-2_-0006.dxf,15+,S-Metolachlor,12,CO2 Lhyges,2224.0,2229.4,2238.8,14.8, - ,212,245,281,130.2,150.5,171.8,1.997,1.936,0.022,0.008,6741,1936,2238,2567,0.0116363,1.1559443,-24.765,-29.080,0.019,0.0039172,1.3254927,-25.445,-25.455,0.125,0.0108423,-30.223,1.072600,0.0019542,-25.416,0.195042,0.0003970,-13.196
AO_W13_3-2_-0006.dxf,16+,S-Metolachlor,15,CO2 Lhyges,2224.0,2229.4,2238.8,14.8, - ,199,229,264,143.5,166.0,189.3,1.794,1.740,0.020,0.007,6056,1740,2009,2307,0.0116244,1.1547543,-25.769,-30.080,-1.029,0.0039188,1.3260183,-25.058,-25.069,0.397,0.0108302,-31.309,1.071412,0.0019550,-25.027,0.195120,0.0003971,-12.993
AO_W13_3-2_-0006.dxf,17+,S-Metolachlor,16,CO2 Lhyges,2224.0,2229.4,2238.8,14.8, - ,202,234,268,140.1,161.9,185.3,1.846,1.790,0.021,0.007,6227,1790,2071,2366,0.0116433,1.1566339,-24.183,-28.501,1.628,0.0039062,1.3217610,-28.189,-28.199,-3.211,0.0108504,-29.499,1.073393,0.0019487,-28.164,0.194494,0.0003964,-14.633
AO_W13_3-2_-0006.dxf,18+,S-Metolachlor,17,CO2 Lhyges,2224.0,2229.4,2238.8,14.8, - ,213,246,282,129.3,149.6,170.9,2.011,1.950,0.023,0.008,6782,1950,2252,2580,0.0116230,1.1546244,-25.879,-30.189,-1.737,0.0039088,1.3226262,-27.552,-27.563,0.655,0.0108299,-31.332,1.071387,0.0019500,-27.523,0.194622,0.0003966,-14.298
AO_W13_3-2_-0006.dxf,19+,S-Metolachlor,18,CO2 Lhyges,2224.0,2229.4,2238.8,14.8, - ,213,246,282,133.6,153.5,171.8,2.008,1.947,0.023,0.008,6777,1947,2251,2578,0.0116367,1.1559781,-24.737,-29.052,1.172,0.0039129,1.3240089,-26.536,-26.546,1.045,0.0108431,-30.152,1.072679,0.0019520,-26.508,0.194824,0.0003968,-13.767
AO_W13_3-2_-0006.dxf,8, - , - ,CO2 Lhyges,2763.8,2791.8,2795.6,31.8,0.000,1278,1515,1738,0.6,0.5,0.1,37.066,36.485,0.433,0.149,129371,36485,43261,49624,0.0119362,1.1857341,0.368,-4.059, - ,0.0040196,1.3601314,0.023,0.012, - ,0.0111315,-4.352,1.100900,0.0020052,0.022,0.200123,0.0004023,0.011
AO_W13_3-2_-0006.dxf,9, - , - ,CO2 Lhyges,2823.4,2852.8,2855.4,32.0,0.000,1283,1520,1744,1.1,1.2,0.8,37.375,36.788,0.436,0.150,130435,36788,43611,50037,0.0119333,1.1854432,0.122,-4.303, - ,0.0040196,1.3601167,0.012,0.001, - ,0.0111286,-4.613,1.100614,0.0020052,0.012,0.200121,0.0004023,0.006
