Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W10_4-1_-0001.dxf,1, - , - ,CO2 Lhyges,37.4,53.1,69.2,31.8,0.000,1269,1501,1725,1.0,1.0,1.0,37.106,36.524,0.432,0.149,129408,36524,43215,49668,0.0119331,1.1831883,0.108,-4.317, - ,0.0040200,1.3598587,0.121,0.110, - ,0.0111284,-4.632,1.100593,0.0020054,0.121,0.200143,0.0004024,0.062
AO_W10_4-1_-0001.dxf,2, - , - ,CO2 Lhyges,97.2,126.4,129.0,31.8,0.000,1258,1489,1711,1.3,1.4,1.5,36.793,36.217,0.428,0.148,128312,36217,42848,49246,0.0119323,1.1831107,0.042,-4.382, - ,0.0040197,1.3597656,0.052,0.042, - ,0.0111277,-4.700,1.100520,0.0020053,0.052,0.200129,0.0004023,0.027
AO_W10_4-1_-0001.dxf,3*, - , - ,CO2 Lhyges,156.8,185.4,188.5,31.8,0.000,1260,1491,1713,1.4,1.5,1.6,36.846,36.269,0.429,0.148,128493,36269,42909,49315,0.0119318,1.1830604,0.000,-4.425, - ,0.0040195,1.3596945,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W10_4-1_-0001.dxf,4, - , - ,CO2 Lhyges,216.5,227.6,248.3,31.8,0.000,1258,1489,1711,1.4,1.5,1.5,36.852,36.275,0.429,0.148,128518,36275,42917,49327,0.0119323,1.1831040,0.037,-4.388, - ,0.0040199,1.3598258,0.097,0.086, - ,0.0111276,-4.707,1.100511,0.0020054,0.097,0.200138,0.0004023,0.050
AO_W10_4-1_-0001.dxf,16+,S-Metolachlor,15,CO2 Lhyges,2249.5,2258.9,2275.8,26.3, - ,1134,1298,1514,-276.4,-329.3,-373.8,10.193,9.886,0.114,0.040,34486,9886,11406,13194,0.0116368,1.1538126,-24.722,-29.037,0.261,0.0039453,1.3346021,-18.454,-18.465,-0.095,0.0108399,-30.440,1.072363,0.0019683,-18.417,0.196440,0.0003985,-9.546
AO_W10_4-1_-0001.dxf,17+,S-Metolachlor,16,CO2 Lhyges,2249.5,2258.9,2275.8,26.3, - ,1103,1263,1472,-742.3,-845.4,-988.0,9.331,9.050,0.104,0.036,31561,9050,10440,12072,0.0116354,1.1536702,-24.843,-29.157,-0.123,0.0039434,1.3339477,-18.936,-18.946,-0.490,0.0108386,-30.551,1.072242,0.0019673,-18.899,0.196344,0.0003984,-9.797
AO_W10_4-1_-0001.dxf,15+,S-Metolachlor,9,CO2 Lhyges,2249.5,2259.1,2275.8,26.3, - ,1120,1281,1494,418.7,479.9,555.7,9.825,9.529,0.110,0.038,33239,9529,10992,12719,0.0116338,1.1535115,-24.977,-29.291,0.622,0.0039457,1.3347285,-18.362,-18.372,-0.180,0.0108368,-30.715,1.072062,0.0019685,-18.324,0.196459,0.0003985,-9.497
AO_W10_4-1_-0001.dxf,19+,S-Metolachlor,18,CO2 Lhyges,2249.5,2259.1,2275.8,26.3, - ,1125,1288,1501,108.3,125.2,144.5,9.958,9.657,0.111,0.039,33684,9657,11140,12887,0.0116338,1.1535141,-24.974,-29.289,1.036,0.0039447,1.3343720,-18.624,-18.634,-0.455,0.0108369,-30.703,1.072075,0.0019679,-18.586,0.196407,0.0003985,-9.634
AO_W10_4-1_-0001.dxf,7, - , - ,CO2 Lhyges,2763.8,2793.3,2795.6,31.8,0.000,1263,1495,1718,0.9,1.0,1.0,36.846,36.269,0.429,0.148,128494,36269,42914,49311,0.0119334,1.1832158,0.131,-4.294, - ,0.0040192,1.3595791,-0.085,-0.096, - ,0.0111288,-4.600,1.100629,0.0020050,-0.085,0.200102,0.0004023,-0.044
AO_W10_4-1_-0001.dxf,8, - , - ,CO2 Lhyges,2823.6,2852.8,2855.4,31.8,0.000,1269,1502,1726,1.3,1.4,1.4,37.050,36.470,0.431,0.149,129197,36470,43144,49584,0.0119314,1.1830135,-0.040,-4.464, - ,0.0040192,1.3595961,-0.072,-0.083, - ,0.0111267,-4.783,1.100429,0.0020051,-0.072,0.200104,0.0004023,-0.037
