Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AO_W10_2-1_-0005.dxf,1, - , - ,CO2 Lhyges,37.2,66.7,69.2,32.0,0.000,1302,1543,1771,0.6,0.6,0.2,37.862,37.268,0.442,0.152,132129,37268,44179,50682,0.0119353,1.1854235,0.288,-4.138, - ,0.0040197,1.3599260,0.043,0.032, - ,0.0111306,-4.438,1.100806,0.0020053,0.042,0.200127,0.0004023,0.022
AO_W10_2-1_-0005.dxf,2, - , - ,CO2 Lhyges,97.0,125.8,129.0,32.0,0.000,1294,1534,1760,1.1,1.2,0.9,37.765,37.173,0.441,0.152,131782,37173,44058,50551,0.0119331,1.1852127,0.110,-4.315, - ,0.0040196,1.3598808,0.010,-0.001, - ,0.0111285,-4.626,1.100600,0.0020052,0.009,0.200121,0.0004023,0.005
AO_W10_2-1_-0005.dxf,3*, - , - ,CO2 Lhyges,156.8,185.2,188.7,32.0,0.000,1295,1534,1760,1.2,1.3,1.1,37.815,37.222,0.441,0.152,131949,37222,44111,50616,0.0119318,1.1850827,0.000,-4.425, - ,0.0040195,1.3598678,0.000,-0.011, - ,0.0111272,-4.743,1.100472,0.0020052,-0.000,0.200119,0.0004023,-0.000
AO_W10_2-1_-0005.dxf,4, - , - ,CO2 Lhyges,216.5,245.6,248.3,31.8,0.000,1294,1534,1760,1.3,1.4,1.1,37.810,37.217,0.441,0.152,131936,37217,44106,50613,0.0119321,1.1851108,0.024,-4.401, - ,0.0040197,1.3599294,0.045,0.035, - ,0.0111274,-4.719,1.100498,0.0020053,0.045,0.200128,0.0004023,0.023
AO_W10_2-1_-0005.dxf,14+,S-Metolachlor,6,CO2 Lhyges,2224.2,2235.5,2248.0,23.8, - ,1553,1774,2067,222.8,257.5,295.7,12.939,12.548,0.145,0.050,43779,12548,14515,16715,0.0116467,1.1567677,-23.893,-28.212,-0.083,0.0039374,1.3320985,-20.421,-20.431,-0.147,0.0108506,-29.481,1.073412,0.0019643,-20.388,0.196047,0.0003981,-10.572
AO_W10_2-1_-0005.dxf,15+,S-Metolachlor,14,CO2 Lhyges,2224.6,2235.5,2247.0,22.4, - ,1553,1774,2067,222.8,257.5,295.7,12.917,12.527,0.145,0.050,43705,12527,14490,16688,0.0116462,1.1567093,-23.942,-28.261,-0.051,0.0039377,1.3321817,-20.359,-20.370,0.062,0.0108500,-29.536,1.073352,0.0019644,-20.326,0.196059,0.0003981,-10.540
AO_W10_2-1_-0005.dxf,16+,S-Metolachlor,14,CO2 Lhyges,2222.9,2235.5,2247.8,24.9, - ,1553,1774,2067,222.8,257.5,295.7,12.983,12.591,0.146,0.050,43929,12591,14564,16773,0.0116459,1.1566833,-23.964,-28.283,-0.073,0.0039376,1.3321537,-20.380,-20.390,0.041,0.0108497,-29.559,1.073327,0.0019644,-20.347,0.196055,0.0003981,-10.551
AO_W10_2-1_-0005.dxf,17+,S-Metolachlor,16,CO2 Lhyges,2220.4,2235.5,2247.0,26.5, - ,1553,1774,2067,222.8,257.5,295.7,13.047,12.653,0.146,0.051,44144,12653,14633,16858,0.0116439,1.1564868,-24.130,-28.448,-0.170,0.0039383,1.3323821,-20.212,-20.222,0.171,0.0108477,-29.742,1.073127,0.0019647,-20.178,0.196089,0.0003981,-10.463
AO_W10_2-1_-0005.dxf,10, - , - ,CO2 Lhyges,2763.6,2792.9,2795.4,31.8,0.000,1297,1537,1764,0.6,0.6,0.2,37.646,37.056,0.439,0.151,131384,37056,43931,50397,0.0119364,1.1855357,0.382,-4.044, - ,0.0040200,1.3600160,0.109,0.098, - ,0.0111317,-4.339,1.100914,0.0020054,0.108,0.200140,0.0004023,0.056
AO_W10_2-1_-0005.dxf,11, - , - ,CO2 Lhyges,2823.2,2852.6,2855.1,32.0,0.000,1300,1541,1768,1.1,1.2,0.9,37.910,37.315,0.442,0.152,132295,37315,44231,50749,0.0119344,1.1853405,0.218,-4.208, - ,0.0040200,1.3600161,0.109,0.098, - ,0.0111297,-4.515,1.100722,0.0020054,0.109,0.200140,0.0004023,0.056
