Filename,Peak Nr.,Component,Master Peak,Ref. Name,Start[s],Rt[s],End[s],Width[s],Sample Dilution[%],Ampl. 44[mV],Ampl. 45[mV],Ampl. 46[mV],BGD 44[mV],BGD 45[mV],BGD 46[mV],Area All[Vs],Area 44[Vs],Area 45[Vs],Area 46[Vs],rArea All[mVs],rArea 44[mVs],rArea 45[mVs],rArea 46[mVs],R 45CO2/44CO2,rR 45CO2/44CO2,rd 45CO2/44CO2[per mil]vs. CO2 Lhyges,d 45CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 45CO2/44CO2[per mil],R 46CO2/44CO2,rR 46CO2/44CO2,rd 46CO2/44CO2[per mil]vs. CO2 Lhyges,d 46CO2/44CO2[per mil]vs. VPDB VSMOW,DeltaDelta 46CO2/44CO2[per mil],R 13C/12C,d 13C/12C[per mil]vs. VPDB,AT% 13C/12C[%],R 18O/16O,d 18O/16O[per mil]vs. VSMOW,AT% 18O/16O[%],R 17O/16O,d 17O/16O
AW_N_1-1_-0000.dxf,11, - , - ,CO2 Lhyges,2084.8,2096.9,2104.8,20.1,0.000,40,46,54,136.1,151.0,177.2,0.417,0.410,0.005,0.002,1428,410,470,548,0.0116480,1.1458237,-24.742,-28.108, - ,0.0039907,1.3351009,-7.169,-7.177, - ,0.0108463,-29.866,1.072991,0.0019909,-7.118,0.198697,0.0004008,-3.679
AW_N_1-1_-0000.dxf,12, - , - ,CO2 Lhyges,2108.6,2127.4,2134.5,25.9,0.000,55,63,73,136.4,151.4,177.7,0.591,0.582,0.007,0.002,2025,582,666,778,0.0116304,1.1440960,-26.212,-29.574, - ,0.0039951,1.3365723,-6.075,-6.083, - ,0.0108283,-31.478,1.071227,0.0019931,-6.019,0.198917,0.0004011,-3.111
AW_N_1-1_-0000.dxf,13, - , - ,CO2 Lhyges,2370.1,2377.4,2383.2,13.2,0.000,21,24,28,114.9,126.9,149.1,0.169,0.166,0.002,0.001,577,166,189,221,0.0115992,1.1410252,-28.826,-32.178, - ,0.0039862,1.3336028,-8.283,-8.291, - ,0.0107980,-34.188,1.068262,0.0019887,-8.224,0.198476,0.0004006,-4.252
AW_N_1-1_-0000.dxf,14, - , - ,CO2 Lhyges,2393.5,2401.8,2409.8,16.3,0.000,26,30,34,113.8,125.6,147.6,0.256,0.252,0.003,0.001,878,252,289,337,0.0116681,1.1478012,-23.059,-26.431, - ,0.0040041,1.3395953,-3.827,-3.835, - ,0.0108650,-28.193,1.074822,0.0019976,-3.776,0.199365,0.0004015,-1.950
AW_N_1-1_-0000.dxf,15, - , - ,CO2 Lhyges,2523.3,2529.7,2538.9,15.7,0.000,22,25,29,103.3,113.5,133.7,0.158,0.155,0.002,0.001,539,155,178,206,0.0116602,1.1470270,-23.718,-27.088, - ,0.0039759,1.3301541,-10.848,-10.856, - ,0.0108601,-28.635,1.074338,0.0019835,-10.804,0.197961,0.0004001,-5.589
AW_N_1-1_-0000.dxf,16, - , - ,CO2 Lhyges,2545.0,2555.0,2563.4,18.4,0.000,31,35,41,96.4,105.5,124.4,0.286,0.281,0.003,0.001,979,281,323,375,0.0116589,1.1468939,-23.831,-27.200, - ,0.0039872,1.3339297,-8.040,-8.048, - ,0.0108575,-28.861,1.074091,0.0019892,-7.993,0.198522,0.0004007,-4.132
AW_N_1-1_-0000.dxf,35+,S-Metolachlor,20,CO2 Lhyges,2638.6,2648.2,2658.9,20.3, - ,122,140,164,353.4,401.7,466.4,1.172,1.136,0.013,0.005,3960,1136,1301,1523,0.0116346,1.1445119,-25.859,-29.221,0.684,0.0040049,1.3398354,-3.648,-3.657,1.504,0.0108315,-31.190,1.071542,0.0019980,-3.591,0.199402,0.0004016,-1.854
AW_N_1-1_-0000.dxf,36+,S-Metolachlor,35,CO2 Lhyges,2638.6,2648.2,2658.9,20.3, - ,122,139,163,440.5,501.0,584.7,1.155,1.120,0.013,0.004,3901,1120,1283,1498,0.0116417,1.1452036,-25.270,-28.634,0.604,0.0039990,1.3378786,-5.104,-5.112,-1.460,0.0108391,-30.507,1.072290,0.0019951,-5.049,0.199110,0.0004013,-2.609
AW_N_1-1_-0000.dxf,37+,S-Metolachlor,36,CO2 Lhyges,2638.6,2648.2,2658.9,20.3, - ,125,143,167,574.8,656.3,765.0,1.226,1.190,0.014,0.005,4142,1190,1361,1592,0.0116278,1.1438357,-26.434,-29.794,-1.194,0.0039992,1.3379571,-5.045,-5.053,0.059,0.0108252,-31.753,1.070926,0.0019952,-4.988,0.199123,0.0004013,-2.577
AW_N_1-1_-0000.dxf,39+,S-Metolachlor,20,CO2 Lhyges,2638.6,2648.2,2658.9,20.3, - ,125,143,167,277.9,314.4,366.7,1.215,1.179,0.013,0.005,4107,1179,1350,1578,0.0116411,1.1451475,-25.318,-28.682,1.240,0.0040013,1.3386358,-4.540,-4.549,0.607,0.0108383,-30.579,1.072211,0.0019962,-4.485,0.199223,0.0004014,-2.317
AW_N_1-1_-0000.dxf,40+,S-Metolachlor,39,CO2 Lhyges,2638.6,2648.2,2658.9,20.3, - ,112,128,149,212.4,238.7,279.4,0.956,0.928,0.011,0.004,3232,928,1062,1242,0.0116389,1.1449312,-25.502,-28.865,-0.189,0.0040029,1.3391886,-4.129,-4.138,0.413,0.0108359,-30.791,1.071979,0.0019970,-4.073,0.199305,0.0004015,-2.104
AW_N_1-1_-0000.dxf,21, - , - ,CO2 Lhyges,2681.3,2687.1,2696.5,15.3,0.000,21,24,28,86.3,94.0,110.9,0.163,0.161,0.002,0.001,560,161,185,215,0.0116619,1.1471949,-23.575,-26.945, - ,0.0039932,1.3359253,-6.556,-6.564, - ,0.0108600,-28.642,1.074330,0.0019922,-6.507,0.198819,0.0004010,-3.363
AW_N_1-1_-0000.dxf,22, - , - ,CO2 Lhyges,2752.9,2758.4,2763.8,10.9,0.000,21,24,28,75.0,81.0,95.7,0.125,0.123,0.001,0.000,430,123,141,166,0.0116132,1.1424064,-27.651,-31.007, - ,0.0040255,1.3467548,1.497,1.489, - ,0.0108079,-33.296,1.069238,0.0020083,1.565,0.200431,0.0004027,0.807
AW_N_1-1_-0000.dxf,23, - , - ,CO2 Lhyges,3118.1,3124.8,3137.3,19.2,0.000,25,29,34,88.1,95.7,113.4,0.283,0.278,0.003,0.001,970,278,321,371,0.0117049,1.1514210,-19.978,-23.361, - ,0.0039865,1.3336811,-8.225,-8.233, - ,0.0109036,-24.737,1.078603,0.0019888,-8.187,0.198484,0.0004006,-4.233
AW_N_1-1_-0000.dxf,24, - , - ,CO2 Lhyges,3138.8,3153.0,3157.4,18.6,0.000,44,50,59,90.8,98.8,117.0,0.412,0.406,0.005,0.002,1412,406,463,543,0.0116024,1.1413448,-28.554,-31.907, - ,0.0039939,1.3361716,-6.373,-6.381, - ,0.0108004,-33.969,1.068502,0.0019925,-6.312,0.198858,0.0004010,-3.262
AW_N_1-1_-0000.dxf,25, - , - ,CO2 Lhyges,3211.9,3217.1,3223.2,11.3,0.000,40,45,53,93.5,102.0,120.6,0.205,0.202,0.002,0.001,700,202,230,269,0.0115848,1.1396101,-30.031,-33.379, - ,0.0039885,1.3343730,-7.710,-7.719, - ,0.0107833,-35.496,1.066830,0.0019899,-7.648,0.198591,0.0004007,-3.954
AW_N_1-1_-0000.dxf,26, - , - ,CO2 Lhyges,3235.3,3244.1,3249.5,14.2,0.000,41,47,54,78.3,84.5,100.4,0.339,0.334,0.004,0.001,1164,334,384,446,0.0116829,1.1492604,-21.817,-25.193, - ,0.0039874,1.3340086,-7.981,-7.990, - ,0.0108816,-26.711,1.076443,0.0019893,-7.939,0.198533,0.0004007,-4.104
AW_N_1-1_-0000.dxf,27, - , - ,CO2 Lhyges,3267.5,3274.2,3283.0,15.5,0.000,52,59,69,83.0,89.9,106.6,0.354,0.349,0.004,0.001,1215,349,400,466,0.0116456,1.1455887,-24.942,-28.307, - ,0.0039892,1.3346044,-7.538,-7.547, - ,0.0108441,-30.066,1.072772,0.0019902,-7.488,0.198623,0.0004008,-3.871
AW_N_1-1_-0000.dxf,28, - , - ,CO2 Lhyges,3290.1,3295.9,3302.6,12.5,0.000,20,23,27,75.5,81.3,96.6,0.156,0.154,0.002,0.001,537,154,176,207,0.0116408,1.1451186,-25.342,-28.706, - ,0.0040212,1.3453136,0.425,0.417, - ,0.0108360,-30.790,1.071980,0.0020062,0.487,0.200216,0.0004024,0.251
AW_N_1-1_-0000.dxf,29, - , - ,CO2 Lhyges,3325.8,3335.4,3341.5,15.7,0.000,22,25,29,75.3,81.0,96.3,0.236,0.232,0.003,0.001,811,232,268,311,0.0117248,1.1533818,-18.309,-21.697, - ,0.0040011,1.3385766,-4.584,-4.593, - ,0.0109221,-23.090,1.080405,0.0019961,-4.546,0.199211,0.0004014,-2.348
AW_N_1-1_-0000.dxf,30, - , - ,CO2 Lhyges,3360.7,3366.2,3371.6,10.9,0.000,24,28,33,83.1,90.0,106.8,0.135,0.133,0.002,0.001,464,133,153,178,0.0116632,1.1473222,-23.467,-26.837, - ,0.0040062,1.3402889,-3.311,-3.319, - ,0.0108599,-28.647,1.074324,0.0019987,-3.259,0.199468,0.0004016,-1.683
AW_N_1-1_-0000.dxf,31, - , - ,CO2 Lhyges,3402.3,3409.2,3415.5,13.2,0.000,40,46,53,80.7,87.2,103.4,0.276,0.271,0.003,0.001,947,271,312,363,0.0116930,1.1502489,-20.975,-24.355, - ,0.0040045,1.3397000,-3.749,-3.757, - ,0.0108899,-25.970,1.077254,0.0019978,-3.703,0.199379,0.0004016,-1.913
AW_N_1-1_-0000.dxf,32, - , - ,CO2 Lhyges,3501.2,3668.6,3670.9,169.7,0.000,233,267,310,98.6,107.7,127.6,16.595,16.342,0.187,0.066,56929,16342,18736,21851,0.0116543,1.1464495,-24.209,-27.577, - ,0.0039966,1.3370758,-5.701,-5.709, - ,0.0108520,-29.352,1.073554,0.0019939,-5.649,0.198990,0.0004012,-2.919
AW_N_1-1_-0000.dxf,33, - , - ,CO2 Lhyges,3699.7,3729.2,3731.7,32.0,0.000,1465,1721,1970,4.9,0.2,1.9,42.696,42.033,0.494,0.170,147944,42033,49380,56531,0.0119425,1.1747914,-0.086,-3.538, - ,0.0040200,1.3449124,0.127,0.119, - ,0.0111377,-3.797,1.101507,0.0020055,0.127,0.200144,0.0004024,0.066
AW_N_1-1_-0000.dxf,34, - , - ,CO2 Lhyges,3759.3,3788.3,3791.5,32.2,0.000,1465,1722,1971,5.1,0.4,2.2,42.896,42.229,0.496,0.170,148635,42229,49610,56796,0.0119424,1.1747860,-0.091,-3.542, - ,0.0040201,1.3449470,0.153,0.145, - ,0.0111377,-3.803,1.101500,0.0020055,0.153,0.200149,0.0004024,0.079
