Time;Cumm.mm
14/04/2016 11:02;0
14/04/2016 11:32;0
14/04/2016 12:02;0
14/04/2016 12:32;0
14/04/2016 13:02;0
14/04/2016 13:32;0
14/04/2016 14:02;0
14/04/2016 14:32;0
14/04/2016 15:02;0
14/04/2016 15:32;0
14/04/2016 16:02;0
14/04/2016 16:32;0
14/04/2016 17:02;0
14/04/2016 17:32;0
14/04/2016 18:02;0.2
14/04/2016 18:32;0
14/04/2016 19:02;0
14/04/2016 19:32;0
14/04/2016 20:02;0
14/04/2016 20:32;0
14/04/2016 21:02;0
14/04/2016 21:32;0
14/04/2016 22:02;0
14/04/2016 22:32;0
14/04/2016 23:02;0
14/04/2016 23:32;0
15/04/2016 00:02;0
15/04/2016 00:32;0
15/04/2016 01:02;0
15/04/2016 01:32;0
15/04/2016 02:02;0
15/04/2016 02:32;0
15/04/2016 03:02;0
15/04/2016 03:32;0
15/04/2016 04:02;0
15/04/2016 04:32;0
15/04/2016 05:02;0
15/04/2016 05:32;0
15/04/2016 06:02;0.6
15/04/2016 06:32;1.4
15/04/2016 07:02;1
15/04/2016 07:32;1.6
15/04/2016 08:02;0.2
15/04/2016 08:32;0
15/04/2016 09:02;0.2
15/04/2016 09:32;0
15/04/2016 10:02;0
15/04/2016 10:32;0
15/04/2016 11:02;0
15/04/2016 11:32;0
15/04/2016 12:02;0
15/04/2016 12:32;0
15/04/2016 13:02;0
15/04/2016 13:32;0
15/04/2016 14:02;0
15/04/2016 14:32;0
15/04/2016 15:02;0
15/04/2016 15:32;0
15/04/2016 16:02;0.2
15/04/2016 16:32;0
15/04/2016 17:02;0
15/04/2016 17:32;0
15/04/2016 18:02;0
15/04/2016 18:32;0
15/04/2016 19:02;0
15/04/2016 19:32;0
15/04/2016 20:02;0
15/04/2016 20:32;0
15/04/2016 21:02;0
15/04/2016 21:32;0
15/04/2016 22:02;0
15/04/2016 22:32;0
15/04/2016 23:02;0
15/04/2016 23:32;0
16/04/2016 00:02;0
16/04/2016 00:32;0
16/04/2016 01:02;0
16/04/2016 01:32;0
16/04/2016 02:02;0.2
16/04/2016 02:32;0.6
16/04/2016 03:02;0.6
16/04/2016 03:32;0.4
16/04/2016 04:02;0.4
16/04/2016 04:32;1.6
16/04/2016 05:02;0.8
16/04/2016 05:32;0.8
16/04/2016 06:02;0.6
16/04/2016 06:32;0.6
16/04/2016 07:02;0.2
16/04/2016 07:32;1.8
16/04/2016 08:02;1.4
16/04/2016 08:32;0.4
16/04/2016 09:02;0.2
16/04/2016 09:32;0
16/04/2016 10:02;0.8
16/04/2016 10:32;0.2
16/04/2016 11:02;0
16/04/2016 11:32;0.2
16/04/2016 12:02;1.2
16/04/2016 12:32;1.2
16/04/2016 13:02;0.2
16/04/2016 13:32;0
16/04/2016 14:02;0
16/04/2016 14:32;0
16/04/2016 15:02;0
16/04/2016 15:32;0
16/04/2016 16:02;0
16/04/2016 16:32;0
16/04/2016 17:02;0
16/04/2016 17:32;0
16/04/2016 18:02;0.2
16/04/2016 18:32;0
16/04/2016 19:02;0
16/04/2016 19:32;0
16/04/2016 20:02;0
16/04/2016 20:32;0
16/04/2016 21:02;0.2
16/04/2016 21:32;0
16/04/2016 22:02;0.2
16/04/2016 22:32;0
16/04/2016 23:02;0.6
16/04/2016 23:32;1.2
17/04/2016 00:02;1.4
17/04/2016 00:32;1.2
17/04/2016 01:02;0.6
17/04/2016 01:32;0.4
17/04/2016 02:02;0.8
17/04/2016 02:32;0.6
17/04/2016 03:02;0.8
17/04/2016 03:32;0
17/04/2016 04:02;0
17/04/2016 04:32;0
17/04/2016 05:02;0.4
17/04/2016 05:32;0
17/04/2016 06:02;0.2
17/04/2016 06:32;0.4
17/04/2016 07:02;0.6
17/04/2016 07:32;0.8
17/04/2016 08:02;0.8
17/04/2016 08:32;0.6
17/04/2016 09:02;0.6
17/04/2016 09:32;0
17/04/2016 10:02;0
17/04/2016 10:32;0
17/04/2016 11:02;0
17/04/2016 11:32;0
17/04/2016 12:02;0
17/04/2016 12:32;0
17/04/2016 13:02;0
17/04/2016 13:32;0
17/04/2016 14:02;0
17/04/2016 14:32;0
17/04/2016 15:02;0
17/04/2016 15:32;0
17/04/2016 16:02;0.4
17/04/2016 16:32;0
17/04/2016 17:02;0
17/04/2016 17:32;0
17/04/2016 18:02;0
17/04/2016 18:32;0
17/04/2016 19:02;0
17/04/2016 19:32;0
17/04/2016 20:02;0
17/04/2016 20:32;0
17/04/2016 21:02;0
17/04/2016 21:32;0
17/04/2016 22:02;0
17/04/2016 22:32;0
17/04/2016 23:02;0
17/04/2016 23:32;0
18/04/2016 00:02;0
18/04/2016 00:32;0
18/04/2016 01:02;0
18/04/2016 01:32;0
18/04/2016 02:02;0
18/04/2016 02:32;0.2
18/04/2016 03:02;0
18/04/2016 03:32;0.4
18/04/2016 04:02;0
18/04/2016 04:32;0
18/04/2016 05:02;0
18/04/2016 05:32;0
18/04/2016 06:02;0
18/04/2016 06:32;0
18/04/2016 07:02;0
18/04/2016 07:32;0
18/04/2016 08:02;0
18/04/2016 08:32;0
18/04/2016 09:02;0
18/04/2016 09:32;0
18/04/2016 10:02;0
18/04/2016 10:32;0
18/04/2016 11:02;0.2
18/04/2016 11:32;0
18/04/2016 12:02;0
18/04/2016 12:32;0
18/04/2016 13:02;0
18/04/2016 13:32;0
18/04/2016 14:02;0
18/04/2016 14:32;0
18/04/2016 15:02;0
18/04/2016 15:32;0
18/04/2016 16:02;0
18/04/2016 16:32;0
18/04/2016 17:02;0
18/04/2016 17:32;0
18/04/2016 18:02;0
18/04/2016 18:32;0
18/04/2016 19:02;0
18/04/2016 19:32;0
18/04/2016 20:02;0
18/04/2016 20:32;0
18/04/2016 21:02;0
18/04/2016 21:32;0
18/04/2016 22:02;0
18/04/2016 22:32;0
18/04/2016 23:02;0
18/04/2016 23:32;0
19/04/2016 00:02;0
19/04/2016 00:32;0
19/04/2016 01:02;0
19/04/2016 01:32;0
19/04/2016 02:02;0
19/04/2016 02:32;0
19/04/2016 03:02;0
19/04/2016 03:32;0
19/04/2016 04:02;0
19/04/2016 04:32;0
19/04/2016 05:02;0
19/04/2016 05:32;0
19/04/2016 06:02;0
19/04/2016 06:32;0
19/04/2016 07:02;0
19/04/2016 07:32;0
19/04/2016 08:02;0
19/04/2016 08:32;0
19/04/2016 09:02;0
19/04/2016 09:32;0
19/04/2016 10:02;0
19/04/2016 10:32;0
19/04/2016 11:02;0
19/04/2016 11:32;0
19/04/2016 12:02;0
19/04/2016 12:32;0
19/04/2016 13:02;0
19/04/2016 13:32;0
19/04/2016 14:02;0
19/04/2016 14:32;0
19/04/2016 15:02;0
19/04/2016 15:32;0
19/04/2016 16:02;0
19/04/2016 16:32;0
19/04/2016 17:02;0
19/04/2016 17:32;0
19/04/2016 18:02;0
19/04/2016 18:32;0
19/04/2016 19:02;0
19/04/2016 19:32;0
19/04/2016 20:02;0
19/04/2016 20:32;0
19/04/2016 21:02;0
19/04/2016 21:32;0
19/04/2016 22:02;0
19/04/2016 22:32;0
19/04/2016 23:02;0
19/04/2016 23:32;0
20/04/2016 00:02;0
20/04/2016 00:32;0
20/04/2016 01:02;0
20/04/2016 01:32;0
20/04/2016 02:02;0
20/04/2016 02:32;0
20/04/2016 03:02;0
20/04/2016 03:32;0
20/04/2016 04:02;0
20/04/2016 04:32;0
20/04/2016 05:02;0
20/04/2016 05:32;0
20/04/2016 06:02;0
20/04/2016 06:32;0
20/04/2016 07:02;0
20/04/2016 07:32;0
20/04/2016 08:02;0
20/04/2016 08:32;0
