25/03/2016 00:00;1,256
25/03/2016 00:02;1,219
25/03/2016 00:04;1,192
25/03/2016 00:06;1,212
25/03/2016 00:08;1,195
25/03/2016 00:10;1,219
25/03/2016 00:12;1,217
25/03/2016 00:14;1,23
25/03/2016 00:16;1,183
25/03/2016 00:18;1,205
25/03/2016 00:20;1,206
25/03/2016 00:22;1,191
25/03/2016 00:24;1,197
25/03/2016 00:26;1,21
25/03/2016 00:28;1,207
25/03/2016 00:30;1,219
25/03/2016 00:32;1,248
25/03/2016 00:34;1,217
25/03/2016 00:36;1,226
25/03/2016 00:38;1,208
25/03/2016 00:40;1,222
25/03/2016 00:42;1,229
25/03/2016 00:44;1,223
25/03/2016 00:46;1,209
25/03/2016 00:48;1,195
25/03/2016 00:50;1,209
25/03/2016 00:52;1,193
25/03/2016 00:54;1,169
25/03/2016 00:56;1,213
25/03/2016 00:58;1,225
25/03/2016 01:00;1,196
25/03/2016 01:02;1,256
25/03/2016 01:04;1,201
25/03/2016 01:06;1,225
25/03/2016 01:08;1,207
25/03/2016 01:10;1,207
25/03/2016 01:12;1,266
25/03/2016 01:14;1,216
25/03/2016 01:16;1,197
25/03/2016 01:18;1,222
25/03/2016 01:20;1,191
25/03/2016 01:22;1,219
25/03/2016 01:24;1,223
25/03/2016 01:26;1,211
25/03/2016 01:28;1,215
25/03/2016 01:30;1,207
25/03/2016 01:32;1,201
25/03/2016 01:34;1,206
25/03/2016 01:36;1,198
25/03/2016 01:38;1,221
25/03/2016 01:40;1,19
25/03/2016 01:42;1,231
25/03/2016 01:44;1,203
25/03/2016 01:46;1,225
25/03/2016 01:48;1,214
25/03/2016 01:50;1,176
25/03/2016 01:52;1,209
25/03/2016 01:54;1,201
25/03/2016 01:56;1,19
25/03/2016 01:58;1,232
25/03/2016 02:00;1,164
25/03/2016 02:02;1,266
25/03/2016 02:04;1,229
25/03/2016 02:06;1,21
25/03/2016 02:08;1,156
25/03/2016 02:10;1,223
25/03/2016 02:12;1,21
25/03/2016 02:14;1,204
25/03/2016 02:16;1,208
25/03/2016 02:18;1,192
25/03/2016 02:20;1,23
25/03/2016 02:22;1,243
25/03/2016 02:24;1,21
25/03/2016 02:26;1,191
25/03/2016 02:28;1,213
25/03/2016 02:30;1,211
25/03/2016 02:32;1,219
25/03/2016 02:34;1,164
25/03/2016 02:36;1,206
25/03/2016 02:38;1,221
25/03/2016 02:40;1,228
25/03/2016 02:42;1,225
25/03/2016 02:44;1,216
25/03/2016 02:46;1,23
25/03/2016 02:48;1,201
25/03/2016 02:50;1,212
25/03/2016 02:52;1,201
25/03/2016 02:54;1,214
25/03/2016 02:56;1,235
25/03/2016 02:58;1,223
25/03/2016 03:00;1,206
25/03/2016 03:02;1,212
25/03/2016 03:04;1,184
25/03/2016 03:06;1,2
25/03/2016 03:08;1,194
25/03/2016 03:10;1,207
25/03/2016 03:12;1,206
25/03/2016 03:14;1,15
25/03/2016 03:16;1,207
25/03/2016 03:18;1,187
25/03/2016 03:20;1,22
25/03/2016 03:22;1,226
25/03/2016 03:24;1,213
25/03/2016 03:26;1,209
25/03/2016 03:28;1,227
25/03/2016 03:30;1,193
25/03/2016 03:32;1,192
25/03/2016 03:34;1,21
25/03/2016 03:36;1,221
25/03/2016 03:38;1,186
25/03/2016 03:40;1,266
25/03/2016 03:42;1,2
25/03/2016 03:44;1,199
25/03/2016 03:46;1,207
25/03/2016 03:48;1,211
25/03/2016 03:50;1,221
25/03/2016 03:52;1,227
25/03/2016 03:54;1,229
25/03/2016 03:56;1,199
25/03/2016 03:58;1,225
25/03/2016 04:00;1,196
25/03/2016 04:02;1,228
25/03/2016 04:04;1,221
25/03/2016 04:06;1,204
25/03/2016 04:08;1,211
25/03/2016 04:10;1,221
25/03/2016 04:12;1,221
25/03/2016 04:14;1,222
25/03/2016 04:16;1,218
25/03/2016 04:18;1,199
25/03/2016 04:20;1,219
25/03/2016 04:22;1,182
25/03/2016 04:24;1,207
25/03/2016 04:26;1,193
25/03/2016 04:28;1,219
25/03/2016 04:30;1,206
25/03/2016 04:32;1,242
25/03/2016 04:34;1,248
25/03/2016 04:36;1,197
25/03/2016 04:38;1,225
25/03/2016 04:40;1,267
25/03/2016 04:42;1,164
25/03/2016 04:44;1,217
25/03/2016 04:46;1,231
25/03/2016 04:48;1,161
25/03/2016 04:50;1,197
25/03/2016 04:52;1,191
25/03/2016 04:54;1,205
25/03/2016 04:56;1,194
25/03/2016 04:58;1,199
25/03/2016 05:00;1,207
25/03/2016 05:02;1,195
25/03/2016 05:04;1,255
25/03/2016 05:06;1,207
25/03/2016 05:08;1,258
25/03/2016 05:10;1,206
25/03/2016 05:12;1,25
25/03/2016 05:14;1,154
25/03/2016 05:16;1,202
25/03/2016 05:18;1,204
25/03/2016 05:20;1,208
25/03/2016 05:22;1,241
25/03/2016 05:24;1,201
25/03/2016 05:26;1,157
25/03/2016 05:28;1,208
25/03/2016 05:30;1,247
25/03/2016 05:32;1,216
25/03/2016 05:34;1,211
25/03/2016 05:36;1,191
25/03/2016 05:38;1,248
25/03/2016 05:40;1,207
25/03/2016 05:42;1,22
25/03/2016 05:44;1,215
25/03/2016 05:46;1,174
25/03/2016 05:48;1,242
25/03/2016 05:50;1,217
25/03/2016 05:52;1,185
25/03/2016 05:54;1,226
25/03/2016 05:56;1,178
25/03/2016 05:58;1,216
25/03/2016 06:00;1,203
25/03/2016 06:02;1,2
25/03/2016 06:04;1,196
25/03/2016 06:06;1,241
25/03/2016 06:08;1,263
25/03/2016 06:10;1,211
25/03/2016 06:12;1,215
25/03/2016 06:14;1,231
25/03/2016 06:16;1,211
25/03/2016 06:18;1,186
25/03/2016 06:20;1,236
25/03/2016 06:22;1,225
25/03/2016 06:24;1,268
25/03/2016 06:26;1,227
25/03/2016 06:28;1,167
25/03/2016 06:30;1,223
25/03/2016 06:32;1,205
25/03/2016 06:34;1,215
25/03/2016 06:36;1,215
25/03/2016 06:38;1,217
25/03/2016 06:40;1,201
25/03/2016 06:42;1,213
25/03/2016 06:44;1,218
25/03/2016 06:46;1,242
25/03/2016 06:48;1,256
25/03/2016 06:50;1,215
25/03/2016 06:52;1,221
25/03/2016 06:54;1,226
25/03/2016 06:56;1,221
25/03/2016 06:58;1,215
25/03/2016 07:00;1,25
25/03/2016 07:02;1,262
25/03/2016 07:04;1,224
25/03/2016 07:06;1,201
25/03/2016 07:08;1,225
25/03/2016 07:10;1,224
25/03/2016 07:12;1,224
25/03/2016 07:14;1,157
25/03/2016 07:16;1,216
25/03/2016 07:18;1,26
25/03/2016 07:20;1,2
25/03/2016 07:22;1,212
25/03/2016 07:24;1,211
25/03/2016 07:26;1,258
25/03/2016 07:28;1,216
25/03/2016 07:30;1,194
25/03/2016 07:32;1,21
25/03/2016 07:34;1,229
25/03/2016 07:36;1,231
25/03/2016 07:38;1,215
25/03/2016 07:40;1,261
25/03/2016 07:42;1,212
25/03/2016 07:44;1,201
25/03/2016 07:46;1,219
25/03/2016 07:48;1,205
25/03/2016 07:50;1,185
25/03/2016 07:52;1,264
25/03/2016 07:54;1,201
25/03/2016 07:56;1,216
25/03/2016 07:58;1,222
25/03/2016 08:00;1,196
25/03/2016 08:02;1,191
25/03/2016 08:04;1,194
25/03/2016 08:06;1,218
25/03/2016 08:08;1,216
25/03/2016 08:10;1,207
25/03/2016 08:12;1,227
25/03/2016 08:14;1,179
25/03/2016 08:16;1,199
25/03/2016 08:18;1,191
25/03/2016 08:20;1,209
25/03/2016 08:22;1,209
25/03/2016 08:24;1,225
25/03/2016 08:26;1,151
25/03/2016 08:28;1,235
25/03/2016 08:30;1,251
25/03/2016 08:32;1,201
25/03/2016 08:34;1,203
25/03/2016 08:36;1,223
25/03/2016 08:38;1,22
25/03/2016 08:40;1,194
25/03/2016 08:42;1,197
25/03/2016 08:44;1,239
25/03/2016 08:46;1,187
25/03/2016 08:48;1,21
25/03/2016 08:50;1,158
25/03/2016 08:52;1,207
25/03/2016 08:54;1,244
25/03/2016 08:56;1,217
25/03/2016 08:58;1,213
25/03/2016 09:00;1,18
25/03/2016 09:02;1,138
25/03/2016 09:04;1,19
25/03/2016 09:06;1,155
25/03/2016 09:08;1,184
25/03/2016 09:10;1,201
25/03/2016 09:12;1,211
25/03/2016 09:14;1,187
25/03/2016 09:16;1,212
25/03/2016 09:18;1,202
25/03/2016 09:20;1,2
25/03/2016 09:22;1,224
25/03/2016 09:24;1,249
25/03/2016 09:26;1,203
25/03/2016 09:28;1,16
25/03/2016 09:30;1,224
25/03/2016 09:32;1,206
25/03/2016 09:34;1,181
25/03/2016 09:36;1,199
25/03/2016 09:38;1,186
25/03/2016 09:40;1,216
25/03/2016 09:42;1,136
25/03/2016 09:44;1,133
25/03/2016 09:46;1,194
25/03/2016 09:48;1,17
25/03/2016 09:50;1,147
25/03/2016 09:52;1,186
25/03/2016 09:54;1,195
25/03/2016 09:56;1,186
25/03/2016 09:58;1,151
25/03/2016 10:00;1,177
25/03/2016 10:02;1,169
25/03/2016 10:04;1,23
25/03/2016 10:06;1,138
25/03/2016 10:08;1,164
25/03/2016 10:10;1,206
25/03/2016 10:12;1,176
25/03/2016 10:14;1,186
25/03/2016 10:16;1,112
25/03/2016 10:18;1,137
25/03/2016 10:20;1,19
25/03/2016 10:22;1,182
25/03/2016 10:24;1,181
25/03/2016 10:26;1,204
25/03/2016 10:28;1,161
25/03/2016 10:30;1,158
25/03/2016 10:32;1,158
25/03/2016 10:34;1,155
25/03/2016 10:36;1,184
25/03/2016 10:38;1,201
