"ti";"WeekSubWeek";"tf";"iflux";"fflux";"changeflux";"maxQ";"minQ";"Duration.Hrs";"chExtreme";"Peak";"Markers";"TimeDiff";"AveDischarge.m3.h";"Volume.m3";"Sampled.Hrs";"Sampled";"Conc.mug.L";"Conc.SD";"OXA_mean";"OXA_SD";"ESA_mean";"ESA_SD";"N.x";"diss.d13C";"SD.d13C";"se.d13C";"N_ngC.diss";"ngC.mean.diss";"ngC.SD.diss";"MES.mg.L";"MES.sd";"MO.mg.L";"Conc.Solids.mug.gMES";"Conc.Solids.ug.gMES.SD";"N.y";"filt.d13C";"filt.SD.d13C";"filt.se.d13C";"N_ngC.fl";"ngC.mean.fl";"ngC.SD.fl";"DD13C.diss";"DD13C.filt";"f.diss";"f.filt";"B.diss";"B.filt";"NH4.mM";"TIC.ppm.filt";"Cl.mM";"NO3...mM";"PO4..mM";"NPOC.ppm";"TIC.ppm.unfilt";"TOC.ppm.unfilt";"ExpMES.Kg";"Appl.Mass.g";"timeSinceApp";"CumAppMass.g";"DissSmeto.mg";"DissSmeto.mg.SD";"DissSmeto.g";"DissSmeto.g.SD";"DissOXA.mg";"DissOXA.mg.SD";"DissOXA.g";"DissOXA.g.SD";"DissESA.mg";"DissESA.mg.SD";"DissESA.g";"DissESA.g.SD";"FiltSmeto.mg";"FiltSmeto.mg.SD";"FiltSmeto.g";"FiltSmeto.g.SD";"TotSMout.mg";"TotSMout.mg.SD";"TotSMout.g";"TotSMout.g.SD";"FracDiss";"FracFilt";"MELsm.g";"MELsm.g.SD";"CumOutDiss.g";"CumOutFilt.g";"CumOutSmeto.g";"CumOutMELsm.g";"BalMassDisch.g";"prctMassOut";"FracDeltaOut";"Events";"Weeks";"Event"
2016-03-25 00:04:00;"W0-0x";2016-03-25 12:02:00;1,2486;1,12922717826974;-0,11937282173026;1,2486;1,11829637779678;11,9666666666667;-0,13030362220322;NA;NA;NA;1,20477462754017;14,4171363762307;11,9666666666667;"Not Sampled";0,245659365;0,01931;4,82409438596491;1,14144531439851;18,0553075438596;3,49722059175219;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,64472898635092;0,0232375477245465;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35273262511153;9497,87;0,5;9497,87;3,54170456730323;0,278394903425015;0,00354170456730323;0,000278394903425015;69,549626654265;16,4563727636928;0,069549626654265;0,0164563727636928;260,305831174611;50,4199062090536;0,260305831174611;0,0504199062090536;3,45106187959565;0,124384379832766;0,00345106187959565;0,000124384379832766;6,99276644689889;0,215609828393101;0,00699276644689889;0,000215609828393101;0,506481175111159;0,493518824888841;0,302126426553858;0,026894972271207;0,00354170456730323;0,00345106187959565;0,00699276644689889;0,302126426553858;9497,56787357345;4,98085886608904e-05;0;"0-1";"W0";"0"
2016-03-25 12:04:00;"W0-1";2016-03-28 22:36:00;1,12438174261579;1,31312483924058;0,18874309662479;1,38038798407296;1,08219916927402;82,5333333333333;0,25600624145717;NA;NA;NA;1,21351066613737;100,155080311871;82,5333333333333;"Sampled";0,245659365;0,01931;4,82409438596491;1,14144531439851;18,0553075438596;3,49722059175219;NA;NA;NA;NA;NA;NA;NA;53,44444444;NA;0;0,64472898635092;0,0232375477245465;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35273262511153;0;3,9;9497,87;24,6040334309382;1,93399460082223;0,0246040334309382;0,00193399460082223;483,157560658362;114,321547135192;0,483157560658362;0,114321547135192;1808,33077711079;350,26440923527;1,80833077711079;0,35026440923527;3,45106187959565;0,124384379832766;0,00345106187959565;0,000124384379832766;28,0550953105339;1,37036611713;0,0280550953105339;0,00137036611713;0,876989835842765;0,123010164157235;2,07833294934281;0,186837617108468;0,0281457379982415;0,00690212375919131;0,0350478617574328;2,38045937589666;9495,4895406241;0,000199832886279816;0;"0-2";"W0";"0"
2016-03-28 22:38:00;"W0-2x";2016-03-30 12:16:00;1,30809987139246;1,45634948147711;0,14824961008465;1,63778159364155;0,929054964110753;37,6333333333333;0,32968172224909;NA;NA;NA;1,28471939896462;48,3482733810351;37,6333333333333;"Not Sampled";3,5169528435;0,154365;17,6776646798935;5,66334813336615;32,0194750546523;3,26710257003319;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,385309361091339;0,0251506164789869;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,8753430346607;0;5,5;9497,87;170,038597545747;7,46328122046348;0,170038597545747;0,00746328122046348;854,684564681757;273,813103803962;0,854684564681757;0,273813103803962;1548,08633345956;157,958768219847;1,54808633345956;0,157958768219847;5,73160892069961;0,374124047658121;0,00573160892069961;0,000374124047658121;175,770206466446;5,28396325586955;0,175770206466446;0,00528396325586955;0,967391465050172;0,032608534949828;2,37909601476867;0,178859705140304;0,198184335543988;0,0126337326798909;0,210818068223879;4,75955539066533;9493,11044460934;0,00125198889155086;0;"0-3";"W0";"0"
2016-03-30 12:18:00;"W1-1";2016-03-31 15:34:00;1,45607958518169;16,445436176296;14,9893565911143;38,3997898080141;1,44897674761303;27,2666666666667;36,9437102228324;1;16,8897189482269;"24";14,3166474978249;390,367255107358;27,2666666666667;"Sampled";6,788246322;0,28942;30,531234973822;10,1852509523338;45,983642565445;3,03698454831418;3;-30,4686666666667;0,106001572315383;0,06120003631081;3;42,6923076933333;1,92116879635172;62,5;NA;0,001;0,125889735831757;0,0270636852334274;NA;NA;NA;NA;NA;NA;NA;0,741333333333333;NA;0,645907543362573;NA;35,4092456637427;NA;0,05;51,8;1,48;616;NA;4;44,8;4,7;24,3979534442099;0;6,6;9497,87;2649,90908371176;112,980090973172;2,64990908371176;0,112980090973172;11918,3943917687;3975,98845684215;11,9183943917687;3,97598845684215;17950,5083281106;1185,53932192887;17,9505083281106;1,18553932192887;3,07145191392709;0,660298532353912;0,00307145191392709;0,000660298532353912;2652,98053562569;79,8903528295437;2,65298053562569;0,0798903528295437;0,998842263683174;0,00115773631682628;30,2413655118089;2,40621294417904;2,84809341925575;0,015705184593818;2,86379860384957;35,0009209024743;9462,86907909753;0,0188968439354828;-0,575761638922246;"1-1";"W1";"1"
2016-03-31 15:36:00;"W1-2";2016-04-01 14:44:00;16,3343489410368;15,1845358179938;-1,149813123043;18,6689719182762;13,2011134373946;23,1333333333333;-3,1332355036422;NA;NA;NA;15,5292991375118;359,244453381107;23,1333333333333;"Sampled";6,560998197;0,19064;32,4924653403141;0,24305443671946;41,2805158638743;0,853382023315018;3;-30,6196666666667;0,151354991108101;0,0873848448594558;3;54,6969696966667;2,54076580931272;22,5;NA;1e-04;0,435787160684896;0,123237063866661;NA;NA;NA;NA;NA;NA;NA;0,590333333333334;NA;0,706032060338976;NA;29,3967939661024;NA;NA;44,8;1574;778;NA;4,4;26,4;5,4;8,08300020107491;0;7,6;9497,87;2357,00221091569;68,4863625925742;2,35700221091569;0,0684863625925742;11672,7379501857;87,3159582611353;11,6727379501857;0,0873159582611353;14829,7963568076;306,572758491067;14,8297963568076;0,306572758491067;3,52246770744188;0,996125212014102;0,00352246770744188;0,000996125212014102;2360,52467862314;48,4322935994134;2,36052467862314;0,0484322935994134;0,998507760694331;0,00149223930566847;27,0082117247779;0,163408414151343;5,20509563017144;0,0192276523012599;5,2243232824727;62,0091326272522;9435,86086737275;0,0168137179518646;-0,514830439113444;"1-2";"W1";"1"
2016-04-01 14:46:00;"W1-3x";2016-04-05 15:06:00;15,203628654395;5,85637980077503;-9,34724885361997;15,8956400764712;5,47104244868041;96,3333333333333;-9,73258620571459;NA;NA;NA;9,1077197661138;877,377004135629;96,3333333333333;"Not Sampled";8,002650037;0,26209;68,5168601146015;0,697851658944015;69,9241699597149;1,83978720669362;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,257569915876865;0,0639603914951228;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,93575534028406;0;11,6;9497,87;7021,34111460894;229,951739013907;7,02134111460894;0,229951739013907;60115,1174601291;612,278997855379;60,1151174601291;0,612278997855379;61349,8587559252;1614,18698765591;61,3498587559252;1,61418698765591;2,04401183541634;0,50757401837408;0,00204401183541634;0,00050757401837408;7023,38512644436;162,600830113047;7,02338512644436;0,162600830113047;0,999708970560689;0,000291029439311288;121,004058247548;0,885251273833323;12,2264367447804;0,0212716641366762;12,2477084089171;183,0131908748;9314,8568091252;0,0500266816325921;0;"1-3";"W1";"1"
2016-04-05 15:08:00;"W2-1";2016-04-06 14:50:00;5,87010384062002;14,1442199697064;8,27411612908638;19,1639337349349;5,87010384062002;23,7;13,2938298943149;2;14,1107970978894;"136";14,6057392958147;346,156021310809;23,7;"Sampled";9,444301877;0,33354;104,541254888889;1,15264888116857;98,5678240555555;2,82619239007223;3;-30,0963333333333;0,0691399546813073;0,0399179714470113;3;60,0699300733333;1,25143567455348;22,5;NA;1e-04;0,0793526710688331;0,00468371912358462;3;-27,208;1,77946368324841;1,02737383653663;3;0,796460177333333;0,0574795621265521;1,11366666666667;4,002;0,518660901198135;0,0948302279168429;48,1339098801865;90,5169772083157;NA;66,7;1604;895;NA;5,8;39;2,7;7,7885104794932;0;12,6;9497,87;3269,20196180053;115,456879348007;3,26920196180053;0,115456879348007;36187,584855177;398,996350673668;36,187584855177;0,398996350673668;34119,8458043349;978,303513206289;34,1198458043349;0,978303513206289;0,618039110195384;0,0364791954770415;0,000618039110195384;3,64791954770415e-05;3269,82000091072;81,6403463965949;3,26982000091072;0,0816403463965949;0,999810986809664;0,000189013190335629;69,458879370614;0,542434653179837;15,4956387065809;0,0218897032468716;15,5175284098278;252,472070245414;9245,39792975459;0,0232905132263842;-0,700959049565669;"2-1";"W2";"2"
2016-04-06 14:52:00;"W2-2";2016-04-08 00:36:00;14,0253759757651;8,06118184572568;-5,96419413003942;14,316238838125;7,80055414292503;33,7333333333333;-6,22482183284007;NA;NA;NA;10,5655678384347;356,411821749864;33,7333333333333;"Sampled";1,042188295;0,03904;26,8858487901235;0,61000111382676;51,9524524938272;0,191041940566208;3;-28,6686666666667;0,202213583454062;0,116748066841001;3;7,082066869;1,15731254481266;5;NA;1e-04;0,0507526961009355;0,00102720522480505;3;-27,6486666666667;2,5753262576484;1,48686530810442;3;0,707964602;0,0383197084692682;2,54133333333333;3,56133333333333;0,223798135897271;0,122854317687578;77,6201864102729;87,7145682312422;NA;52,1;1238;0,7;NA;3,4;32,3;3,8;1,78205910874932;0;14;9497,87;371,448228827335;13,9143175211147;0,371448228827335;0,0139143175211147;9582,43434657929;217,411608248442;9,58243434657929;0,217411608248442;18516,4682376982;68,0896060678314;18,5164682376982;0,0680896060678314;0,0904443043802582;0,00183054042741873;9,04443043802582e-05;1,83054042741873e-06;371,538673131715;9,83890835990654;0,371538673131715;0,00983890835990654;0,999756568263492;0,000243431736507803;26,0746653799215;0,132080488544379;15,8670869354082;0,0219801475512519;15,8890670829595;278,546735625336;9219,32326437467;0,00264642285455386;-0,0758694146762531;"2-2";"W2";"2"
2016-04-08 00:38:00;"W2-3x";2016-04-14 13:50:00;8,06114547658054;4,64225281420218;-3,41889266237836;8,06581310501155;4,27978068826177;157,2;-3,78136478831877;NA;NA;NA;14,6057392958147;346,156021310809;23,7;"Not Sampled";4,9389620475;0,25495;35,9832607509939;1,63447162950964;37,9998136621679;0,258952822579818;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,0662637828790139;0,0011851472776953;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;52,2079309207542;0;20,6;9497,87;1709,65145176769;88,2524776331908;1,70965145176769;0,0882524776331908;12455,8223753535;565,78219621645;12,4558223753535;0,56578219621645;13153,8643078481;89,6380787714336;13,1538643078481;0,0896380787714336;3,45949499909541;0,0618740872048358;0,00345949499909541;6,18740872048358e-05;1713,11094676678;62,4039407281283;1,71311094676678;0,0624039407281283;0,997980577378468;0,00201942262153227;25,7111798092068;0,336796978181843;17,5767383871759;0,0254396425503473;17,6021780297263;304,257915434543;9193,61208456546;0,0122022720372444;0;"2-3";"W2";"2"
2016-04-14 13:52:00;"W3-1";2016-04-16 18:30:00;4,66140225136175;23,7885730891726;19,1271708378109;32,594246195365;3,62027978020054;52,6333333333333;27,9328439440033;3;16,9048084951297;"256";9,87330254521857;519,664823963337;52,6333333333333;"Sampled";8,8357358;0,47086;45,0806727118644;2,65894214519251;24,0471748305085;0,326863704593428;3;-29,917;0,135103663902945;0,0780021367228702;3;32,1678321666667;0,65506971996615;197,5;NA;0,0058;0,0817748696570922;0,00134308933058554;NA;NA;NA;NA;NA;NA;NA;1,293;NA;0,466661435151321;NA;53,3338564848679;NA;NA;69,4;1273;1012;NA;9,1;54,8;3,9;102,633802732759;4744,571;2,2;14242,441;4591,62108909355;244,689379011377;4,59162108909355;0,244689379011377;23426,8398489598;1381,75870181016;23,4268398489598;1,38175870181016;12496,4708751118;169,859569507548;12,4964708751118;0,169859569507548;8,39286584088308;0,13784636540779;0,00839286584088308;0,00013784636540779;4600,01395493444;173,021546638842;4,60001395493444;0,173021546638842;0,998175469482678;0,00182453051732159;39,1776112796471;0,821013279862571;22,1683594762695;0,0338325083912304;22,2021919846607;343,43552671419;13899,0054732858;0,0327653160813478;-0,980239961205681;"3-1";"W3";"3"
2016-04-16 18:32:00;"W3-2";2016-04-17 09:00:00;23,7524584713381;79,9810226532562;56,2285641819181;79,9810226532562;19,8333796266195;14,4666666666667;56,2285641819181;4;67,2779591935531;"19";48,7382907874278;705,080606724789;14,4666666666667;"Sampled";10,73573241;0,9381;200,649746965377;6,76154675740205;150,843009083503;2,21778530614874;3;-29,7683333333333;0,163573632757035;0,094439280904599;3;82,0163170166667;0,615953858214499;52,5;NA;6e-04;0,167069013356504;0,00940750353510219;NA;NA;NA;NA;NA;NA;NA;1,44166666666667;NA;0,427535978559578;NA;57,2464021440422;NA;NA;61,2;1286;1413;NA;5,6;60,1;5;37,0167318530514;0;2,8;14242,441;7569,55672127778;661,436117168525;7,56955672127778;0,661436117168525;141474,245329523;4767,43549010707;141,474245329523;4,76743549010707;106356,480364789;1563,71740924468;106,356480364789;1,56371740924468;6,18434886837158;0,348235035765511;0,00618434886837158;0,000348235035765511;7575,74107014615;467,706028592007;7,57574107014615;0,467706028592007;0,999183664170791;0,00081633582920915;243,027329979529;2,91536784071241;29,7379161975473;0,0400168572596019;29,7779330548069;586,462856693719;13655,9781433063;0,0539610429762977;-1,60633031433276;"4-1";"W3";"4"
2016-04-17 09:02:00;"W3-2.1x";2016-04-18 20:28:00;80,051818122605;18,6875377568462;-61,3642803657588;83,6282317414948;18,4765728616059;35,4333333333333;-61,5752452609991;NA;NA;NA;50,4075455687542;1786,10736465286;35,4333333333333;"Not Sampled";5,803784009;0,47845;106,201933796414;3,75139039494244;84,4633874044966;1,5200485421501;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,0991528778545592;0,00497688161091986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59,9805605350615;0;4,3;14242,441;10366,1813613294;854,563068618161;10,3661813613294;0,854563068618161;189688,056094151;6700,38601209469;189,688056094151;6,70038601209469;150860,678286699;2714,96989576413;150,860678286699;2,71496989576413;5,94724519238094;0,298516148739613;0,00594724519238094;0,000298516148739613;10372,1286065218;604,267377639228;10,3721286065218;0,604267377639228;0,999426612856628;0,00057338714337204;333,186120432065;4,17088000862957;40,1040975588767;0,0459641024519829;40,1500616613286;919,648977125785;13322,7920228742;0,0738793567929337;0;"4-2";"W3";"4"
2016-04-18 20:30:00;"W3-3";2016-04-21 09:10:00;18,669630205477;6,44987591658121;-12,2197542888958;18,8789041643816;6,30149765799847;60,6666666666667;-12,3681325474785;NA;NA;NA;9,94338332272586;603,231921578702;60,6666666666667;"Sampled";0,871835608;0,0188;11,754120627451;0,741234032482829;18,0837657254902;0,822311778151453;3;-30,4056666666667;0,482827436392479;0,278760550373335;3;3,93939393933333;0,172478421931788;137,5;NA;0,0016;0,0312367423526143;0,00054625968673754;NA;NA;NA;NA;NA;NA;NA;0,804333333333336;NA;0,622364687762621;NA;37,7635312237379;NA;NA;73,9;1212;774;NA;1,9;44,64;2,1;82,9443892170715;0;6,8;14242,441;525,919069114576;11,3407601256796;0,525919069114576;0,0113407601256796;7090,46077256512;447,136029754147;7,09046077256512;0,447136029754147;10908,7047479665;496,0447140711;10,9087047479665;0,4960447140711;2,59091251556862;0,0453091760703541;0,00259091251556862;4,53091760703541e-05;528,509981630145;8,01919238918859;0,528509981630145;0,00801919238918859;0,995097703722497;0,00490229627750297;17,139344204182;0,360285506872923;40,6300166279912;0,0485550149675515;40,6785716429588;936,788321329967;13305,65267867;0,00376450957973361;-0,114462423444854;"4-3";"W3";"4"
2016-04-21 09:12:00;"W4-1";2016-04-23 06:36:00;6,38330073326497;7,26633998353306;0,88303925026809;8,26383188924855;6,0459800710562;45,4;1,88053115598358;NA;NA;NA;7,09895752109559;322,29267145774;45,4;"Sampled";0,501218996;0,00929;0,802763404255319;0,245163010804694;5,04750276595745;0,468756232331346;NA;NA;NA;NA;NA;NA;NA;242,5;NA;0,002;0,628218074611827;0,0167433481060712;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;61;1224;0,68;NA;2,8;42,78;1,8;78,155972828502;0;8,7;14242,441;161,539209206206;2,9940989178424;0,161539209206206;0,00299409891784241;258,724762105956;79,0142416948676;0,258724762105956;0,0790142416948676;1626,77315063076;151,076698380535;1,62677315063076;0,151076698380535;49,0989947697358;1,30859265963625;0,0490989947697358;0,00130859265963625;210,638203975942;2,31052408326325;0,210638203975942;0,00231052408326325;0,766903658296747;0,233096341703253;1,87633061829403;0,0883601605497683;40,7915558371974;0,0976540097372873;40,8892098469347;938,664651948261;13303,7763480517;0,00150034921626178;0;"4-4";"W4";"4"
2016-04-23 06:38:00;"W4-2x";2016-04-26 11:48:00;7,29887198682645;7,76030572537674;0,46143373855029;7,98674227467689;4,82164374089334;77,1666666666667;0,68787028785044;NA;NA;NA;6,30793958403137;486,762671234421;77,1666666666667;"Not Sampled";2,0441044175;0,04322;1,02739657712766;0,666111343349202;4,44969407047873;0,468878053365104;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,32415680967923;0,0087912290478573;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50,6852446119225;0;11,9;14242,441;994,99372654438;21,0378826507517;0,99499372654438;0,0210378826507517;500,09830229976;324,238136828206;0,50009830229976;0,324238136828206;2165,94497192219;228,232333739194;2,16594497192219;0,228232333739194;16,4299671912122;0,445585594730086;0,0164299671912122;0,000445585594730086;1011,42369373559;14,8793657954402;1,01142369373559;0,0148793657954402;0,983755603815717;0,0162443961842833;3,38729806496007;0,221717549804586;41,7865495637418;0,114083976928499;41,9006335406703;942,051950013221;13300,3890499868;0,00720424271362526;0;"4-5";"W4";"4"
2016-04-26 11:50:00;"W5-1";2016-05-01 10:44:00;7,6838445803014;17,6291371224501;9,9452925421487;32,4655416104866;5,53177724734016;118,9;24,7816970301852;5;12,8017687826134;"333.333333333333";7,80976161323569;928,580655813724;118,9;"Sampled";3,586989839;0,07715;1,25202975;1,08705967589371;3,851885375;0,468999874398863;3;-29,2653333333333;0,956567997234559;0,552274790701554;3;19,63525836;2,9863511899195;25;21,21320344;0,004;0,0200955447466337;0,00083910998964341;NA;NA;NA;NA;NA;NA;NA;1,94466666666667;NA;0,317941641685283;NA;68,2058358314717;NA;9;74,9;1184;816;NA;3,4;51,94;3,7;23,2145163953431;0;16,9;14242,441;3330,80937709578;71,6399975960288;3,33080937709578;0,0716399975960288;1162,61060635329;1009,42258675004;1,16261060635329;1,00942258675004;3576,78624763679;435,50421094585;3,57678624763679;0,43550421094585;0,466508352994079;0,0194795326120731;0,000466508352994079;1,94795326120731e-05;3331,27588544878;50,6571299769894;3,33127588544878;0,0506571299769894;0,999859961057254;0,000140038942746176;7,59687944084276;0,631237478573903;45,1173589408376;0,114550485281494;45,2319094261191;949,648829454063;13292,7921705459;0,0237282556988366;-0,694415312445019;"5-1";"W5";"5"
2016-05-01 10:46:00;"W5-2";2016-05-03 12:00:00;17,6865096979601;8,92986333116901;-8,75664636679109;48,5316537008299;8,66866077869038;49,2333333333333;-9,01784891926972;6;28,1826797538634;"20.3333333333333";18,3314171260427;902,516769838838;49,2333333333333;"Sampled";0,813034214;0,01884;6,55879225;0,458573778272578;21,433689125;0,825029243197508;3;-29,208;0,0425793377120861;0,0245831920899889;3;12,64925373;2,0802029639267;105;7,071067812;0,007;0,0223238151561823;0,000347966589244485;NA;NA;NA;NA;NA;NA;NA;2,002;NA;0,30739059884996;NA;69,260940115004;NA;1;73,3;1237;1063;NA;11;50,5;8,2;94,764260833078;0;18,9;14242,441;733,777012587738;17,0034159437637;0,733777012587738;0,0170034159437637;5919,419995514;413,870525099359;5,919419995514;0,413870525099359;19344,2638748248;744,602727593196;19,3442638748248;0,744602727593196;2,11549984224988;0,0329747966243609;0,00211549984224988;3,29747966243609e-05;735,892512429988;12,0232533262393;0,735892512429988;0,0120232533262393;0,997125259726771;0,00287474027322862;23,4312807043355;0,443188233735418;45,8511359534253;0,116665985123743;45,9678019385491;973,080110158399;13269,3608898416;0,00524166904880821;-0,15309866957759;"6-1";"W5";"6"
2016-05-03 12:02:00;"W5-3x";2016-05-03 13:08:00;8,88049066493521;12,9427814643907;4,06229079945549;12,9614710381104;8,88049066493521;1,1;4,08098037317519;NA;NA;NA;12,1184644687004;13,3303109155705;1,1;"Not Sampled";0,478264391;0,010495;3,31951209984277;0,230208075374362;11,574365726022;0,514371508410489;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,0275443635154505;0,000770642186299648;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;56,0569675267217;0;19;14242,441;6,37541303187598;0,139901613058912;0,00637541303187598;0,000139901613058912;44,2501283789024;3,06874522001534;0,0442501283789024;0,00306874522001534;154,289893778396;6,8567321332228;0,154289893778396;0,0068567321332228;1,54405349112983;0,0431998640121212;0,00154405349112983;4,31998640121212e-05;7,9194665230058;0,103534268691944;0,00791946652300581;0,000103534268691944;0,805030618332131;0,194969381667869;0,185927380285421;0,00385975130126267;45,8575113664572;0,118210038614873;45,9757214050721;973,266037538684;13269,1749624613;5,64093557897991e-05;0;"6-2";"W5";"6"
2016-05-03 13:10:00;"W6-1";2016-05-10 00:04:00;12,7962251715125;3,72054316224694;-9,07568200926556;15,2299207267172;3,45947090680989;154,9;-9,33675426470261;NA;NA;NA;5,89503388276492;913,140748440286;154,9;"Sampled";0,143494568;0,00215;0,0802319496855346;0,00184237247614662;1,71504232704403;0,20371377362347;2;-25,7775;1,42764859121564;1,0095;2;3,75;1,76776695296637;19;1,414213562;9e-04;0,0327649118747187;0,00119331778335481;NA;NA;NA;NA;NA;NA;NA;5,4325;NA;0,0409525560298728;NA;95,9047443970127;NA;22;68,8;1272;701;NA;5,1;53,1;4,1;17,3496742203654;0;25,4;14242,441;131,030737220636;1,96325260914661;0,131030737220635;0,00196325260914662;73,2630625846724;1,68234538177431;0,0732630625846724;0,00168234538177431;1566,07503412376;186,01934771413;1,56607503412376;0,18601934771413;0,568460546885352;0,0207036747825746;0,000568460546885352;2,07036747825746e-05;131,599197767521;1,38830642321328;0,131599197767521;0,00138830642321328;0,995680364648654;0,00431963535134597;1,5565223066828;0,0926225626236722;45,9885421036779;0,118778499161759;46,1073206028396;974,822559845367;13267,6184401546;0,000937364397836065;-0,0241629107652192;"6-3";"W6";"6"
2016-05-10 00:06:00;"W6-2";2016-05-12 06:32:00;3,71423452979755;17,3764507301097;13,6622162003121;91,2185771483047;3,04703475455025;54,4333333333333;87,5043426185072;7;16,6609657017082;"234.333333333333";9,02299961404075;491,151945657618;54,4333333333333;"Sampled";0,041090858;0,00254;2,0413712244898;0,246323406018461;9,53668295918367;0,370579070368745;NA;NA;NA;NA;NA;NA;NA;1647,5;3,535533906;0,0293;0,0324749504753211;0,00440262289710064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26;67,3;988;719;NA;5,8;73,2;7,2;809,172830470926;4982,038;2,3;19224,479;20,1818548554409;1,24752594197035;0,0201818548554409;0,00124752594197035;1002,62344871764;120,982220126979;1,00262344871764;0,120982220126979;4683,96039052291;182,0106314316;4,68396039052291;0,1820106314316;26,2778475955187;3,56248283114303;0,0262778475955187;0,00356248283114303;46,4597024509596;2,66904523173343;0,0464597024509596;0,00266904523173343;0,43439483661661;0,56560516338339;5,10427841845476;0,115109316469362;46,0087239585333;0,145056346757277;46,1537803052906;979,926838263822;18244,5521617362;0,000330926569085322;0;"7-1";"W6";"7"
2016-05-12 06:34:00;"W6-3";2016-05-12 09:10:00;17,3665605840878;365,097329706104;347,730769122016;921,403101980793;16,7500313550041;2,6;904,036541396705;8;52,0494662166218;"16.6666666666667";258,243890821744;671,434116136534;2,6;"Sampled";8,922689085;0,15285;36,52639225;1,54227456573484;81,418666625;5,1281360075775;3;-29,509;0,0399624824053762;0,0230723499742296;3;55,85176991;4,89904392532199;9590,47619;0;0,191;0,301335742528458;0,0108440215895819;3;-28,0066666666667;1,59346174517412;0,919985567519646;3;1,06194690266667;0,0331858405;1,701;3,20333333333333;0,366985246078296;0,151627426614336;63,3014753921704;84,8372573385664;36;17,8;275;491;NA;9,2;26,3;34,3;6439,37290396112;0;2,4;19224,479;5990,99785934807;102,628704651469;5,99099785934807;0,102628704651469;24525,0658960351;1035,53575988403;24,5250658960351;1,03553575988403;54667,270462372;3443,20546767573;54,667270462372;3,44320546767573;1940,41321543276;69,8286987939231;1,94041321543276;0,0698286987939231;7931,41107478083;87,7744216548618;7,93141107478083;0,0877744216548618;0,755350820032187;0,244649179967813;79,9903484384697;1,819416303461;51,9997218178814;2,08546956219004;54,0851913800714;1059,91718670229;18164,5618132977;0,056494435317425;-1,6670942917819;"8-1";"W6";"8"
